OG_ID	Preferred_name	selection
OG0008983	HEATR2	relaxed
OG0008984	MCM7	relaxed
OG0008990	ABAT	relaxed
OG0008993	RPL14	relaxed
OG0008995	RECQL5	relaxed
OG0009002	UBE2Z	relaxed
OG0009011	NUDT9	relaxed
OG0009012	CNTNAP1	relaxed
OG0009013	C17orf53	relaxed
OG0009018	ARMC5	relaxed
OG0009020	ATP6AP2	relaxed
OG0009022	CAPZB	relaxed
OG0009027	TMF1	relaxed
OG0009029	LRIG1	relaxed
OG0009032	FAM72A	relaxed
OG0009034	MDM4	relaxed
OG0009038	SMUG1	relaxed
OG0009050	IPO9	relaxed
OG0009051	UTP3	relaxed
OG0009052	KIAA1257	relaxed
OG0009064	NDUFA9	relaxed
OG0009068	PTPMT1	relaxed
OG0009079	MDC1	relaxed
OG0009082	ENKD1	relaxed
OG0009096	ZNF365	relaxed
OG0009101	COASY	relaxed
OG0009107	MAP1B	relaxed
OG0009109	GKAP1	relaxed
OG0009127	RD3	relaxed
OG0009151	GLT1D1	relaxed
OG0009153	MAK16	relaxed
OG0009154	KANSL3	relaxed
OG0009157	CEP78	relaxed
OG0009158	MTHFR	relaxed
OG0009159	WRAP73	relaxed
OG0009160	PEX10	relaxed
OG0009163	KIAA1751	relaxed
OG0009168	C14orf37	relaxed
OG0009180	TMEM165	relaxed
OG0009184	CEBPZ	relaxed
OG0009188	GOPC	relaxed
OG0009191	SERAC1	relaxed
OG0009192	C6orf211	relaxed
OG0009193	VPS18	relaxed
OG0009196	MAP9	relaxed
OG0009198	PATL1	relaxed
OG0009199	BDH2	relaxed
OG0009207	LIAS	relaxed
OG0009209	DNAH6	relaxed
OG0009210	PGM2	relaxed
OG0009214	MTTP	relaxed
OG0009227	DAW1	relaxed
OG0009233	SNCAIP	relaxed
OG0009238	TMEM9	relaxed
OG0009241	AMT	relaxed
OG0009248	FAM188B	relaxed
OG0009249	DMAP1	relaxed
OG0009251	MUTYH	relaxed
OG0009256	TRIM32	relaxed
OG0009263	MYO19	relaxed
OG0009265	GUSB	relaxed
OG0009268	ZZEF1	relaxed
OG0009269	DPAGT1	relaxed
OG0009273	RABEP1	relaxed
OG0009283	APOA1BP	relaxed
OG0009296	CASD1	relaxed
OG0009317	ARHGAP25	relaxed
OG0009321	C9orf171	relaxed
OG0009322	NELFB	relaxed
OG0009324	MTMR12	relaxed
OG0009326	WDR54	relaxed
OG0009334	GTF2H3	relaxed
OG0009335	WDR66	relaxed
OG0009337	USP39	relaxed
OG0009338	C12orf65	relaxed
OG0009339	KNTC1	relaxed
OG0009340	MFSD3	relaxed
OG0009341	RAD17	relaxed
OG0009347	FAM214B	relaxed
OG0009348	SLITRK6	relaxed
OG0009354	PDCD11	relaxed
OG0009356	MAP2K7	relaxed
OG0009358	MZT1	relaxed
OG0009360	RNASEH2A	relaxed
OG0009363	USP34	relaxed
OG0009365	C19orf53	relaxed
OG0009370	MBTPS2	relaxed
OG0009371	MTMR6	relaxed
OG0009379	ARMC3	relaxed
OG0009382	DNAJC13	relaxed
OG0009383	SLC35B3	relaxed
OG0009387	INVS	relaxed
OG0009388	TMEM245	relaxed
OG0009391	TMEM147	relaxed
OG0009395	PHF1	relaxed
OG0009398	UBXN7	relaxed
OG0009399	CDC20	relaxed
OG0009400	MTF2	relaxed
OG0009402	WDR33	relaxed
OG0009403	MIB1	relaxed
OG0009414	CDYL	relaxed
OG0009420	SMC4	relaxed
OG0009422	MMS22L	relaxed
OG0009427	WDR41	relaxed
OG0009429	PHYHD1	relaxed
OG0009434	CAST	relaxed
OG0009435	DNAI1	relaxed
OG0009436	PCSK1	relaxed
OG0009440	DNAJC21	relaxed
OG0009445	SUPT6H	relaxed
OG0009452	WDR34	relaxed
OG0009458	NEDD9	relaxed
OG0009461	BOP1	relaxed
OG0009463	COL9A3	relaxed
OG0009464	MTFR2	relaxed
OG0009477	EBP	relaxed
OG0009483	ZNF512B	relaxed
OG0009493	KLHL21	relaxed
OG0009498	CS	relaxed
OG0009504	SYS1	relaxed
OG0009514	TBC1D23	relaxed
OG0009518	KANK4	relaxed
OG0009523	GEN1	relaxed
OG0009524	MRPS18A	relaxed
OG0009529	RPAP3	relaxed
OG0009531	SCYL2	relaxed
OG0009533	PHF21B	relaxed
OG0009534	TERF2	relaxed
OG0009537	ANKRD16	relaxed
OG0009541	SVOPL	relaxed
OG0009543	HCFC2	relaxed
OG0009545	SMO	relaxed
OG0009546	OPTN	relaxed
OG0009548	PAH	relaxed
OG0009549	PSMC2	relaxed
OG0009550	PRDM4	relaxed
OG0009552	ACSS3	relaxed
OG0009553	SLC19A1	relaxed
OG0009558	KIAA0430	relaxed
OG0009564	SUCLA2	relaxed
OG0009567	SDHA	relaxed
OG0009568	HAX1	relaxed
OG0009572	COL9A2	relaxed
OG0009574	SRFBP1	relaxed
OG0009579	POLR3H	relaxed
OG0009582	ELAC2	relaxed
OG0009584	PICK1	relaxed
OG0009589	MED21	relaxed
OG0009592	HDAC10	relaxed
OG0009604	FANCI	relaxed
OG0009609	NEIL1	relaxed
OG0009618	CHID1	relaxed
OG0009619	MOV10L1	relaxed
OG0009620	PUS7	relaxed
OG0009627	DCTN4	relaxed
OG0009632	PHAX	relaxed
OG0009633	SMPD1	relaxed
OG0009643	FEZ1	relaxed
OG0009646	MAP3K7CL	relaxed
OG0009652	NAA25	relaxed
OG0009653	C2CD2	relaxed
OG0009656	AP4M1	relaxed
OG0009657	ACER3	relaxed
OG0009659	MRPL48	relaxed
OG0009662	DDX56	relaxed
OG0009666	MGAT2	relaxed
OG0009667	DTL	relaxed
OG0009668	TCTE1	relaxed
OG0009674	CDC37L1	relaxed
OG0009676	PPWD1	relaxed
OG0009677	SMC5	relaxed
OG0009678	COPB1	relaxed
OG0009679	CENPT	relaxed
OG0009682	SENP8	relaxed
OG0009686	SNRPA1	relaxed
OG0009693	LONP1	relaxed
OG0009694	TMEM221	relaxed
OG0009697	TTLL7	relaxed
OG0009705	ELP4	relaxed
OG0009707	OSER1	relaxed
OG0009712	LUZP1	relaxed
OG0009715	KHK	relaxed
OG0009716	FAM149B1	relaxed
OG0009719	BUB1B	relaxed
OG0009720	FAM175B	relaxed
OG0009722	NUBPL	relaxed
OG0009724	TPP1	relaxed
OG0009725	SH3YL1	relaxed
OG0009727	EXOC5	relaxed
OG0009733	KRTCAP3	relaxed
OG0009738	AREL1	relaxed
OG0009740	TSSC1	relaxed
OG0009742	KIAA1841	relaxed
OG0009745	QRSL1	relaxed
OG0009746	TTC27	relaxed
OG0009747	BIRC6	relaxed
OG0009748	YIPF4	relaxed
OG0009749	NPHP1	relaxed
OG0009759	FBXL15	relaxed
OG0009762	NPLOC4	relaxed
OG0009764	PIGF	relaxed
OG0009766	ZNF438	relaxed
OG0009769	PGS1	relaxed
OG0009772	ZDHHC6	relaxed
OG0009775	SNF8	relaxed
OG0009782	PMS2	relaxed
OG0009783	WDR45B	relaxed
OG0009785	TFAM	relaxed
OG0009787	A1CF	relaxed
OG0009794	ERGIC1	relaxed
OG0009795	GLOD5	relaxed
OG0009798	IMMT	relaxed
OG0009808	SCN2B	relaxed
OG0009810	SARS2	relaxed
OG0009811	NEK8	relaxed
OG0009812	TXNDC17	relaxed
OG0009813	TUBD1	relaxed
OG0009817	TTC12	relaxed
OG0009824	EIF4H	relaxed
OG0009825	COG6	relaxed
OG0009833	BARD1	relaxed
OG0009836	HSPBAP1	relaxed
OG0009838	GPR89B	relaxed
OG0009839	PIGA	relaxed
OG0009846	PRKRA	relaxed
OG0009848	TANK	relaxed
OG0009849	TBR1	relaxed
OG0009852	LMLN	relaxed
OG0009853	YBEY	relaxed
OG0009855	C2orf49	relaxed
OG0009859	DOPEY2	relaxed
OG0009860	TMTC4	relaxed
OG0009866	NAGLU	relaxed
OG0009870	C7orf50	relaxed
OG0009875	PLEKHA4	relaxed
OG0009876	ITFG3	relaxed
OG0009880	TTK	relaxed
OG0009886	SH3D21	relaxed
OG0009889	TAPBPL	relaxed
OG0009899	EIF2B5	relaxed
OG0009900	SNAP47	relaxed
OG0009902	NCAPG2	relaxed
OG0009904	EXOSC4	relaxed
OG0009909	PIK3C3	relaxed
OG0009920	ACOX3	relaxed
OG0009934	ATP6V1H	relaxed
OG0009937	BFSP2	relaxed
OG0009941	EIF2B3	relaxed
OG0009944	SLC38A6	relaxed
OG0009946	ZFYVE26	relaxed
OG0009950	EIF3L	relaxed
OG0009953	WDR92	relaxed
OG0009955	MLIP	relaxed
OG0009956	GCLC	relaxed
OG0009961	YIPF3	relaxed
OG0009965	KLC1	relaxed
OG0009973	SLC17A5	relaxed
OG0009981	VPS37C	relaxed
OG0009985	MTAP	relaxed
OG0009987	CCNE1	relaxed
OG0009991	GPATCH1	relaxed
OG0009996	TRAF6	relaxed
OG0009998	ACTR6	relaxed
OG0009999	SLC30A9	relaxed
OG0010000	NUDT7	relaxed
OG0010002	TTC9C	relaxed
OG0010004	SCYL1	relaxed
OG0010008	YIF1A	relaxed
OG0010011	FNTA	relaxed
OG0010012	SNX25	relaxed
OG0010021	YIF1B	relaxed
OG0010036	CLEC11A	relaxed
OG0010040	NR2E1	relaxed
OG0010042	CD164	relaxed
OG0010044	BROX	relaxed
OG0010046	HIVEP2	relaxed
OG0010047	SMIM22	relaxed
OG0010050	FAM193B	relaxed
OG0010059	FOXRED2	relaxed
OG0010065	STRADA	relaxed
OG0010070	PIH1D1	relaxed
OG0010074	MGAT5	relaxed
OG0010081	XPNPEP1	relaxed
OG0010084	DSTYK	relaxed
OG0010086	CSE1L	relaxed
OG0010089	MRPS16	relaxed
OG0010095	PDHB	relaxed
OG0010098	CTSO	relaxed
OG0010102	PMF1	relaxed
OG0010103	TMEM33	relaxed
OG0010110	GALNS	relaxed
OG0010115	HSD17B8	relaxed
OG0010128	RELL2	relaxed
OG0010132	CRYZL1	relaxed
OG0010145	C15orf57	relaxed
OG0010151	C12orf57	relaxed
OG0010152	CHRNA4	relaxed
OG0010154	RNF222	relaxed
OG0010157	VASH2	relaxed
OG0010161	OCA2	relaxed
OG0010164	VSX1	relaxed
OG0010169	HHAT	relaxed
OG0010205	VPS13A	relaxed
OG0010207	CYC1	relaxed
OG0010210	MRPS25	relaxed
OG0010216	LRTM1	relaxed
OG0010217	GPCPD1	relaxed
OG0010219	ATRAID	relaxed
OG0010225	CEP135	relaxed
OG0010228	CDCA4	relaxed
OG0010229	APTX	relaxed
OG0010231	CISD2	relaxed
OG0010236	COX15	relaxed
OG0010242	SLC30A4	relaxed
OG0010244	LEKR1	relaxed
OG0010248	LRRC49	relaxed
OG0010251	DNER	relaxed
OG0010253	DHX37	relaxed
OG0010258	HSD17B4	relaxed
OG0010259	COMMD10	relaxed
OG0010265	DALRD3	relaxed
OG0010266	MGLL	relaxed
OG0010267	ANAPC7	relaxed
OG0010272	NTPCR	relaxed
OG0010279	Surf2	relaxed
OG0010280	HAUS4	relaxed
OG0010281	WDR36	relaxed
OG0010289	C11orf54	relaxed
OG0010295	STARD3	relaxed
OG0010303	RECQL4	relaxed
OG0010305	CHRAC1	relaxed
OG0010306	ELP2	relaxed
OG0010314	NUDT1	relaxed
OG0010325	RTN4R	relaxed
OG0010330	GLDC	relaxed
OG0010331	SLC2A8	relaxed
OG0010340	PXMP2	relaxed
OG0010348	PALB2	relaxed
OG0010352	DONSON	relaxed
OG0010356	MRPL39	relaxed
OG0010357	TXNL4B	relaxed
OG0010362	UBAC2	relaxed
OG0010366	MRI1	relaxed
OG0010367	MYCBPAP	relaxed
OG0010377	GRAMD1C	relaxed
OG0010380	LZTFL1	relaxed
OG0010381	TXNDC5	relaxed
OG0010383	ANKS6	relaxed
OG0010384	TMEM145	relaxed
OG0010386	RUNDC3B	relaxed
OG0010393	NGEF	relaxed
OG0010395	ATR	relaxed
OG0010396	PIF1	relaxed
OG0010399	CRYZ	relaxed
OG0010404	MMP28	relaxed
OG0010408	ATG5	relaxed
OG0010419	BRIX1	relaxed
OG0010426	ZMAT2	relaxed
OG0010428	XRRA1	relaxed
OG0010434	PIGS	relaxed
OG0010439	DHX35	relaxed
OG0010441	CMTR1	relaxed
OG0010451	WDR63	relaxed
OG0010461	UHMK1	relaxed
OG0010467	DDIT3	relaxed
OG0010471	WWC3	relaxed
OG0010472	TTC4	relaxed
OG0010475	LAMTOR4	relaxed
OG0010476	PUS7L	relaxed
OG0010485	TMBIM4	relaxed
OG0010489	CASC1	relaxed
OG0010491	CPSF6	relaxed
OG0010496	TMPRSS6	relaxed
OG0010499	NUDT15	relaxed
OG0010505	PHF14	relaxed
OG0010508	GTF2H4	relaxed
OG0010510	TUFM	relaxed
OG0010512	MEI1	relaxed
OG0010518	FGFR1OP2	relaxed
OG0010520	PROSER2	relaxed
OG0010526	MFSD7	relaxed
OG0010528	USH1C	relaxed
OG0010530	LDLRAD3	relaxed
OG0010535	MON2	relaxed
OG0010538	AP4E1	relaxed
OG0010542	NRM	relaxed
OG0010547	PIGP	relaxed
OG0010551	TRIM37	relaxed
OG0010559	SARDH	relaxed
OG0010560	COG4	relaxed
OG0010563	MRVI1	relaxed
OG0010565	NADSYN1	relaxed
OG0010568	RBM34	relaxed
OG0010576	FTSJ3	relaxed
OG0010578	HMG20B	relaxed
OG0010580	PRAM1	relaxed
OG0010581	DDX49	relaxed
OG0010591	SETD3	relaxed
OG0010593	CCDC175	relaxed
OG0010594	PPP2R3C	relaxed
OG0010598	COCH	relaxed
OG0010599	SCFD1	relaxed
OG0010602	IVD	relaxed
OG0010604	KTN1	relaxed
OG0010612	GALE	relaxed
OG0010618	PSTK	relaxed
OG0010620	TEKT3	relaxed
OG0010622	COX11	relaxed
OG0010626	DMC1	relaxed
OG0010632	CRYM	relaxed
OG0010639	RNASEH2C	relaxed
OG0010645	SIL1	relaxed
OG0010653	PDGFD	relaxed
OG0010662	NDUFC2	relaxed
OG0010665	NARS2	relaxed
OG0010666	ISPD	relaxed
OG0010672	XAF1	relaxed
OG0010673	BRCA2	relaxed
OG0010674	LRRC42	relaxed
OG0010675	WDR75	relaxed
OG0010677	POFUT2	relaxed
OG0010680	C2orf47	relaxed
OG0010683	ABHD13	relaxed
OG0010684	MAATS1	relaxed
OG0010687	EPSTI1	relaxed
OG0010689	RBM45	relaxed
OG0010694	DNAJC10	relaxed
OG0010695	DNAJB11	relaxed
OG0010696	EGFL6	relaxed
OG0010699	ABCB8	relaxed
OG0010702	C8orf33	relaxed
OG0010713	NDUFAF6	relaxed
OG0010715	CYB5R4	relaxed
OG0010720	HACL1	relaxed
OG0010723	DSCC1	relaxed
OG0010725	RUSC1	relaxed
OG0010726	CUNH8orf88	relaxed
OG0010734	JMJD4	relaxed
OG0010737	WRNIP1	relaxed
OG0010740	TEX261	relaxed
OG0010743	MRPL52	relaxed
OG0010746	SMIM20	relaxed
OG0010749	ZDHHC21	relaxed
OG0010752	MRPL15	relaxed
OG0010757	ccdc24	relaxed
OG0010758	TMEM53	relaxed
OG0010759	KLHL18	relaxed
OG0010760	DPH2	relaxed
OG0010762	NFX1	relaxed
OG0010766	C6orf203	relaxed
OG0010773	AGPAT5	relaxed
OG0010778	MSH6	relaxed
OG0010779	DLK2	relaxed
OG0010782	MAVS	relaxed
OG0010783	ALMS1	relaxed
OG0010784	ZFAND4	relaxed
OG0010787	PCGF6	relaxed
OG0010791	POLD4	relaxed
OG0010792	MMAA	relaxed
OG0010793	USP38	relaxed
OG0010797	C9orf156	relaxed
OG0010798	ORC6	relaxed
OG0010812	BCAR1	relaxed
OG0010815	ZWILCH	relaxed
OG0010816	B3GNT9	relaxed
OG0010822	TCF25	relaxed
OG0010827	RPF2	relaxed
OG0010833	LYRM2	relaxed
OG0010834	MEI4	relaxed
OG0010836	TBC1D7	relaxed
OG0010839	NBAS	relaxed
OG0010851	C16orf59	relaxed
OG0010856	SLC35B1	relaxed
OG0010859	TMEM98	relaxed
OG0010861	PLEKHH3	relaxed
OG0010863	RUNDC1	relaxed
OG0010865	SYT17	relaxed
OG0010871	RPN1	relaxed
OG0010873	LEPRE1	relaxed
OG0010881	TAMM41	relaxed
OG0010885	SETD7	relaxed
OG0010888	LRRC29	relaxed
OG0010889	VAC14	relaxed
OG0010890	PLA2G15	relaxed
OG0010899	SLC39A6	relaxed
OG0010906	HPS5	relaxed
OG0010914	FHIT	relaxed
OG0010917	PRDM13	relaxed
OG0010922	ZBTB48	relaxed
OG0010932	CAMLG	relaxed
OG0010939	BARX2	relaxed
OG0010950	GRXCR2	relaxed
OG0010956	PRR35	relaxed
OG0010982	NPC1L1	relaxed
OG0010990	AASDH	relaxed
OG0010991	TBC1D32	relaxed
OG0010995	GATB	relaxed
OG0010996	CUTC	relaxed
OG0011001	MELK	relaxed
OG0011003	DHX36	relaxed
OG0011014	SRRD	relaxed
OG0011015	MRPS27	relaxed
OG0011016	PRDM6	relaxed
OG0011023	TNNI3K	relaxed
OG0011024	RABEPK	relaxed
OG0011037	IQCD	relaxed
OG0011054	ASCC2	relaxed
OG0011062	C9orf117	relaxed
OG0011065	RSRC2	relaxed
OG0011068	ANKRD13A	relaxed
OG0011069	MVK	relaxed
OG0011078	SUGT1	relaxed
OG0011079	CEP97	relaxed
OG0011081	POGLUT1	relaxed
OG0011082	TAF5	relaxed
OG0011092	CPA6	relaxed
OG0011093	TOPBP1	relaxed
OG0011097	DCSTAMP	relaxed
OG0011098	KLF10	relaxed
OG0011108	TMEM71	relaxed
OG0011109	CACFD1	relaxed
OG0011111	DOLK	relaxed
OG0011113	DMGDH	relaxed
OG0011114	FECH	relaxed
OG0011116	TMPRSS15	relaxed
OG0011124	FAM64A	relaxed
OG0011125	HEATR6	relaxed
OG0011128	MTG2	relaxed
OG0011131	DNAJC22	relaxed
OG0011140	APOF	relaxed
OG0011141	TUBGCP5	relaxed
OG0011152	RAD54L	relaxed
OG0011153	HYI	relaxed
OG0011155	SCLY	relaxed
OG0011161	TTLL12	relaxed
OG0011162	SOX5	relaxed
OG0011165	C17orf67	relaxed
OG0011176	SLC35B4	relaxed
OG0011177	DUS2	relaxed
OG0011184	N4BP3	relaxed
OG0011189	ANKRD55	relaxed
OG0011206	DHODH	relaxed
OG0011211	MESDC1	relaxed
OG0011212	RTCA	relaxed
OG0011214	ANKMY1	relaxed
OG0011222	MRPL45	relaxed
OG0011223	TMEM59L	relaxed
OG0011225	E2F8	relaxed
OG0011232	IAH1	relaxed
OG0011235	GSTZ1	relaxed
OG0011237	CRLS1	relaxed
OG0011240	DDX24	relaxed
OG0011243	RLF	relaxed
OG0011244	ENO4	relaxed
OG0011248	C16orf62	relaxed
OG0011252	MRPL27	relaxed
OG0011254	CEP131	relaxed
OG0011255	GPR142	relaxed
OG0011262	DAGLB	relaxed
OG0011263	ASAH2	relaxed
OG0011264	LRRC45	relaxed
OG0011276	HSPA13	relaxed
OG0011278	TFPI	relaxed
OG0011281	PDIA5	relaxed
OG0011286	MCM3AP	relaxed
OG0011287	BCS1L	relaxed
OG0011294	SPIDR	relaxed
OG0011295	MCM4	relaxed
OG0011297	TAF2	relaxed
OG0011299	CCDC78	relaxed
OG0011304	XYLB	relaxed
OG0011307	ECHDC1	relaxed
OG0011309	CEP76	relaxed
OG0011313	NAT14	relaxed
OG0011317	WDR60	relaxed
OG0011323	TM4SF5	relaxed
OG0011327	TRMT44	relaxed
OG0011329	EBNA1BP2	relaxed
OG0011331	D2HGDH	relaxed
OG0011335	TYMS	relaxed
OG0011339	WDR35	relaxed
OG0011344	ABCG8	relaxed
OG0011345	SUFU	relaxed
OG0011346	RRH	relaxed
OG0011351	INPP5F	relaxed
OG0011356	IDE	relaxed
OG0011357	SFXN4	relaxed
OG0011359	PRMT9	relaxed
OG0011364	TEX9	relaxed
OG0011365	HEATR3	relaxed
OG0011367	CARS	relaxed
OG0011368	BDNF	relaxed
OG0011370	CCDC69	relaxed
OG0011378	AP3S2	relaxed
OG0011382	MVD	relaxed
OG0011383	MTHFSD	relaxed
OG0011384	GINS2	relaxed
OG0011385	IQCG	relaxed
OG0011398	NOA1	relaxed
OG0011410	FTCD	relaxed
OG0011420	FAM213B	relaxed
OG0011421	YOD1	relaxed
OG0011422	ALDH4A1	relaxed
OG0011429	SLC8B1	relaxed
OG0011444	LAD1	relaxed
OG0011445	CCDC105	relaxed
OG0011446	TMED8	relaxed
OG0011447	FBLN5	relaxed
OG0011448	LRR1	relaxed
OG0011450	PRMT6	relaxed
OG0011453	BTD	relaxed
OG0011461	TMEM129	relaxed
OG0011463	AMER2	relaxed
OG0011466	HPS6	relaxed
OG0011468	ZNF592	relaxed
OG0011472	C16orf89	relaxed
OG0011473	DAND5	relaxed
OG0011477	KLHDC7A	relaxed
OG0011483	CDCP2	relaxed
OG0011513	SLC7A4	relaxed
OG0011519	IFT122	relaxed
OG0011524	GTF2A1	relaxed
OG0011533	PGGT1B	relaxed
OG0011535	OCSTAMP	relaxed
OG0011540	IFT74	relaxed
OG0011543	NDOR1	relaxed
OG0011549	PPP1R36	relaxed
OG0011550	SAMD12	relaxed
OG0011553	GNB1L	relaxed
OG0011554	COQ5	relaxed
OG0011556	TCTN2	relaxed
OG0011560	POLK	relaxed
OG0011561	GPR98	relaxed
OG0011565	EIF3F	relaxed
OG0011566	ERCC5	relaxed
OG0011568	SETDB2	relaxed
OG0011571	POLL	relaxed
OG0011575	TMPRSS7	relaxed
OG0011579	BOLA1	relaxed
OG0011587	TF	relaxed
OG0011593	TCFL5	relaxed
OG0011594	CCM2L	relaxed
OG0011597	ZNF341	relaxed
OG0011600	SUMF1	relaxed
OG0011602	COL7A1	relaxed
OG0011610	AGBL5	relaxed
OG0011614	TTLL1	relaxed
OG0011626	KLHL42	relaxed
OG0011635	NUPL2	relaxed
OG0011638	ALDH7A1	relaxed
OG0011642	PWP1	relaxed
OG0011645	DSCR3	relaxed
OG0011648	SMTNL1	relaxed
OG0011649	FAM166B	relaxed
OG0011650	ORAOV1	relaxed
OG0011660	SLC6A5	relaxed
OG0011661	NUFIP1	relaxed
OG0011662	KIF28P	relaxed
OG0011663	NRDE2	relaxed
OG0011665	C14orf28	relaxed
OG0011666	MOK	relaxed
OG0011668	FSIP1	relaxed
OG0011673	CDAN1	relaxed
OG0011680	AQR	relaxed
OG0011681	C10orf88	relaxed
OG0011682	LHPP	relaxed
OG0011692	DHX40	relaxed
OG0011703	ERCC1	relaxed
OG0011718	C8A	relaxed
OG0011719	NIT1	relaxed
OG0011721	PLAA	relaxed
OG0011722	SLX1A	relaxed
OG0011724	WDR65	relaxed
OG0011725	RNF32	relaxed
OG0011732	PWWP2B	relaxed
OG0011733	MTG1	relaxed
OG0011735	TTC17	relaxed
OG0011744	EIF2A	relaxed
OG0011745	PDPR	relaxed
OG0011756	NUDT6	relaxed
OG0011761	PIR	relaxed
OG0011762	AARS2	relaxed
OG0011764	NCKIPSD	relaxed
OG0011768	MIIP	relaxed
OG0011770	ATG7	relaxed
OG0011771	RBM12	relaxed
OG0011792	LRRC69	relaxed
OG0011793	RGS22	relaxed
OG0011794	CCDC169	relaxed
OG0011798	FAM35A	relaxed
OG0011810	HDHD3	relaxed
OG0011811	KIAA2013	relaxed
OG0011822	PHOSPHO2	relaxed
OG0011847	IL17RB	relaxed
OG0011852	PNPT1	relaxed
OG0011854	ARHGEF26	relaxed
OG0011860	LONRF1	relaxed
OG0011864	MRM1	relaxed
OG0011880	CDC7	relaxed
OG0011892	WDR55	relaxed
OG0011894	CTNNBIP1	relaxed
OG0011899	ALG12	relaxed
OG0011908	POLG	relaxed
OG0011923	TCTEX1D2	relaxed
OG0011924	HPS3	relaxed
OG0011931	POLE2	relaxed
OG0011938	ASCC1	relaxed
OG0011944	NSDHL	relaxed
OG0011948	TEX26	relaxed
OG0011953	SMARCAL1	relaxed
OG0011958	DAP3	relaxed
OG0011971	CCDC172	relaxed
OG0011972	ZNF330	relaxed
OG0011973	SNAPC3	relaxed
OG0011987	PUSL1	relaxed
OG0011990	C1orf158	relaxed
OG0011991	RPP14	relaxed
OG0011996	SYT13	relaxed
OG0012008	IQCK	relaxed
OG0012017	GPR171	relaxed
OG0012019	ANO6	relaxed
OG0012036	PSPH	relaxed
OG0012074	C11orf88	relaxed
OG0012077	DPH7	relaxed
OG0012078	EBPL	relaxed
OG0012080	REXO5	relaxed
OG0012089	CD8A	relaxed
OG0012098	TRMU	relaxed
OG0012103	C7orf55	relaxed
OG0012105	MRPS35	relaxed
OG0012110	TMEM44	relaxed
OG0012115	SLC25A21	relaxed
OG0012120	C14orf1	relaxed
OG0012122	AVL9	relaxed
OG0012123	MTR	relaxed
OG0012129	LRTOMT	relaxed
OG0012130	DYNC2H1	relaxed
OG0012133	AGMO	relaxed
OG0012139	LARS2	relaxed
OG0012140	PIANP	relaxed
OG0012146	PTPLAD2	relaxed
OG0012151	RSRP1	relaxed
OG0012158	ALKBH7	relaxed
OG0012160	PET117	relaxed
OG0012179	C5orf34	relaxed
OG0012193	GPR143	relaxed
OG0012202	FASTKD5	relaxed
OG0012238	TREH	relaxed
OG0012249	TMEM200B	relaxed
OG0012259	CNTROB	relaxed
OG0012266	ADCK2	relaxed
OG0012271	TXNDC16	relaxed
OG0012276	BRCA1	relaxed
OG0012278	TCTN3	relaxed
OG0012286	CCDC148	relaxed
OG0012292	GTPBP10	relaxed
OG0012300	Alg13	relaxed
OG0012313	C14orf159	relaxed
OG0012326	ANKRD45	relaxed
OG0012368	SAMD15	relaxed
OG0012392	CHD1L	relaxed
OG0012396	-	relaxed
OG0012424	EFCAB12	relaxed
OG0012433	HS3ST5	relaxed
OG0012434	C11orf65	relaxed
OG0012441	HEBP1	relaxed
OG0012489	CD180	relaxed
OG0012541	THEGL	relaxed
OG0012564	TTC6	relaxed
OG0012641	DPY19L4	relaxed
OG0012667	C7orf49	relaxed
OG0012754	WDR38	relaxed
