OG_ID	selection	intensified	relaxed	none	pvalue_mean	LRT_mean	K_mean
OG0008417	none	0	0	5	0.079740422	3.248510657	0.385740126
OG0008419	relaxed	0	5	0	0.005304644	8.283848697	0.779335179
OG0008420	relaxed	0	3	2	0.350083177	14.0282456	0.378499708
OG0008421	none	0	0	5	0.097097243	2.767787505	0.874514337
OG0008424	none	0	0	5	0.352510739	1.135453074	0.774085103
OG0008431	none	0	0	5	0.938397226	0.014059333	1.587191188
OG0008433	none	0	0	5	0.588466107	0.422591405	1.107783749
OG0008434	none	0	0	5	0.767641065	0.697119748	0.858451826
OG0008436	relaxed	0	4	1	0.052201191	3.78349445	0.530661728
OG0008437	intensified	4	1	0	0.030667823	4.746437275	1.041022816
OG0008439	none	0	0	5	0.905930056	0.020919636	1.013651677
OG0008440	intensified	5	0	0	0.00896307	6.830203188	1.741240985
OG0008443	none	0	2	3	0.042997568	4.920144718	0.741485355
OG0008444	none	0	0	5	0.838473394	0.109154575	1.013501916
OG0008448	none	0	0	5	0.512401983	0.433982567	1.00855807
OG0008450	none	0	0	5	0.497947388	0.477961795	1.115731159
OG0008451	none	0	0	5	0.185165764	1.793507066	0.578168451
OG0008457	none	0	0	5	0.681517851	0.170191262	1.038275492
OG0008463	relaxed	0	5	0	0.001361243	10.26874516	0.642440359
OG0008464	intensified	4	0	1	0.056676769	6.272475555	18.92447265
OG0008465	none	0	1	4	0.112930458	3.340884494	0.728811338
OG0008466	none	0	0	5	0.998957764	-0.000236856	0.998013548
OG0008467	none	0	0	5	0.336541578	0.968421502	1.226151186
OG0008468	none	0	0	5	0.193028052	1.694361134	1.109392478
OG0008471	none	0	0	5	0.865794192	0.029832212	1.059413087
OG0008472	relaxed	0	5	0	0.009287174	6.769444306	0.815144303
OG0008473	none	0	0	5	0.702630571	0.500880734	0.928589084
OG0008475	none	0	0	5	0.765678319	0.10866194	1.0905115
OG0008482	none	0	0	5	0.414776172	0.666402742	0.94711795
OG0008483	relaxed	0	5	0	0.012149226	39.78750966	0.369361265
OG0008484	none	0	0	5	0.477129279	0.508323103	0.939659009
OG0008491	relaxed	0	5	0	3.76E-07	30.83443659	0.229424536
OG0008494	none	0	0	5	0.116799942	2.46290518	0.841088375
OG0008496	relaxed	0	5	0	0.000624519	20.79933979	0.618302339
OG0008498	none	0	0	5	0.830042641	0.057245185	0.982065779
OG0008500	none	0	0	5	0.703922311	0.258703686	1.011207385
OG0008501	none	1	0	4	0.214672135	1.907863649	1.229387111
OG0008502	intensified	4	0	1	0.035203814	4.500527668	1.423820831
OG0008503	none	0	0	5	0.429701849	0.623650251	0.830009693
OG0008512	relaxed	0	5	0	0.018445264	5.562411916	0.716506543
OG0008514	none	0	0	5	0.248423171	1.332166088	2.275713707
OG0008515	none	0	0	5	0.804580735	0.061413385	1.032438049
OG0008517	intensified	5	0	0	7.85E-09	33.3283783	25.44572983
OG0008518	none	0	0	5	0.111563335	2.550564753	1.329980462
OG0008519	none	1	0	4	0.069136219	3.336959368	3.463219883
OG0008524	none	0	0	5	0.605144965	0.292731881	0.444628536
OG0008525	relaxed	0	5	0	3.64E-06	21.7799748	3.20E-06
OG0008526	none	0	0	5	0.965380581	0.002302777	0.994110259
OG0008529	none	0	0	5	0.124797367	2.38111959	0.608540339
OG0008530	relaxed	0	5	0	0.035115804	4.452149203	0.500921831
OG0008531	intensified	5	0	0	0.000370492	12.69937955	8.172242681
OG0008533	none	0	0	5	0.575060844	0.32420392	1.120681883
OG0008537	none	0	0	5	0.475727784	0.51017114	1.075671302
OG0008538	relaxed	0	5	0	0	105.8674186	0.231583617
OG0008540	relaxed	0	3	2	0.183453515	12.31414513	0.116887612
OG0008544	none	0	0	5	0.793729816	0.070633689	1.075763713
OG0008553	none	1	0	4	0.056125208	3.654177637	1.149785442
OG0008560	none	1	0	4	0.218931636	3.02109473	10.96743846
OG0008569	none	2	0	3	0.197790861	2.520059911	5.640499138
OG0008576	relaxed	0	5	0	0.00720672	7.221170209	0.824523753
OG0008577	intensified	5	0	0	0.016273202	5.929512715	1.439261361
OG0008580	none	0	0	5	0.106619079	2.607633028	0.859428108
OG0008581	none	0	0	5	0.622144421	0.295725385	1.092726017
OG0008582	none	0	0	5	0.564148076	0.398934602	1.095234437
OG0008587	none	0	0	5	0.246386708	2.043804041	0.639632502
OG0008590	none	1	0	4	0.147283231	4.587337179	1.096388269
OG0008593	none	0	0	5	0.058497386	3.610176046	0.540884785
OG0008594	none	0	0	5	0.205158988	1.613712872	0.756914406
OG0008599	none	0	2	3	0.144427805	3.834258528	0.498312995
OG0008601	none	0	0	5	0.673016421	0.728483041	0.881290172
OG0008602	none	0	0	5	0.899189851	0.016330471	1.021859602
OG0008604	none	0	0	5	0.317963302	1.435404686	0.756533727
OG0008605	none	0	0	5	0.243196319	1.424328803	2.28E-06
OG0008606	relaxed	0	5	0	0.026439111	4.927476605	0.696527792
OG0008608	none	0	0	5	0.589219715	0.292221524	0.928633745
OG0008616	relaxed	0	5	0	0	135.3814342	0.02952226
OG0008620	none	0	0	5	0.683474027	0.391964852	0.911937984
OG0008624	relaxed	0	4	1	0.048574952	6.069917419	0.746958784
OG0008626	none	0	0	5	0.696411052	0.180949059	1.051723483
OG0008627	none	0	0	5	0.424373148	0.648006527	2.067405905
OG0008630	none	0	0	5	0.531522658	0.391486262	1.055507014
OG0008634	relaxed	0	4	1	0.089904384	5.266830523	0.405266846
OG0008635	none	2	0	3	0.440960275	4.283840834	5.135831045
OG0008642	relaxed	0	3	2	0.186209827	4.770394454	0.638915256
OG0008645	none	0	0	5	0.496212428	0.468950161	0.924318876
OG0008647	none	0	1	4	0.230367615	2.365096513	0.676298943
OG0008651	none	0	0	5	0.786583623	0.08801284	0.911028893
OG0008653	intensified	5	0	0	1.16E-05	24.947953	15.17732592
OG0008655	none	1	0	4	0.149585159	4.896014883	13.99762503
OG0008659	none	0	0	5	0.923541398	0.009315777	1.007325923
OG0008660	none	2	0	3	0.057169203	4.516711438	1.629733162
OG0008663	none	0	0	5	0.333806636	0.934428622	1.154842263
OG0008666	relaxed	1	3	1	0.049446881	21.2914675	4.851081466
OG0008667	relaxed	0	5	0	0.039500554	4.242387508	0.742321821
OG0008669	none	0	0	5	0.381597362	0.767638981	0.938752344
OG0008678	none	0	1	4	0.258270848	2.22309665	0.751089877
OG0008679	intensified	5	0	0	0.03704728	4.349890866	1.46097841
OG0008680	none	0	0	5	0.690399308	0.254612986	1.087467751
OG0008683	none	0	0	5	0.59676238	0.28005577	0.935785286
OG0008686	none	0	0	5	0.387883663	0.745621811	0.845992451
OG0008687	relaxed	0	5	0	0.003191051	42.94708731	0.255590352
OG0008689	none	0	0	5	0.417691254	0.676133358	0.741944991
OG0008690	none	0	0	5	0.72507645	0.148016689	0.952882346
OG0008697	none	0	0	5	0.237346755	1.448406067	0.762069484
OG0008699	none	0	0	5	0.466447397	0.531011871	1.062399835
OG0008700	relaxed	1	3	1	0.042685357	16.82525718	4.05909533
OG0008702	none	0	0	5	0.68658326	0.222973003	1.03328108
OG0008704	none	0	0	5	0.139376018	2.184859953	0.853689361
OG0008705	none	0	0	5	0.464160339	0.629147014	0.62681841
OG0008709	none	0	0	5	0.949394213	0.004349691	0.991122816
OG0008710	relaxed	0	5	0	0	149.8411304	0.201310912
OG0008712	none	0	0	5	0.737978436	0.112128676	0.966265378
OG0008714	none	0	0	5	0.730499489	0.11943131	0.960900907
OG0008715	relaxed	0	3	2	0.247550736	13.28609551	0.687352675
OG0008718	none	0	0	5	0.997155863	-0.001645998	0.996987421
OG0008720	none	0	0	5	0.623869215	0.283885965	0.901838412
OG0008723	none	0	0	5	0.742651666	0.295740399	1.797382958
OG0008726	relaxed	0	5	0	7.53E-08	28.92773687	0.613150245
OG0008728	none	0	0	5	0.957432551	0.005815285	1.005338359
OG0008732	relaxed	0	5	0	0.000995341	11.23236414	0.644164553
OG0008734	intensified	3	0	2	0.062559994	4.077851315	1.598506019
OG0008735	relaxed	0	5	0	0.00055657	13.72657175	0.201331223
OG0008741	intensified	4	0	1	0.133787347	44.69992074	30.13255691
OG0008748	intensified	4	0	1	0.141778685	5.924286653	1.6630379
OG0008752	relaxed	0	5	0	0.008934928	6.847856372	0.758998999
OG0008755	intensified	4	0	1	0.034094993	5.022720159	1.619157616
OG0008756	relaxed	0	5	0	1.52E-05	18.9141809	7.12E-06
OG0008757	none	0	0	5	0.297545829	1.085547909	1.144618042
OG0008760	none	0	0	5	0.818685805	0.059293756	0.959244422
OG0008761	none	0	0	5	0.27563884	1.213552377	0.938447996
OG0008767	relaxed	0	3	2	0.20835152	2.974546651	0.750597048
OG0008772	relaxed	0	5	0	0.001619261	10.20612899	0.431109983
OG0008774	relaxed	0	5	0	0.025389029	7.898086236	0.508156265
OG0008780	none	0	0	5	0.740199936	0.177331292	0.919627382
OG0008781	none	0	0	5	0.731024726	0.134376618	1.029231967
OG0008782	none	0	0	5	0.982293187	0.000805914	1.004642913
OG0008783	none	0	1	4	0.429963513	1.918163952	0.828672785
OG0008784	intensified	4	0	1	0.181987955	11.61725215	7.908943763
OG0008785	none	0	0	5	0.154390622	2.373648498	4.689258513
OG0008786	none	0	0	5	0.250197885	1.3599032	0.874887184
OG0008789	none	0	0	5	0.077347627	3.129243455	0.654343471
OG0008790	relaxed	0	5	0	0.000684337	22.23789456	0.324062326
OG0008791	none	0	0	5	0.519079686	0.538454285	0.566358973
OG0008792	relaxed	0	5	0	7.27E-08	28.99119411	0.624614273
OG0008798	none	0	0	5	0.76101603	0.096631413	0.957804269
OG0008807	none	0	0	5	0.223140524	1.499847062	2.362871146
OG0008810	relaxed	0	5	0	0.017225105	5.673664236	0.674122097
OG0008814	relaxed	0	4	1	0.15473044	28.58269376	0.423667293
OG0008817	none	0	0	5	0.624430472	0.548968092	0.914084674
OG0008820	none	0	0	5	0.229418223	1.474529947	1.18952968
OG0008827	none	0	0	5	0.234183623	1.421501977	0.820547166
OG0008830	none	1	0	4	0.169249096	2.310853799	10.40707684
OG0008840	intensified	5	0	0	0.001588107	10.20278126	7.484147419
OG0008844	none	0	0	5	0.08282604	3.014312384	1.159908548
OG0008846	none	0	0	5	0.403453731	0.772803832	1.214908376
OG0008851	relaxed	0	5	0	8.58E-05	19.78573508	0.692065768
OG0008853	none	0	0	5	0.674341577	0.238541532	7.713684388
OG0008854	relaxed	0	5	0	0.018226733	6.696259637	0.669232561
OG0008855	intensified	4	0	1	0.031736175	11.42201405	39.38902091
OG0008860	intensified	5	0	0	0.004195934	8.733973133	50
OG0008861	none	0	0	5	0.666020857	0.249660613	1.062083697
OG0008862	none	0	0	5	0.077028533	3.129564659	0.727924889
OG0008865	intensified	5	0	0	0.002500005	9.145184868	2.295487649
OG0008866	none	0	0	5	0.600092752	0.338597041	0.904799531
OG0008868	intensified	5	0	0	0.00963753	6.702684377	1.49679821
OG0008873	none	0	0	5	0.149676467	2.154420015	1.607470228
OG0008874	relaxed	0	5	0	0.003120162	8.954145958	0.351653043
OG0008875	none	0	0	5	0.460034826	0.640364804	0.90624386
OG0008876	none	0	0	5	0.986384848	0.000444754	0.997634034
OG0008879	relaxed	1	4	0	3.18E-06	75.17235979	9.445832842
OG0008881	none	0	0	5	0.463853779	0.58051862	1.090691997
OG0008886	relaxed	0	5	0	0.007469013	7.326583697	0.513625444
OG0008893	none	0	0	5	0.639559032	0.223411314	0.918804279
OG0008898	none	0	1	4	0.735009353	1.214296097	0.877949335
OG0008907	none	0	0	5	0.138830809	2.828160667	0.531095359
OG0008909	none	0	0	5	0.717339794	0.141817453	0.95430426
OG0008915	relaxed	0	5	0	0.004379431	13.51081533	0.317039285
OG0008916	none	0	1	4	0.13340613	3.225590325	0.893928788
OG0008917	none	0	0	5	0.821186899	0.312517598	0.884183469
OG0008920	relaxed	0	5	0	0.003137164	8.743522179	2.83E-05
OG0008922	intensified	4	0	1	0.020530468	32.84090789	36.32574814
OG0008924	none	0	0	5	0.063044791	3.466833295	9.92E-06
OG0008933	relaxed	0	5	0	0.034347755	4.477538838	0.754001867
OG0008934	none	0	0	5	0.29257527	1.134417492	0.810752855
OG0008944	none	0	0	5	0.057599091	3.605216773	0.657079122
OG0008947	none	0	0	5	0.935892796	0.010594585	0.995302495
OG0008953	none	0	1	4	0.291315004	2.248311856	0.441432408
OG0008954	none	1	0	4	0.695730596	1.761063099	2.167167955
OG0008957	relaxed	0	5	0	0.000928273	11.55264634	0.702928114
OG0008959	none	0	0	5	0.978864941	0.001306637	0.998975917
OG0008961	none	0	0	5	0.952252684	0.009379593	0.994980811
OG0008962	none	0	0	5	0.446588882	0.680251045	0.942192582
OG0008969	none	0	0	5	0.20187151	1.974248395	1.098894766
OG0008970	none	0	0	5	0.852273917	0.251972059	1.053882934
OG0008972	none	0	0	5	0.691131603	0.159072647	1.050127496
OG0008976	none	0	0	5	0.456868621	0.554133808	0.836672679
OG0008978	none	0	0	5	0.281748757	1.171731797	0.913487667
OG0008988	none	0	0	5	0.112290431	2.524070101	0.875471439
OG0008989	none	0	0	5	0.375618627	0.785008937	1.376404767
OG0008990	relaxed	0	5	0	7.00E-06	20.2396996	0.676297136
OG0008991	intensified	5	0	0	0.016122538	5.82154024	7.330964126
OG0008992	none	0	0	5	0.894840429	0.035586069	1.01028277
OG0008996	none	0	0	5	0.802131943	0.064736188	5.691478976
OG0008997	none	0	0	5	0.249541455	1.340832815	1.653811105
OG0008998	none	2	0	3	0.057963207	9.50377598	26.57936304
OG0009000	none	0	0	5	0.059065709	3.566763072	0.875291485
OG0009004	none	0	0	5	0.180796045	1.854449639	0.821858266
OG0009013	relaxed	0	5	0	0.000577061	18.48911749	0.078975438
OG0009014	relaxed	0	5	0	7.21E-07	24.59648257	0.601004561
OG0009022	none	0	0	5	0.663177337	0.341645045	1.569063636
OG0009025	none	0	0	5	0.227120124	1.47670368	0.854664302
OG0009027	none	0	0	5	0.086179704	2.949891482	2.823412519
OG0009028	relaxed	0	3	2	0.049912172	3.84457697	0.728558101
OG0009029	relaxed	0	5	0	0.008368451	6.952968204	0.723262769
OG0009031	intensified	5	0	0	0.004773776	8.031306132	12.02310503
OG0009033	relaxed	0	5	0	0.021123634	9.552384487	0.671480668
OG0009035	none	0	0	5	0.752734247	0.535171631	0.913130882
OG0009036	relaxed	0	5	0	2.83E-06	21.92922074	0.156598963
OG0009038	none	0	0	5	0.452349778	0.746467429	0.911715386
OG0009044	none	1	0	4	0.135844369	3.047397375	11.07063934
OG0009045	none	0	0	5	0.160456448	2.017767231	0.804434152
OG0009050	none	0	0	5	0.055785403	3.663012787	0.683198487
OG0009053	relaxed	0	5	0	0.007077414	9.096983589	0.014044275
OG0009058	relaxed	0	5	0	0.021521587	5.286185652	0.021874803
OG0009061	relaxed	0	4	1	0.047407516	4.835312928	0.626640498
OG0009065	relaxed	0	5	0	5.35E-05	18.08196332	0.703385749
OG0009067	relaxed	0	5	0	0.011736219	7.640225423	0.70723417
OG0009068	relaxed	0	5	0	0.000448401	13.15789397	0.262097863
OG0009069	relaxed	0	5	0	0	81.6604469	4.46E-10
OG0009071	none	0	0	5	0.660713778	0.195064887	0.919089194
OG0009073	none	0	0	5	0.191122468	1.711248599	1.113170343
OG0009078	relaxed	0	5	0	0.001105835	39.16698876	0.316192751
OG0009083	intensified	5	0	0	6.90E-07	29.48190473	19.06362262
OG0009090	none	0	0	5	0.886411346	0.026757093	0.992694581
OG0009094	relaxed	0	5	0	0.000222647	13.62964905	8.12E-06
OG0009096	relaxed	0	5	0	0.01104872	6.45774221	0.738636218
OG0009098	none	0	0	5	0.762968365	0.658889486	4.761635963
OG0009107	intensified	4	0	1	0.087426177	19.5890358	33.40968228
OG0009108	none	0	0	5	0.221448322	1.499378139	0.948806915
OG0009109	relaxed	0	5	0	0.019973957	5.415762942	0.859160987
OG0009111	none	0	0	5	0.074116759	3.189418811	1.189476246
OG0009112	none	0	0	5	0.381372591	1.188183471	0.620278811
OG0009116	none	0	0	5	0.564673896	0.333626926	0.913133047
OG0009118	none	0	0	5	0.137083492	2.218328223	1.159028957
OG0009120	relaxed	0	5	0	1.79E-13	54.44309366	1.60E-06
OG0009122	none	0	2	3	0.368903085	3.065219017	1.041126323
OG0009123	relaxed	0	5	0	0.00130275	10.58805453	0.477396518
OG0009128	relaxed	0	3	2	0.03287403	10.51127491	0.334239481
OG0009133	none	0	0	5	0.672502236	0.513900557	1.208088658
OG0009135	none	0	0	5	0.944195292	0.00707047	0.980907759
OG0009137	relaxed	0	5	0	0.000200199	16.94181453	0.727323325
OG0009140	relaxed	0	4	1	0.016483945	10.44556205	0.487428718
OG0009142	intensified	5	0	0	5.39E-05	19.45714274	1.686405333
OG0009145	none	0	0	5	0.200025199	1.897269656	0.70344049
OG0009150	relaxed	0	5	0	9.09E-05	15.36175388	0.601195771
OG0009151	intensified	5	0	0	0.000631532	11.68257637	2.166726158
OG0009155	none	0	0	5	0.65361263	0.271083054	0.900856679
OG0009159	none	0	2	3	0.250983206	2.162656213	0.617373392
OG0009160	none	0	0	5	0.698584224	0.537079571	1.213990829
OG0009161	none	0	0	5	0.505156018	0.449370751	0.928636986
OG0009166	none	0	2	3	0.105241586	4.832645671	0.751608995
OG0009172	relaxed	0	5	0	1.19E-05	19.18503947	4.09E-06
OG0009176	relaxed	0	5	0	0.000218406	13.6876835	0.703334437
OG0009177	intensified	3	0	2	0.096331863	3.397327227	12.15690407
OG0009179	none	0	0	5	0.757682378	0.095266479	0.954734222
OG0009181	none	0	0	5	0.229412296	1.445972851	0.895060663
OG0009185	none	0	0	5	0.572524378	1.425848639	0.727841009
OG0009186	relaxed	0	3	2	0.113397268	7.06064135	0.413016125
OG0009191	relaxed	0	5	0	0.001632851	9.92563767	0.304732999
OG0009196	none	0	0	5	0.98774522	0.000443446	1.001422375
OG0009197	intensified	5	0	0	0.011411428	6.400128336	1.651016355
OG0009201	intensified	5	0	0	0.019522988	5.534343852	5.298295099
OG0009202	none	0	0	5	0.718725184	0.140108376	0.953266548
OG0009205	none	0	0	5	0.935472182	0.006953248	0.945707211
OG0009206	none	0	0	5	0.713630308	0.154065277	0.981137217
OG0009210	none	0	0	5	0.385529436	0.807639992	1.764568424
OG0009212	none	0	0	5	0.539137242	0.377174395	0.475363729
OG0009214	none	0	2	3	0.055582103	7.896681471	0.337492082
OG0009215	none	0	0	5	0.954887153	0.004375183	1.009369336
OG0009217	none	0	0	5	0.455772362	0.610945508	0.945100469
OG0009221	intensified	4	0	1	0.047815791	4.325138505	1.525158652
OG0009222	none	0	0	5	0.756886195	0.0963124	0.93803551
OG0009225	relaxed	0	5	0	0.012610632	6.223197083	0.699634278
OG0009229	none	0	0	5	0.350410247	0.871990776	0.822248657
OG0009235	none	0	0	5	0.367414784	0.824532504	0.882583531
OG0009236	none	0	0	5	0.442472508	0.623135882	0.822472425
OG0009237	none	0	1	4	0.2299836	2.070414255	0.766815201
OG0009238	intensified	5	0	0	0.002278131	9.313525503	2.831263991
OG0009239	none	0	0	5	0.821730169	0.051116935	1.056847701
OG0009241	relaxed	0	5	0	2.02E-10	45.62462284	0.001285072
OG0009242	none	0	0	5	0.391197713	0.855146618	0.835523108
OG0009243	unknown	2	1	2	0.08307282	6.985207303	12.47795009
OG0009245	intensified	5	0	0	1.43E-10	41.23507531	4.054002026
OG0009248	none	1	0	4	0.134516561	5.934675409	1.218805135
OG0009252	none	0	0	5	0.768729063	0.098615823	0.969583267
OG0009253	none	1	0	4	0.166274487	2.22636234	3.185884958
OG0009254	none	0	0	5	0.893562296	0.017948286	0.986494004
OG0009257	relaxed	0	5	0	0.011895861	12.17193151	0.554588302
OG0009259	none	0	0	5	0.400105724	0.8153204	0.897081707
OG0009261	relaxed	0	5	0	0.024739042	5.042234717	0.839318119
OG0009263	none	0	1	4	0.095368367	5.953395536	14.02623109
OG0009264	none	0	2	3	0.045302846	4.425946637	0.676138716
OG0009265	none	0	0	5	0.678258937	0.182042576	1.053463781
OG0009268	none	0	0	5	0.264632931	1.525198841	7.783623516
OG0009274	none	0	1	4	0.591510656	0.941385738	0.92891066
OG0009275	relaxed	0	5	0	1.30E-08	34.02849031	0.055725668
OG0009276	relaxed	0	5	0	2.34E-13	54.42643045	0.195625102
OG0009277	none	0	0	5	0.109311184	2.697488991	0.668191418
OG0009278	none	1	0	4	0.393639286	26.7394637	3.246407823
OG0009284	relaxed	0	5	0	4.25E-08	30.12458631	0.01708705
OG0009287	none	0	0	5	0.369518441	0.843738999	0.755109962
OG0009290	none	0	0	5	0.786958832	0.127557851	0.934556398
OG0009291	relaxed	0	5	0	0.001698786	11.66639904	0.718487663
OG0009292	none	1	0	4	0.314272149	2.465313013	30.50181905
OG0009298	none	0	2	3	0.351686593	3.168562013	0.955221102
OG0009299	none	0	0	5	0.590398827	0.289782802	1.029586233
OG0009302	intensified	5	0	0	0.001195948	10.49865383	2.000505094
OG0009309	relaxed	0	5	0	1.26E-06	23.7071699	0.660265915
OG0009310	relaxed	0	5	0	0.000274243	13.23861107	4.32E-06
OG0009311	none	0	0	5	0.319721454	1.372855513	0.537461638
OG0009312	intensified	5	0	0	0.006157057	7.504009105	11.28667753
OG0009316	relaxed	0	5	0	0.001208431	10.50201194	0.126929503
OG0009317	none	0	0	5	0.765620875	0.165922002	0.881794403
OG0009318	none	0	0	5	0.784886296	0.076238037	1.121693339
OG0009322	none	0	1	4	0.646901482	11.02356406	0.756418859
OG0009325	relaxed	0	5	0	7.43E-06	20.10225151	0.021395012
OG0009330	none	0	0	5	0.602438157	0.351764857	0.547169639
OG0009333	intensified	5	0	0	0.012156578	6.803640304	13.71895833
OG0009339	none	0	0	5	0.709711822	0.1390015	1.053510908
OG0009341	none	0	0	5	0.252175238	1.348774212	0.89904709
OG0009342	none	0	0	5	0.217123686	1.523360997	1.157088343
OG0009343	relaxed	2	3	0	0.022701853	23.92773535	16.69019017
OG0009345	intensified	5	0	0	0.009565036	7.405006282	4.592598243
OG0009347	none	0	0	5	0.243385174	1.475879432	1.327990482
OG0009348	relaxed	0	4	1	0.158730085	5.363854661	0.595256318
OG0009350	none	0	0	5	0.134616604	2.313029785	0.561580156
OG0009352	relaxed	0	4	1	0.0341449	7.128660337	0.631402261
OG0009353	none	0	0	5	0.289581103	1.121648635	0.831081879
OG0009354	relaxed	0	4	1	0.13535769	8.937134009	0.683052413
OG0009358	intensified	5	0	0	0.000240762	14.21347094	8.129397333
OG0009364	relaxed	0	5	0	4.95E-05	16.83363146	0.421436318
OG0009368	none	0	0	5	0.794136375	0.069114958	0.941618149
OG0009370	relaxed	0	5	0	0.007705143	7.100769071	0.546831543
OG0009373	none	0	0	5	0.777659406	0.094566464	0.857205453
OG0009374	none	0	0	5	0.108408949	2.638859192	0.863221833
OG0009379	relaxed	0	5	0	0.0002415	13.70155424	0.835405371
OG0009381	none	0	0	5	0.833129268	0.051455505	0.967122208
OG0009383	none	0	0	5	0.946838942	0.004536627	0.992103666
OG0009385	relaxed	0	5	0	0.022534837	5.247797291	0.426714071
OG0009394	relaxed	0	5	0	0.048205977	3.902812597	0.733130011
OG0009398	intensified	5	0	0	0.002218577	9.36019271	2.551964046
OG0009401	relaxed	0	5	0	0.000453765	12.39872215	0.81949171
OG0009404	none	0	0	5	0.582759792	0.301830092	0.923615051
OG0009410	none	0	0	5	0.300194209	1.443622935	0.873086028
OG0009417	none	0	0	5	0.728541178	0.142585474	0.58631948
OG0009421	none	0	0	5	0.635893582	0.234800701	0.830321792
OG0009423	none	0	0	5	0.094517147	2.809293126	0.727139122
OG0009432	none	0	0	5	1	-0.000648801	0.99998
OG0009433	none	0	0	5	0.269352615	1.223674633	0.829252445
OG0009435	intensified	4	0	1	0.087041708	10.79313136	19.07100357
OG0009439	none	0	0	5	0.055801005	3.658026311	0.672030654
OG0009443	relaxed	0	5	0	0.001382607	10.8190987	0.441831
OG0009444	relaxed	0	3	2	0.053729734	5.317639009	0.548848703
OG0009513	relaxed	0	5	0	1.88E-05	18.30874139	4.08E-06
OG0009559	intensified	4	0	1	0.035387802	4.652804277	12.00965647
OG0009561	none	2	0	3	0.035019825	5.834810421	1.58578642
OG0009569	intensified	5	0	0	0.004953239	8.331242331	1.426918887
OG0009578	none	0	0	5	0.672843546	0.178568131	1.096705984
OG0009587	intensified	5	0	0	0.00426212	9.570625889	11.03744336
OG0009592	none	0	0	5	0.924915628	0.01667837	0.978313973
OG0009647	relaxed	0	5	0	9.45E-05	15.25044202	0.595409776
OG0009648	intensified	4	0	1	0.048656534	5.406496487	2.484976381
OG0009661	none	0	0	5	0.905274019	0.018599415	0.959873055
OG0009672	none	0	0	5	0.719039927	0.129886271	1.047828959
OG0009683	none	0	0	5	0.55358816	0.384328454	1.098769047
OG0009697	none	0	1	4	0.400728856	5.574159101	0.99042384
OG0009703	relaxed	0	5	0	4.24E-05	18.48030258	0.471184504
OG0009736	none	0	2	3	0.272194144	13.36817108	0.504745479
OG0009743	relaxed	0	5	0	6.43E-08	29.28199135	7.46E-06
OG0009753	relaxed	0	4	1	0.074046121	8.516713371	0.418063985
OG0009768	relaxed	0	5	0	0.010462074	6.557629765	0.661243248
OG0009782	none	0	0	5	0.532594808	0.408915575	0.904233332
OG0009786	none	0	0	5	0.873773154	0.062625184	0.958682607
OG0009852	relaxed	0	5	0	0.004568715	16.97130957	0.317611876
OG0009861	intensified	5	0	0	0.009430053	6.91807552	1.48710203
OG0009865	relaxed	1	4	0	0.00056279	11.97383515	10.20213965
OG0009869	none	0	0	5	0.546321984	0.45695314	0.853183395
OG0009878	none	0	0	5	0.821760434	0.056762136	1.025363371
OG0009901	relaxed	0	5	0	0.013661594	6.082360412	0.646109953
OG0009962	relaxed	0	5	0	1.29E-06	25.22538077	0.107257005
OG0009968	none	0	0	5	0.581100446	0.332482688	0.995482234
OG0009977	none	0	0	5	0.854639564	0.03504255	1.041788485
OG0010009	none	0	0	5	0.923113767	0.011303775	1.014163233
OG0010014	none	2	0	3	0.216706386	3.231352127	1.260835261
OG0010027	none	0	0	5	0.850247016	0.039463354	1.056767782
OG0010055	none	0	0	5	0.198815771	1.662616937	1.235396203
OG0010057	none	0	0	5	0.675870875	0.43647267	0.761850334
OG0010065	intensified	5	0	0	0.042487224	4.116346168	1.307308799
OG0010080	none	0	0	5	0.17380577	1.857617294	0.757490297
OG0010088	none	0	0	5	0.241126558	1.376526036	1.219882067
OG0010124	intensified	4	0	1	0.196162758	3.647164722	17.09689139
OG0010144	intensified	4	0	1	0.063356694	9.012961023	6.413509496
OG0010176	relaxed	0	5	0	0.006077318	7.573963169	0.647505589
OG0010181	none	0	0	5	0.223567749	1.481356456	0.831258554
OG0010195	none	0	0	5	0.086676416	3.180628873	0.486072791
OG0010201	relaxed	0	4	1	0.157583653	3.783930917	0.246249685
OG0010236	none	0	0	5	0.735362136	0.593105315	0.829859519
OG0010269	none	0	0	5	0.131074135	2.279836002	1.789451423
OG0010278	none	0	0	5	0.381607043	1.878756118	5.262440098
OG0010286	relaxed	0	5	0	0.001573747	13.6877641	0.635448472
OG0010303	none	0	0	5	0.418371235	1.138200235	3.900774321
OG0010324	none	0	0	5	0.209153357	1.780664593	0.404254649
OG0010336	none	0	0	5	0.217345351	1.530524425	0.840745677
OG0010376	none	0	2	3	0.055439003	4.109688281	0.698202885
OG0010383	relaxed	0	5	0	0.006674667	8.329966515	0.734267528
OG0010395	relaxed	0	5	0	0.004704714	7.997035507	0.751738349
OG0010414	none	0	0	5	0.95826009	0.003764758	1.008667016
OG0010437	none	0	0	5	0.471669418	0.795229648	0.932501714
OG0010468	none	0	0	5	0.104922531	2.629875456	0.865428978
OG0010475	none	0	0	5	0.280656543	1.167944297	0.873624565
OG0010499	intensified	4	0	1	0.021006805	11.26769703	10.55535629
OG0010542	none	1	0	4	0.091463609	2.983326819	2.339982905
