OG_ID	selection	intensified	relaxed	none	pvalue_mean	LRT_mean	K_mean
OG0007166	none	0	0	5	0.058461318	3.582378861	0.784418535
OG0007167	none	0	0	5	0.093787141	2.822269826	1.236862414
OG0007171	none	0	0	5	0.076906881	3.132313746	0.740795251
OG0007183	none	0	0	5	0.478403071	0.582331479	0.95563888
OG0007186	none	0	0	5	0.854023982	0.081698603	1.013044135
OG0007190	none	0	0	5	0.632685669	0.303478531	1.071899772
OG0007196	relaxed	0	4	1	0.065979401	5.609936904	0.77450124
OG0007199	intensified	5	0	0	0.000333102	13.00678298	10.04889323
OG0007203	none	0	0	5	0.52786627	0.403973197	1.021108261
OG0007209	relaxed	0	4	1	0.030265635	76.50624233	0.157204842
OG0007214	none	0	0	5	0.05417685	3.707269768	1.831762646
OG0007216	none	0	0	5	0.301815801	1.076095019	0.926793293
OG0007219	none	0	0	5	0.767667993	0.111341912	1.056257993
OG0007220	relaxed	0	5	0	0.012313299	6.331300444	0.614266917
OG0007226	none	0	0	5	0.23253932	1.581448272	1.23772948
OG0007237	relaxed	0	5	0	6.10E-08	61.89797687	0.326090885
OG0007241	none	0	0	5	0.410467562	0.815736035	0.812137197
OG0007248	relaxed	0	3	2	0.045890788	4.56822274	0.345807834
OG0007256	relaxed	0	5	0	0.026611962	5.0376199	0.425229615
OG0007260	relaxed	0	5	0	0.011306309	6.862798251	0.75907967
OG0007288	none	0	0	5	0.796825906	0.084707512	0.975992397
OG0007292	none	0	0	5	0.477772149	0.510136625	1.039233706
OG0007298	none	1	0	4	0.128913522	2.56868245	1.169571676
OG0007305	none	0	0	5	0.751019522	0.105105459	1.070370286
OG0007308	intensified	4	0	1	0.041570064	4.201674283	1.373992562
OG0007309	none	2	0	3	0.056509185	3.868175499	1.109002175
OG0007312	none	1	0	4	0.202931571	3.009301256	50
OG0007315	none	0	0	5	0.822200806	0.060425555	24.7891206
OG0007316	none	0	0	5	0.459559704	0.553009521	0.896249
OG0007318	relaxed	0	5	0	0.009389365	6.912279255	0.732303143
OG0007322	none	0	0	5	0.302093924	1.155812109	0.874821463
OG0007326	none	0	0	5	0.632330699	0.293530226	0.839253672
OG0007329	none	1	0	4	0.058666806	4.134664069	6.228034264
OG0007332	none	0	0	5	0.819957834	0.061608345	0.96902383
OG0007338	none	0	0	5	0.244339743	1.362825811	0.744790015
OG0007340	none	0	0	5	0.826667043	0.048558711	1.039226152
OG0007341	relaxed	0	5	0	0.005009132	7.879575213	0.743397761
OG0007342	intensified	4	0	1	0.100716942	6.507922819	2.7772617
OG0007346	intensified	5	0	0	0.006667245	20.17386702	23.61058056
OG0007348	none	0	2	3	0.054648115	3.72975309	0.836675393
OG0007351	none	0	0	5	0.462736979	0.571399927	1.279925966
OG0007352	none	0	0	5	0.837012231	0.050776735	1.034491703
OG0007354	none	0	0	5	0.330961379	1.058781873	0.911263204
OG0007358	relaxed	0	5	0	0.003009535	8.80413683	0.259857243
OG0007360	intensified	5	0	0	0.02116018	5.321309092	3.058138895
OG0007361	none	0	0	5	0.365714973	0.818241711	0.77922916
OG0007363	none	0	0	5	0.264222759	1.248137339	1.146172013
OG0007367	relaxed	0	3	2	0.050490937	13.05951427	0.252695588
OG0007370	relaxed	0	5	0	0.020776097	5.348581011	0.649150578
OG0007372	none	0	0	5	0.164718246	2.469977908	9.260609518
OG0007378	none	0	0	5	0.055051305	3.680600076	0.746846963
OG0007385	relaxed	0	5	0	0.011892198	6.330439142	0.758865539
OG0007387	none	0	0	5	0.44088269	0.709436094	0.920822567
OG0007389	none	0	0	5	0.412298566	0.672171932	0.907000165
OG0007398	none	0	0	5	0.336683644	0.928880798	1.235784808
OG0007405	none	0	0	5	0.112510034	2.518659346	0.871486042
OG0007408	intensified	4	0	1	0.029691628	5.149794669	20.87339101
OG0007409	none	0	0	5	0.361795074	0.880391031	0.780842977
OG0007421	relaxed	0	5	0	0.000384668	13.68020804	0.674246093
OG0007424	none	1	0	4	0.343035144	6.563024857	10.77243291
OG0007426	relaxed	0	4	1	0.137550787	13.69036161	0.191729892
OG0007428	none	0	0	5	0.765133162	0.09450265	1.06156361
OG0007432	relaxed	0	5	0	0.000529615	12.01397233	0.362328701
OG0007436	none	0	0	5	0.224320823	1.960038423	0.822111786
OG0007437	none	0	0	5	0.684490847	0.302570587	0.917844771
OG0007438	none	0	0	5	0.158843955	1.988609506	0.818026409
OG0007451	relaxed	0	5	0	0.000500893	14.11648151	0.785973879
OG0007455	none	0	0	5	0.052169151	3.770337872	0.186602498
OG0007456	relaxed	0	5	0	0.007564431	8.083065686	0.280560657
OG0007459	none	0	1	4	0.544858049	1.08749798	0.862266736
OG0007463	none	0	0	5	0.139773276	2.181501161	1.116952922
OG0007464	none	0	0	5	0.435845648	0.832592934	2.608916256
OG0007466	none	0	0	5	0.218661653	1.513582361	1.299497607
OG0007472	none	0	0	5	0.163443786	1.94986599	0.930133263
OG0007473	none	2	0	3	0.077469852	3.329834195	1.734252494
OG0007486	none	0	0	5	0.84368202	0.042232721	0.972961663
OG0007492	none	0	0	5	0.488167128	0.657532126	1.081512329
OG0007497	relaxed	0	4	1	0.216571675	4.285161773	0.839388906
OG0007501	relaxed	0	5	0	7.85E-05	15.59443098	0.520020211
OG0007502	none	0	0	5	0.15783542	2.013354681	1.594199127
OG0007505	none	0	0	5	0.552585639	0.363262992	0.960455865
OG0007513	relaxed	0	3	2	0.061939516	3.690525957	0.649713259
OG0007528	relaxed	0	5	0	0.011237714	6.427461614	0.66304979
OG0007529	relaxed	0	3	2	0.060362704	3.786733837	0.79409655
OG0007534	none	0	0	5	0.784416373	0.074874497	0.973852774
OG0007539	none	0	0	5	0.105726254	2.618623323	0.874369625
OG0007542	none	0	0	5	0.843291988	0.044727791	1.023669488
OG0007546	none	0	1	4	0.226448423	3.60645467	0.073752843
OG0007547	none	0	0	5	0.140517243	2.178599394	0.827081635
OG0007549	relaxed	0	5	0	0.024615612	5.051540057	0.241257914
OG0007555	relaxed	0	4	1	0.027022454	5.774471542	0.319763
OG0007561	none	0	0	5	0.508499906	0.633338867	0.940027857
OG0007564	none	0	0	5	0.984084203	0.000360868	0.997275798
OG0007573	none	0	0	5	0.732302286	0.120607209	1.067597968
OG0007575	none	0	0	5	0.572737637	0.812264113	1.19736687
OG0007577	relaxed	0	5	0	0.000184854	14.24621369	0.568913929
OG0007589	none	2	0	3	0.062416382	3.532683254	1.526859087
OG0007607	relaxed	0	4	1	0.112196745	3.987150681	1.19E-05
OG0007608	none	0	0	5	0.478903847	0.502069878	0.950530071
OG0007611	relaxed	0	4	1	0.033754877	4.987702162	0.641155579
OG0007612	none	2	0	3	0.47676658	131.4925686	8.752050261
OG0007613	relaxed	0	5	0	0.029603637	4.822342404	0.867116508
OG0007616	none	0	0	5	0.739737915	0.118608359	0.947519874
OG0007619	relaxed	0	5	0	0.036959097	4.384225304	0.869074065
OG0007621	none	0	0	5	0.677384716	0.242822014	1.041520825
OG0007627	none	0	0	5	0.899187352	0.016944313	1.014843592
OG0007628	relaxed	0	5	0	6.07E-05	23.84645588	0.208456126
OG0007629	intensified	5	0	0	0.003151217	8.717783615	2.333367141
OG0007635	none	1	0	4	0.247242274	2.308842026	1.55139263
OG0007643	intensified	5	0	0	0.00592223	7.685050556	5.773829477
OG0007644	none	0	0	5	0.494508409	0.466710222	0.8696716
OG0007649	none	0	0	5	0.630946145	0.293758169	0.895240431
OG0007652	none	0	0	5	0.538156819	0.378973886	1.093662266
OG0007654	none	0	0	5	0.239600958	2.234830053	0.751182787
OG0007655	none	0	0	5	0.267003861	1.236402086	0.766120162
OG0007659	none	0	0	5	0.074700746	3.234591276	0.899517703
OG0007667	none	0	0	5	0.237873177	1.40348118	0.740129365
OG0007682	relaxed	0	4	1	0.04547588	4.920232987	0.839385843
OG0007685	relaxed	2	3	0	0.001176956	12.20510446	1.39278187
OG0007688	none	0	2	3	0.058579095	4.054326494	0.627040135
OG0007690	none	0	0	5	0.623547305	0.264780117	0.607699828
OG0007695	none	0	0	5	0.102085844	2.673218168	0.868977616
OG0007706	intensified	5	0	0	0.000105592	15.06220531	3.947593124
OG0007710	none	2	0	3	0.365106077	2.660037	1.091475721
OG0007713	none	0	0	5	0.56103887	0.33984308	0.939591619
OG0007714	none	0	0	5	0.065622831	3.398484651	0.772653303
OG0007715	intensified	5	0	0	0.001594026	9.966640474	17.10573709
OG0007718	relaxed	0	5	0	0.000728328	13.3955661	0.266876233
OG0007725	intensified	4	0	1	0.045138015	16.36995669	12.58967171
OG0007727	none	0	0	5	0.439984275	0.609064571	0.901301034
OG0007736	relaxed	0	5	0	0.010006186	7.04165171	0.530232518
OG0007739	none	0	2	3	0.172894452	3.472849605	0.69923255
OG0007743	none	0	0	5	0.191550856	1.706130323	0.920878579
OG0007748	none	0	0	5	0.299754145	1.170940136	0.617729857
OG0007749	none	0	0	5	0.290414403	1.86906813	8.961470046
OG0007756	relaxed	0	5	0	3.10E-07	26.18430101	0.416732516
OG0007759	relaxed	0	4	1	0.031467582	112.4448335	0.145859668
OG0007761	none	0	0	5	0.107282853	2.595554438	1.254081606
OG0007768	none	0	0	5	0.403750623	0.698383799	0.868685128
OG0007770	relaxed	0	4	1	0.041224156	4.228068396	0.579150916
OG0007774	none	0	1	4	0.137053476	2.696573977	0.803026715
OG0007780	none	0	0	5	0.394848559	0.752972138	0.793644493
OG0007786	none	0	0	5	0.496521442	0.466563725	0.954966485
OG0007787	relaxed	0	5	0	0.000170138	14.13867432	0.622562693
OG0007788	relaxed	0	5	0	0.008973525	6.829093677	0.737043902
OG0007789	none	0	0	5	0.325821217	0.987861232	1.391895807
OG0007791	none	1	0	4	0.435963797	4.296461878	3.29225475
OG0007800	intensified	5	0	0	0.00942443	28.05586042	5.94400569
OG0007807	none	0	0	5	0.76382311	0.091764559	0.980526488
OG0007808	none	0	2	3	0.05901843	3.685721979	0.344968456
OG0007811	relaxed	0	5	0	0.010489349	6.560739175	0.513127128
OG0007813	none	0	0	5	0.151806216	2.156684538	0.916520234
OG0007817	relaxed	0	5	0	0.011763224	6.488653075	0.826703594
OG0007820	none	0	2	3	0.079440976	3.685920016	0.645694415
OG0007826	relaxed	0	5	0	0.000439037	12.37198113	0.061170419
OG0007829	none	0	0	5	0.302379427	1.202774639	1.653302286
OG0007831	none	0	0	5	0.671409518	0.772832865	0.970099813
OG0007832	relaxed	0	5	0	1.73E-09	36.61111393	0.022074757
OG0007841	relaxed	0	5	0	8.00E-06	19.93761692	0.606613613
OG0007844	none	2	0	3	0.040028011	4.719126857	1.578695937
OG0007849	none	0	0	5	0.606091493	0.270566087	1.089075122
OG0007856	none	2	0	3	0.124313465	2.946075014	6.07560486
OG0007857	relaxed	0	5	0	0.005834187	7.604550839	0.679870688
OG0007862	none	0	0	5	0.213555112	2.894433935	0.666577611
OG0007865	relaxed	0	5	0	4.89E-07	26.68575524	0.569391785
OG0007866	none	0	0	5	0.308326886	1.071991061	0.881651695
OG0007886	intensified	5	0	0	0.000337964	12.84745283	8.34492425
OG0007890	relaxed	0	5	0	0.036025776	4.415402121	0.738177594
OG0007891	none	1	0	4	0.47015484	2.00029919	5.677640334
OG0007897	intensified	3	0	2	0.054311693	3.985021219	1.134293595
OG0007900	none	0	0	5	0.41555995	0.663265628	1.316634626
OG0007909	relaxed	0	5	0	0.022683726	5.251211082	0.728138751
OG0007911	none	0	0	5	0.396521199	0.718960147	0.887903537
OG0007912	none	0	0	5	0.461127109	0.544025594	0.889297487
OG0007913	relaxed	0	4	1	0.044474334	4.044307566	0.556096675
OG0007924	none	0	0	5	0.169237413	1.914292573	0.916825868
OG0007925	none	0	0	5	0.136576881	2.216543963	1.164947018
OG0007927	relaxed	0	5	0	0.029235609	4.753691303	0.739074803
OG0007931	relaxed	0	5	0	2.18E-07	26.9104165	0.057536936
OG0007933	none	0	0	5	0.799881366	0.134803965	0.963169556
OG0007935	none	0	0	5	0.856387001	0.037732248	0.982746566
OG0007939	intensified	5	0	0	0.000288726	13.14233059	2.431585804
OG0007946	relaxed	0	4	1	0.058108841	3.754023991	0.608450339
OG0007948	none	1	0	4	0.30435217	7.156194083	8.501120964
OG0007951	relaxed	0	5	0	0.015367708	5.95152676	0.182867738
OG0007955	none	0	0	5	0.434487777	0.747126381	0.86756637
OG0007958	relaxed	0	5	0	0.024736667	5.074103525	0.405505684
OG0007960	intensified	5	0	0	0.001833536	9.709144129	1.702748035
OG0007961	none	0	0	5	0.779315001	0.087092689	0.96973322
OG0007966	relaxed	0	5	0	2.34E-05	17.89065224	0.294899579
OG0007967	none	0	0	5	0.711995308	0.256996688	1.029168063
OG0007969	none	1	0	4	0.264801862	2.082821874	0.377048433
OG0007974	none	0	0	5	0.881154355	0.02465421	1.010529609
OG0007975	none	0	0	5	0.056376839	3.640989191	0.654844951
OG0007977	none	0	0	5	0.558704241	0.391984958	1.036162521
OG0007989	relaxed	0	3	2	0.19970758	15.55791909	0.550438363
OG0007991	none	1	0	4	0.070026423	4.163462544	26.82220373
OG0007999	intensified	4	0	1	0.030708929	7.150191099	8.357703083
OG0008002	none	0	0	5	0.080656149	3.075296277	0.809578545
OG0008005	relaxed	1	3	1	0.050440006	6.586701842	4.498056493
OG0008012	intensified	4	1	0	0.002039567	11.10077698	8.80904811
OG0008015	none	2	0	3	0.04571784	4.035342672	14.38654121
OG0008019	none	0	0	5	0.973889141	0.00295009	0.993430331
OG0008024	none	0	0	5	0.433916513	0.645883135	0.944540407
OG0008043	none	0	0	5	0.64339229	0.292711444	1.425321241
OG0008044	none	0	0	5	0.70866633	0.141218132	1.07488395
OG0008078	relaxed	0	5	0	2.59E-05	17.69579974	0.448999045
OG0008105	intensified	3	2	0	0.007142161	11.67426035	8.714970548
OG0008147	intensified	5	0	0	3.43E-06	21.56891959	35.30782561
OG0008148	relaxed	0	3	2	0.115815856	3.44541236	0.724236459
OG0008168	none	0	0	5	0.296953927	1.087838507	1.223794497
OG0008174	relaxed	0	4	1	0.024718085	5.543906923	0.788424305
OG0008181	intensified	5	0	0	0.00439658	8.112305021	3.091333337
OG0008182	relaxed	0	5	0	0.001477408	10.20481558	0.689251057
OG0008207	relaxed	0	5	0	0.000268825	20.90997558	0.424563436
OG0008217	intensified	5	0	0	0.011855489	6.333407464	1.361180567
OG0008243	none	0	1	4	0.477020159	1.499380639	2.023945327
OG0008273	none	0	0	5	0.931315703	0.008174444	1.00815157
OG0008283	none	0	0	5	0.054835793	3.687094619	1.724421779
OG0008293	relaxed	0	5	0	0.008001968	7.117257361	0.150073949
OG0008310	none	0	0	5	0.847975605	0.054128628	1.010657483
OG0008315	intensified	4	0	1	0.038428215	10.60612405	24.18110513
OG0008317	none	0	0	5	0.303052037	1.06586437	1.208982888
OG0008319	none	0	0	5	0.497270247	1.130398577	0.709522737
OG0008322	none	0	0	5	0.576193892	0.400410322	0.935954635
OG0008327	intensified	5	0	0	0.01507092	7.051359106	2.343301805
OG0008371	relaxed	0	5	0	0.015613847	5.976225883	0.52798257
OG0008378	intensified	4	0	1	0.082627827	14.68302855	16.19184239
OG0008388	intensified	5	0	0	0.000183623	13.99371512	4.168129151
OG0008393	none	0	0	5	0.4710553	0.531838279	1.204616591
OG0008425	none	0	0	5	0.138534814	2.233893196	1.378950255
OG0008437	none	0	0	5	0.281768387	1.168683209	0.912820086
OG0008445	none	0	0	5	0.675488381	0.192445669	1.772198409
OG0008485	none	0	0	5	0.938991215	-0.000683516	0.976858892
OG0008521	none	0	0	5	0.459622577	0.806380207	0.92975238
OG0008545	intensified	5	0	0	0.02347528	5.141963107	3.964797204
OG0008550	none	0	0	5	0.363897406	1.012501305	1.254454639
OG0008556	none	0	0	5	0.836073181	0.044723987	1.035201166
OG0008559	relaxed	0	5	0	0.000678753	11.54655244	0.264706839
OG0008592	intensified	5	0	0	0.014310918	6.004773438	1.339299536
OG0008613	none	0	0	5	0.461824263	0.611817987	0.952419503
OG0008669	relaxed	0	4	1	0.195780741	4.247552013	0.488818714
OG0008675	none	0	0	5	0.379226833	1.135747262	0.583042547
OG0008712	none	0	0	5	0.291556104	1.117610608	0.76102882
OG0008715	intensified	5	0	0	0.027334624	4.869646478	1.266325473
OG0008732	none	0	0	5	0.451929374	0.566525636	1.094283877
OG0008749	none	0	0	5	0.726978777	0.122021896	0.922263031
OG0008765	none	0	0	5	0.221058252	1.498576015	1.203569208
OG0008776	none	0	1	4	0.101298133	3.471786624	0.924206171
OG0008867	none	0	0	5	0.074946077	3.171725199	0.6925248
OG0008872	none	0	0	5	0.221500499	2.095574973	0.819321607
OG0008897	none	0	0	5	0.079915484	3.307013805	0.756979737
OG0008930	none	0	0	5	0.312498487	1.048207845	0.884640762
OG0008932	relaxed	0	5	0	0.041982359	4.140086779	0.762804246
OG0008937	none	0	0	5	0.596132952	0.281244475	0.884579114
OG0008938	relaxed	0	5	0	8.26E-05	15.49777065	0.805404098
OG0008942	none	0	0	5	0.690149725	0.159007169	1.022798433
OG0008943	none	0	1	4	0.231099167	16.42036165	0.621118673
OG0008945	none	0	0	5	0.189821612	2.107695285	0.498489248
OG0008946	none	0	0	5	0.793480805	0.199242453	0.990201956
OG0008948	unknown	2	1	2	0.185207868	4.166411099	2.210494365
OG0009006	intensified	5	0	0	0.000460699	12.26944388	1.337157739
OG0009012	relaxed	0	5	0	0.020679162	5.354063218	0.891209523
OG0009015	none	0	0	5	0.662710836	0.396182252	2.399270206
OG0009031	none	0	0	5	0.333560309	1.524784206	0.967556507
OG0009040	none	0	0	5	0.857256302	0.114669107	0.990475738
OG0009083	none	0	1	4	0.318492154	1.639838351	0.759198
OG0009120	none	0	0	5	0.824429913	0.049303265	1.033810959
OG0009148	none	0	0	5	0.932253914	0.009267924	1.014795263
OG0009156	none	0	0	5	0.726523401	0.125932935	0.935847135
OG0009157	relaxed	0	5	0	0.007202118	7.223074651	0.780295155
OG0009163	relaxed	0	5	0	3.55E-06	21.58127117	0.656451772
OG0009164	none	0	0	5	0.41101995	0.698381154	10.85765122
OG0009171	none	0	1	4	0.054490402	3.702787745	0.641929915
OG0009176	none	0	0	5	0.974998308	-0.001526656	0.991131069
OG0009177	none	0	0	5	0.61812138	0.248565238	1.055666094
OG0009183	none	0	0	5	0.784240104	0.1074077	0.992043995
OG0009190	none	0	0	5	0.226126822	1.46521652	0.813850929
OG0009219	none	0	0	5	0.982080276	0.000791902	0.994889971
OG0009221	none	0	0	5	0.817926738	0.075473974	0.945798955
OG0009225	none	0	0	5	0.096627605	2.761246424	0.716282261
OG0009231	none	1	0	4	0.082152993	16.04574251	9.850532906
OG0009235	intensified	5	0	0	0.003279033	8.645348359	2.238265053
OG0009244	none	0	0	5	0.741234489	0.109288378	0.943071634
OG0009247	none	0	0	5	0.561397903	0.339697476	1.050652731
OG0009256	relaxed	0	5	0	0.001538074	10.03384214	0.798827707
OG0009264	none	0	0	5	0.110684858	2.588157484	0.695652813
OG0009265	relaxed	0	5	0	0.002581348	9.344830422	0.470257784
OG0009271	none	0	0	5	0.11128406	2.536023051	0.722145779
OG0009277	none	0	2	3	0.084669967	3.466505883	0.823601161
OG0009280	none	0	0	5	0.797016469	0.076214457	1.017864744
OG0009284	none	0	0	5	0.726126837	0.241006108	1.183974369
OG0009288	none	0	0	5	0.417113948	1.336287657	0.775251633
OG0009290	none	0	0	5	0.41190559	1.177489598	0.367747453
OG0009297	none	0	0	5	0.093513528	2.821500891	0.896370547
OG0009298	none	0	0	5	0.279631895	2.317459834	0.906760375
OG0009303	none	0	1	4	0.048479944	3.931687654	0.788832058
OG0009304	none	0	0	5	0.471719239	0.962250062	0.519304647
OG0009305	none	0	2	3	0.054228022	3.742189336	0.518112624
OG0009308	none	0	0	5	0.055315912	3.673452291	1.134403296
OG0009313	none	0	0	5	0.217699314	1.528747523	0.84996919
OG0009320	none	0	0	5	0.250517868	1.325284702	0.898041347
OG0009322	relaxed	0	5	0	8.55E-09	49.16996927	0.306434944
OG0009325	none	0	1	4	0.221804834	2.375667262	1.084078203
OG0009331	none	0	0	5	0.154454797	2.216651871	0.898733514
OG0009344	none	0	0	5	0.212570071	1.824671161	1.72923534
OG0009346	none	0	0	5	0.865329504	0.032031971	0.977136727
OG0009353	none	0	0	5	0.247236452	1.695033578	0.507725029
OG0009361	none	0	0	5	0.755113516	0.100169701	1.102227513
OG0009373	none	0	0	5	0.601754508	0.354198566	0.98036206
OG0009378	none	0	0	5	0.084921584	2.99716018	0.347969796
OG0009384	none	0	0	5	0.48505312	0.488830015	1.091245902
OG0009386	intensified	4	0	1	0.188443229	3.512280846	1.693433331
OG0009389	none	1	0	4	0.461921965	1.29609753	11.72655472
OG0009390	none	0	0	5	0.444088883	0.587801332	1.086289185
OG0009391	relaxed	0	5	0	3.97E-05	18.04300623	0.43558701
OG0009394	none	0	0	5	0.171364182	1.936533039	1.22494378
OG0009396	none	0	0	5	0.590621649	0.329810554	1.039297519
OG0009404	intensified	5	0	0	0.027407601	4.896970334	6.326425835
OG0009415	none	0	0	5	0.974782172	0.00103438	1.004072752
OG0009424	none	0	0	5	0.224842778	1.474251222	0.846158376
OG0009429	relaxed	0	5	0	0.011361426	8.193471313	0.615511843
OG0009433	none	0	0	5	0.330597741	0.951284987	0.803622993
OG0009435	relaxed	0	5	0	0.002634107	14.38612505	0.304985471
OG0009439	none	0	0	5	0.254373444	1.299477777	0.908134751
OG0009441	none	0	0	5	0.308520401	1.0487947	0.913882653
OG0009446	none	0	0	5	0.19328257	1.693815597	1.119772559
OG0009462	intensified	3	2	0	9.03E-05	25.27102184	18.23669586
OG0009463	relaxed	0	5	0	8.91E-06	19.75712423	1.30E-05
OG0009464	relaxed	0	5	0	0.000595318	11.8037947	0.458667776
OG0009465	none	0	0	5	0.613449824	0.261190628	0.956816916
OG0009469	none	0	0	5	0.470098195	0.522279988	0.944897871
OG0009472	none	0	0	5	0.621184778	0.316971324	6.995071465
OG0009478	none	0	0	5	0.682668437	0.216466656	1.069902812
OG0009484	none	0	0	5	0.053484373	3.730811813	0.848486784
OG0009485	none	0	1	4	0.222374207	2.516910674	1.087423271
OG0009488	none	0	0	5	0.809254413	0.058832965	0.967020226
OG0009494	none	2	0	3	0.284786748	6.728988012	9.662622503
OG0009498	relaxed	0	4	1	0.018507949	17.73866908	3.149176891
OG0009499	none	0	0	5	0.340209042	0.914759146	0.91267119
OG0009502	none	0	0	5	0.884873431	0.021013051	0.984488674
OG0009504	relaxed	0	5	0	0.038214859	4.305428237	0.671877768
OG0009505	none	0	0	5	0.863139367	0.031156971	0.95572523
OG0009507	none	0	0	5	0.824993429	0.050924372	0.964517769
OG0009512	none	0	0	5	0.342771457	1.046626749	0.854459573
OG0009514	relaxed	1	4	0	0	93.45514664	10.12267919
OG0009518	relaxed	0	5	0	0.001020419	10.79089987	0.656326967
OG0009524	relaxed	0	5	0	0.002977089	8.828090973	0.240161912
OG0009529	relaxed	0	3	2	0.049925226	3.854759163	0.740083255
OG0009534	relaxed	0	5	0	0.004099966	9.241008618	0.619902018
OG0009537	relaxed	0	4	1	0.01925287	6.836184887	0.564589302
OG0009546	relaxed	0	5	0	0.001967224	9.630566423	0.729892687
OG0009555	none	0	0	5	0.128323939	2.312929361	1.316613032
OG0009563	none	0	0	5	0.632189897	0.269982267	0.932192962
OG0009570	intensified	5	0	0	0.000193192	22.80265521	1.941122523
OG0009573	none	0	0	5	0.748990942	0.120612965	0.926405841
OG0009580	intensified	5	0	0	2.86E-05	17.57730738	10.87295387
OG0009581	none	0	0	5	0.842461709	0.054599517	0.910831213
OG0009591	none	0	0	5	0.990494566	-6.61E-05	1.00074319
OG0009610	none	0	0	5	0.250495221	1.320628829	0.875534359
OG0009619	relaxed	0	5	0	9.10E-16	64.60021186	0.008621219
OG0009642	none	0	0	5	0.1076221	2.588998946	0.835591258
OG0009646	relaxed	0	5	0	0.026328879	4.982415438	0.724970186
OG0009650	none	0	2	3	0.036244341	8.050107799	0.671295526
OG0009652	relaxed	0	5	0	0.0161547	6.22319837	0.766387978
OG0009655	none	0	0	5	0.745749597	0.105148915	0.968481647
OG0009663	none	0	0	5	0.664812797	0.188761427	0.950689068
OG0009670	none	0	0	5	0.251166133	1.316806548	0.696597281
OG0009672	none	1	0	4	0.640033363	2.024191726	2.488602512
OG0009673	none	0	0	5	0.583728172	0.320294623	0.740403454
OG0009679	relaxed	0	5	0	0.002845259	8.947665284	0.763771789
OG0009684	none	0	0	5	0.517794683	0.458737873	2.606354592
OG0009686	relaxed	0	4	1	0.048723187	4.042081227	0.802648541
OG0009691	none	0	0	5	0.620533312	0.245835879	1.046306574
OG0009694	relaxed	0	5	0	0.006283845	7.467622446	0.687839969
OG0009695	none	0	0	5	0.544654159	0.370793957	1.048196314
OG0009697	relaxed	0	5	0	5.41E-11	43.02885245	0.214572403
OG0009707	relaxed	0	4	1	0.021294995	5.971401237	0.132317114
OG0009712	relaxed	0	5	0	0.016177399	5.783532678	0.783728155
OG0009714	none	0	0	5	0.51453649	0.541991749	0.889352648
OG0009723	none	0	0	5	0.310361191	1.029218991	0.883545365
OG0009726	none	1	0	4	0.188889377	2.1260849	4.035324513
OG0009729	none	0	0	5	1	-0.002376472	0.999120483
OG0009731	none	0	0	5	0.053986821	3.713115476	1.50664579
OG0009736	none	0	0	5	0.939425459	0.006215219	0.990891054
OG0009738	relaxed	0	5	0	1.08E-05	19.38475725	0.720849619
OG0009740	relaxed	0	5	0	0.004067944	8.340946906	0.735791643
OG0009743	none	0	0	5	0.382260974	0.764711374	0.913024487
OG0009748	relaxed	0	4	1	0.141507468	3.838579499	0.59173869
OG0009750	none	0	0	5	0.737469479	0.113530481	0.982586336
OG0009757	none	0	0	5	0.922036449	0.01193627	1.008176191
OG0009761	none	0	0	5	0.603164596	0.287020573	1.046102975
OG0009790	none	0	0	5	0.875977537	0.027728205	0.972794853
OG0009793	none	0	0	5	0.305945688	1.048987583	0.877570664
OG0009797	intensified	5	0	0	0.002031975	9.557788969	2.475835451
OG0009798	relaxed	0	5	0	0.032354535	4.60270047	0.823093394
OG0009805	none	0	0	5	0.054981974	3.682682671	0.761187167
OG0009828	intensified	5	0	0	0.002259032	9.328157212	1.519622744
OG0009830	none	1	0	4	0.077424987	3.211208765	1.844983425
OG0009832	none	0	0	5	0.533748129	0.38735722	0.963501391
OG0009835	none	0	1	4	0.050242445	3.835395618	0.623125932
OG0009837	none	0	0	5	0.502627025	0.487780059	0.94041139
OG0009842	none	0	0	5	0.73935953	0.116704482	1.025344942
OG0009846	relaxed	0	5	0	0.000757863	11.35318042	0.559725649
OG0009848	relaxed	0	5	0	0.008089185	7.021871864	0.387923301
OG0009853	relaxed	0	5	0	2.20E-07	27.78864297	0.071193191
OG0009860	relaxed	0	5	0	0.001174043	10.53406184	0.808078045
OG0009865	none	0	0	5	0.223102858	1.798897841	4.902699047
OG0009875	relaxed	0	5	0	0.003549883	9.44252957	0.706146606
OG0009876	relaxed	0	5	0	0.013592804	6.090683009	0.719344341
OG0009878	none	0	0	5	0.547749724	0.75822993	1.588096142
OG0009879	none	0	0	5	0.440377831	0.622173399	0.946032159
OG0009883	none	0	0	5	0.990332684	0.000178259	1.003119753
OG0009888	none	1	0	4	0.368461257	1.870836246	3.426181925
OG0009895	none	1	0	4	0.5789294	4.805457567	0.984171244
OG0009897	none	0	1	4	0.254459941	3.210671041	0.403033699
OG0009901	none	2	0	3	0.266049033	2.323891142	1.096267159
OG0009902	relaxed	0	5	0	0.042067425	4.13274244	0.847195157
OG0009905	none	0	0	5	0.976606658	0.000939849	1.006791211
OG0009906	none	0	0	5	0.069239698	3.30197049	1.285920664
OG0009910	none	0	0	5	0.758827537	0.146803814	1.028801303
OG0009919	none	0	0	5	0.13466974	2.256347487	1.129443361
OG0009920	relaxed	0	5	0	0.015105497	6.00256404	0.088979904
