Chrom,Start,End,Name
chr11,53650684,53651269,gene
chr11,156984348,156984867,gene
chr11,432885925,432886387,gene
chr11,181135512,181138326,gene
chr11,32790286,32790502,gene
chr11,453651016,453651892,gene
chr11,579500900,579504194,gene
chr11,679970915,679971821,gene
chr11,750328280,750329108,gene
chr11,683530046,683531543,gene
chr11,685060282,685062727,gene
chr11,616810636,616813801,gene
chr11,566770875,566772030,gene
chr11,237256307,237258071,gene
chr11,350414709,350422257,gene
chr11,41247046,41249305,gene
chr11,659482808,659484173,gene
chr11,1170542644,1170545800,gene
chr11,645550228,645551128,gene
chr11,623625587,623626322,gene
chr11,693409788,693410550,gene
chr11,671468126,671469596,gene
chr11,202473733,202474591,gene
chr11,556322580,556323345,gene
chr11,573214947,573215817,gene
chr11,509972177,509974283,gene
chr11,687892962,687894651,gene
chr11,445851745,445852720,gene
chr11,738747422,738747686,gene
chr11,573707009,573707939,gene
chr11,137259586,137261527,gene
chr11,286303032,286304175,gene
chr11,378438403,378439045,gene
chr11,284565770,284567528,gene
chr11,250355070,250357104,gene
chr11,217334654,217336211,gene
chr11,487044979,487045465,gene
chr11,203377045,203380798,gene
chr11,19937667,19938744,gene
chr11,219689517,219690066,gene
chr11,100461813,100463403,gene
chr11,504091620,504093207,gene
chr11,202310908,202313296,gene
chr11,664375913,664377533,gene
chr11,622035065,622035713,gene
chr11,652569007,652570798,gene
chr11,442459423,442460512,gene
chr11,305725793,305727557,gene
chr11,691370932,691371328,gene
chr11,235990082,235991201,gene
chr11,352566776,352567688,gene
chr11,398898480,398900283,gene
chr11,351424214,351424664,gene
chr11,28922386,28922995,gene
chr11,549235455,549236958,gene
chr11,610500311,610501289,gene
chr11,847759413,847761288,gene
chr11,239219010,239224044,gene
chr11,37632258,37632609,gene
chr11,373576525,373577938,gene
chr11,467515136,467516825,gene
chr11,664765709,664766315,gene
chr11,202532305,202532800,gene
chr11,496210322,496211129,gene
chr11,487280076,487281210,gene
chr11,678100964,678101912,gene
chr11,419538599,419539313,gene
chr11,321287488,321288436,gene
chr11,225772057,225772492,gene
chr11,654468765,654470826,gene
chr11,183168852,183169107,gene
chr12,665612190,665612535,gene
chr12,147575095,147575722,gene
chr12,1095874064,1095884477,gene
chr12,807896820,807902337,gene
chr12,797128323,797130426,gene
chr12,532173077,532177565,gene
chr12,399355848,399357060,gene
chr12,403836343,403837471,gene
chr12,1162719283,1162722898,gene
chr12,840574417,840575011,gene
chr12,331299625,331302157,gene
chr12,274784827,274787629,gene
chr12,337136315,337138832,gene
chr12,302125207,302126647,gene
chr12,324409310,324410096,gene
chr12,1138643567,1138645043,gene
chr12,1113324742,1113328993,gene
chr12,691137544,691145674,gene
chr12,130673770,130676371,gene
chr12,216879440,216881339,gene
chr12,312022535,312024074,gene
chr12,1044489771,1044490821,gene
chr12,380510247,380512695,gene
chr12,813500590,813501436,gene
chr12,449846532,449851887,gene
chr12,534630585,534631443,gene
chr12,344067466,344070661,gene
chr12,347643380,347646398,gene
chr12,353658066,353661891,gene
chr12,366739663,366742036,gene
chr12,996686023,996686611,gene
chr12,737027920,737029060,gene
chr12,1143152676,1143154209,gene
chr12,747333735,747334755,gene
chr12,926695896,926696256,gene
chr12,294400963,294402970,gene
chr12,1143405507,1143406188,gene
chr12,1142716169,1142718128,gene
chr12,1150359034,1150362157,gene
chr12,983155684,983156053,gene
chr12,1161593130,1161593733,gene
chr12,577807520,577808567,gene
chr12,304842621,304844589,gene
chr12,303580106,303581657,gene
chr12,1138363067,1138363886,gene
chr12,1073691595,1073692432,gene
chr12,1074632139,1074633228,gene
chr12,71822389,71823367,gene
chr12,286602450,286604451,gene
chr12,1054064725,1054065292,gene
chr12,247218165,247220016,gene
chr12,680095953,680097999,gene
chr12,447528879,447531387,gene
chr12,1001707141,1001710765,gene
chr12,355787475,355788243,gene
chr12,9560060,9561209,gene
chr12,512435287,512436862,gene
chr12,102182678,102184718,gene
chr12,983895113,983896187,gene
chr12,1040583466,1040585230,gene
chr12,403307962,403308934,gene
chr12,795293166,795294381,gene
chr12,686453789,686454419,gene
chr12,508054528,508055056,gene
chr12,355887656,355890482,gene
chr12,857913312,857914071,gene
chr12,1095363725,1095365060,gene
chr12,1095357400,1095357913,gene
chr12,1043429680,1043432050,gene
chr12,928759479,928760871,gene
chr12,1071677719,1071679909,gene
chr12,740168438,740169764,gene
chr12,801211818,801216165,gene
chr12,527044361,527045495,gene
chr12,124877391,124878180,gene
chr12,412872656,412873865,gene
chr12,942372746,942375677,gene
chr12,1173848611,1173849166,gene
chr12,1192045236,1192047108,gene
chr12,924778974,924780570,gene
chr12,286874437,286874920,gene
chr12,150797891,150798749,gene
chr12,862639913,862643516,gene
chr12,936591002,936593414,gene
chr12,1177993709,1177994399,gene
chr12,662453426,662454260,gene
chr12,674317923,674318916,gene
chr12,512287165,512287834,gene
chr12,1137809151,1137810381,gene
chr12,282659313,282660003,gene
chr12,878615100,878616831,gene
chr12,251299477,251299987,gene
chr12,869931129,869934600,gene
chr12,152876964,152877960,gene
chr12,271862586,271863285,gene
chr12,127942043,127943147,gene
chr12,536850295,536850952,gene
chr12,391162495,391167025,gene
chr12,186818915,186819878,gene
chr12,301903339,301904503,gene
chr12,368816008,368819164,gene
chr12,359582708,359584289,gene
chr12,1003755888,1003756572,gene
chr12,873400180,873401386,gene
chr12,747578123,747579527,gene
chr12,739896316,739897186,gene
chr12,673732077,673733043,gene
chr12,1201164823,1201166968,gene
chr12,563406863,563407814,gene
chr12,295725129,295726440,gene
chr12,296237356,296238406,gene
chr12,783775063,783776383,gene
chr12,315577583,315579155,gene
chr12,1164162388,1164164674,gene
chr12,1194253713,1194254694,gene
chr12,1174372890,1174374069,gene
chr12,1197239097,1197241098,gene
chr12,1160367077,1160369816,gene
chr12,17006503,17007430,gene
chr12,162494236,162495520,gene
chr12,858824619,858827520,gene
chr12,859853697,859854702,gene
chr12,1066873604,1066875647,gene
chr12,1142916317,1142917421,gene
chr12,133334566,133336015,gene
chr12,1132405325,1132407203,gene
chr12,1144917933,1144919766,gene
chr12,1098369032,1098371135,gene
chr12,204156373,204157279,gene
chr12,277769924,277770587,gene
chr12,304622338,304623301,gene
chr12,18354168,18355749,gene
chr12,150590650,150591886,gene
chr12,192492555,192493806,gene
chr12,530794550,530797367,gene
chr12,17414675,17415116,gene
chr12,185985888,185987853,gene
chr12,302578346,302580098,gene
chr12,364596145,364597504,gene
chr12,685588100,685588364,gene
chr12,1122486615,1122489396,gene
chr12,799273317,799276410,gene
chr12,668666784,668669553,gene
chr12,655525473,655526748,gene
chr12,1198205745,1198207389,gene
chr12,1121070632,1121071583,gene
chr12,532771975,532772671,gene
chr12,337374173,337374707,gene
chr12,1077509401,1077509953,gene
chr12,1051716497,1051717400,gene
chr12,1094033136,1094033871,gene
chr12,605291059,605292244,gene
chr12,681125340,681126489,gene
chr12,167310579,167312055,gene
chr12,166977821,166979765,gene
chr12,120505534,120507016,gene
chr12,1094834118,1094836863,gene
chr12,617607057,617608215,gene
chr12,1202087936,1202088269,gene
chr12,1200390665,1200391052,gene
chr12,1202636126,1202636573,gene
chr12,499719731,499721114,gene
chr12,1130515536,1130516463,gene
chr12,843584844,843586401,gene
chr12,296314527,296315154,gene
chr12,519602350,519604174,gene
chr12,1009559898,1009560333,gene
chr12,190912119,190914354,gene
chr12,64205931,64206801,gene
chr12,1009280769,1009281156,gene
chr12,745689150,745690269,gene
chr12,371802250,371802832,gene
chr12,624335841,624338052,gene
chr12,1171122455,1171122872,gene
chr12,1113251918,1113253754,gene
chr12,420547029,420548790,gene
chr12,1133542300,1133543299,gene
chr12,966742477,966743332,gene
chr12,284321142,284322771,gene
chr12,864180314,864181532,gene
chr12,1193459550,1193462442,gene
chr12,108172029,108173202,gene
chr12,108523495,108524227,gene
chr12,589148814,589150446,gene
chr12,1187752513,1187753179,gene
chr12,8072835,8073630,gene
chr12,391985054,391986851,gene
chr12,215029634,215030639,gene
chr12,214139066,214139423,gene
chr12,738648376,738649312,gene
chr12,1072175132,1072176125,gene
chr12,144366817,144368116,gene
chr12,296961004,296962444,gene
chr12,992763555,992764512,gene
chr12,297322688,297323927,gene
chr12,451450362,451451130,gene
chr12,191687331,191689278,gene
chr12,520884214,520884727,gene
chr12,120269075,120270836,gene
chr12,271147543,271147933,gene
chr12,312713905,312714718,gene
chr12,445974260,445976042,gene
chr12,300915952,300917713,gene
chr12,1193376799,1193377267,gene
chr12,1172935361,1172936123,gene
chr12,751264163,751264967,gene
chr12,64614616,64615450,gene
chr13,681026923,681032218,gene
chr13,719637540,719645094,gene
chr13,1016875517,1016878526,gene
chr13,845412199,845413858,gene
chr13,966607667,966609014,gene
chr13,612887939,612888191,gene
chr13,887477959,887483602,gene
chr13,945825756,945826455,gene
chr13,287169074,287169740,gene
chr13,808893724,808895611,gene
chr13,944819161,944821129,gene
chr13,85220463,85221033,gene
chr13,588608054,588608513,gene
chr13,291080030,291080468,gene
chr13,472275648,472277595,gene
chr13,249710979,249713853,gene
chr13,818895731,818898689,gene
chr13,292705617,292707366,gene
chr13,324135425,324136097,gene
chr13,443026351,443027566,gene
chr13,946068921,946069881,gene
chr13,246349121,246352931,gene
chr13,267106290,267108462,gene
chr13,947596826,947600966,gene
chr13,268524970,268525363,gene
chr13,805524921,805525944,gene
chr13,131517647,131519492,gene
chr13,75725725,75727126,gene
chr13,789944419,789944983,gene
chr13,958644959,958650272,gene
chr13,1031656778,1031658902,gene
chr13,87562978,87565483,gene
chr13,277372834,277373782,gene
chr13,772177759,772180993,gene
chr13,897901835,897903533,gene
chr13,66819002,66819248,gene
chr13,76423353,76423929,gene
chr13,67084745,67085732,gene
chr13,639903060,639904182,gene
chr13,278379432,278379939,gene
chr13,672178298,672182075,gene
chr13,524166555,524168364,gene
chr13,290896342,290897548,gene
chr13,287485436,287486135,gene
chr13,249469812,249470994,gene
chr13,621967642,621970918,gene
chr13,870015132,870017283,gene
chr13,935809361,935809991,gene
chr13,1018468318,1018469791,gene
chr13,962074856,962075660,gene
chr13,804145200,804147873,gene
chr13,710973491,710973701,gene
chr13,122915002,122916637,gene
chr13,63420803,63421598,gene
chr13,333992962,333993751,gene
chr13,304241569,304242574,gene
chr13,643645462,643646236,gene
chr13,619046953,619048387,gene
chr13,619979960,619981442,gene
chr13,957309868,957314932,gene
chr13,315935763,315941349,gene
chr13,3507511,3507847,gene
chr13,681923349,681924498,gene
chr13,622590899,622592474,gene
chr13,1036811484,1036815384,gene
chr13,899289865,899293351,gene
chr13,788608512,788612640,gene
chr13,725737133,725737388,gene
chr13,890465404,890467192,gene
chr13,1011535100,1011535544,gene
chr13,1012034351,1012038545,gene
chr13,65510529,65511954,gene
chr13,589994214,589997010,gene
chr13,381221562,381222219,gene
chr13,401941998,401943039,gene
chr13,248291693,248292506,gene
chr13,640648825,640649773,gene
chr13,627938306,627939749,gene
chr13,563983378,563984707,gene
chr13,568335817,568337677,gene
chr13,437523706,437524618,gene
chr13,164237322,164238294,gene
chr13,595560380,595560866,gene
chr13,523196172,523197189,gene
chr13,938045170,938046511,gene
chr13,933257030,933258773,gene
chr13,799052418,799054200,gene
chr13,849041676,849042510,gene
chr13,1049340380,1049342648,gene
chr13,759974058,759975792,gene
chr13,252852856,252853684,gene
chr13,761241382,761244970,gene
chr13,721012952,721014617,gene
chr13,74312431,74313685,gene
chr13,18506918,18510365,gene
chr13,332086628,332087765,gene
chr13,569498433,569502924,gene
chr13,564167791,564168817,gene
chr13,644468394,644469714,gene
chr13,89462181,89462949,gene
chr13,164427930,164432154,gene
chr13,92259934,92261944,gene
chr13,60111856,60113332,gene
chr13,59638109,59638580,gene
chr13,404151752,404153048,gene
chr13,1031646663,1031647401,gene
chr13,638635138,638638738,gene
chr13,201243089,201243929,gene
chr13,83041636,83042953,gene
chr13,199925715,199926993,gene
chr13,77718426,77719941,gene
chr13,56651454,56652072,gene
chr13,3173959,3175576,gene
chr13,586420151,586420445,gene
chr13,48174223,48175357,gene
chr13,434147081,434148209,gene
chr13,255866947,255867718,gene
chr13,299545277,299546234,gene
chr13,682368116,682370144,gene
chr13,422166899,422167922,gene
chr13,966106632,966108747,gene
chr13,937676634,937677693,gene
chr13,805227406,805229248,gene
chr13,807324525,807325545,gene
chr13,1003217792,1003218404,gene
chr13,908210131,908210860,gene
chr13,799302517,799306126,gene
chr13,739250579,739252208,gene
chr13,1034084144,1034085164,gene
chr13,629501724,629503071,gene
chr13,610009621,610010887,gene
chr13,286122492,286124949,gene
chr13,519434383,519435040,gene
chr13,805897451,805898285,gene
chr13,722739914,722740163,gene
chr13,895442170,895443508,gene
chr13,763175976,763178148,gene
chr13,774029289,774031206,gene
chr13,235988586,235990287,gene
chr13,68710109,68711789,gene
chr13,1003896003,1003896645,gene
chr13,180142459,180142861,gene
chr13,229071189,229073436,gene
chr13,149109517,149110111,gene
chr13,324620248,324621571,gene
chr13,313186342,313188070,gene
chr13,23421732,23422746,gene
chr13,931753948,931755286,gene
chr13,732273952,732276256,gene
chr13,44752229,44754431,gene
chr13,10947171,10949691,gene
chr13,275071104,275071629,gene
chr13,621685676,621686678,gene
chr13,705432365,705433367,gene
chr13,964676084,964678142,gene
chr13,866067059,866068430,gene
chr13,886414521,886415685,gene
chr13,12141237,12143745,gene
chr13,178725973,178728172,gene
chr13,723200472,723202464,gene
chr13,616135593,616135920,gene
chr13,292305581,292313048,gene
chr13,438777343,438781771,gene
chr13,686592624,686593299,gene
chr13,519908460,519908916,gene
chr13,962588413,962589580,gene
chr13,798612910,798616207,gene
chr13,1003776543,1003778016,gene
chr13,958798002,958799184,gene
chr13,1002884767,1002885718,gene
chr13,847075145,847076723,gene
chr13,81508770,81510024,gene
chr13,976988299,976989511,gene
chr13,936715670,936717143,gene
chr13,863555869,863561632,gene
chr13,179505166,179505880,gene
chr13,77033438,77037443,gene
chr13,11236833,11237397,gene
chr13,159630821,159631487,gene
chr13,930444469,930447334,gene
chr13,514597227,514598916,gene
chr13,773553687,773556672,gene
chr13,962932217,962935628,gene
chr13,904644619,904645261,gene
chr13,83220089,83221208,gene
chr13,724668275,724669481,gene
chr13,46684603,46684918,gene
chr13,735601692,735602397,gene
chr13,418466079,418467552,gene
chr13,933347821,933348271,gene
chr13,943714735,943714954,gene
chr13,738334053,738335952,gene
chr13,1063734548,1063734818,gene
chr13,431300859,431306457,gene
chr13,977092564,977093269,gene
chr13,556591590,556592502,gene
chr13,586194612,586198116,gene
chr13,74428506,74429922,gene
chr13,36909954,36910569,gene
chr13,243211172,243211898,gene
chr13,964372476,964372869,gene
chr13,876892374,876893772,gene
chr13,736419339,736420233,gene
chr13,430875143,430877243,gene
chr13,292600981,292601365,gene
chr13,809778064,809778301,gene
chr13,949482749,949484318,gene
chr13,164860054,164860441,gene
chr13,465075194,465075902,gene
chr13,300858144,300859101,gene
chr13,786336596,786336878,gene
chr13,621857023,621857746,gene
chr13,505910936,505912070,gene
chr13,643828302,643828707,gene
chr13,787259479,787260463,gene
chr13,166003955,166005518,gene
chr13,584228697,584230347,gene
chr13,493883394,493883790,gene
chr14,821356611,821362386,gene
chr14,831450559,831452401,gene
chr14,669967890,669968628,gene
chr14,618590057,618591515,gene
chr14,352976448,352977498,gene
chr14,104521558,104523748,gene
chr14,697663715,697665293,gene
chr14,512238838,512241781,gene
chr14,694734170,694736222,gene
chr14,541522321,541526752,gene
chr14,659245212,659246574,gene
chr14,743974755,743975388,gene
chr14,744520891,744522289,gene
chr14,3967176,3967710,gene
chr14,89915818,89916658,gene
chr14,114067165,114067468,gene
chr14,852164631,852165222,gene
chr14,24922029,24923502,gene
chr14,817742375,817750292,gene
chr14,771864329,771864923,gene
chr14,739039917,739040439,gene
chr14,230806533,230813208,gene
chr14,237205576,237207592,gene
chr14,581668665,581669676,gene
chr14,829964645,829965947,gene
chr14,585961042,585962470,gene
chr14,778447178,778448510,gene
chr14,515859284,515860490,gene
chr14,812492225,812496218,gene
chr14,125658571,125659795,gene
chr14,950036796,950040993,gene
chr14,826552630,826552993,gene
chr14,652614739,652615816,gene
chr14,926827193,926827655,gene
chr14,198071415,198075114,gene
chr14,776615855,776618288,gene
chr14,534365374,534365908,gene
chr14,13802206,13802608,gene
chr14,14777799,14778429,gene
chr14,17813394,17814987,gene
chr14,6238026,6239679,gene
chr14,18029457,18033243,gene
chr14,327113050,327113536,gene
chr14,283402916,283404419,gene
chr14,85470977,85471586,gene
chr14,63055478,63059909,gene
chr14,504463885,504464974,gene
chr14,168822917,168823472,gene
chr14,240092710,240093871,gene
chr14,114346025,114346922,gene
chr14,44028203,44030258,gene
chr14,583773995,583779296,gene
chr14,841443392,841447400,gene
chr14,832400143,832400719,gene
chr14,551147955,551148555,gene
chr14,500119208,500122031,gene
chr14,451685477,451687001,gene
chr14,771045319,771046702,gene
chr14,922450359,922452144,gene
chr14,945023809,945025405,gene
chr14,852284029,852284869,gene
chr14,828739490,828741962,gene
chr14,916195877,916197113,gene
chr14,917669206,917670022,gene
chr14,812190539,812193902,gene
chr14,211005363,211005744,gene
chr14,213212895,213215871,gene
chr14,121833530,121835351,gene
chr14,105932530,105933652,gene
chr14,88797939,88798596,gene
chr14,207755040,207757209,gene
chr14,207636228,207636870,gene
chr14,74337049,74339626,gene
chr14,327592920,327594156,gene
chr14,921200523,921201930,gene
chr14,705120796,705121396,gene
chr14,933338944,933340534,gene
chr14,933972652,933975097,gene
chr14,831743406,831743946,gene
chr14,694648505,694649027,gene
chr14,939217533,939218865,gene
chr14,538523536,538524268,gene
chr14,840264545,840265280,gene
chr14,903060533,903061394,gene
chr14,764969679,764970261,gene
chr14,740566650,740568813,gene
chr14,712921020,712922622,gene
chr14,962807284,962808187,gene
chr14,20040441,20041878,gene
chr14,14942240,14944220,gene
chr14,66551731,66552274,gene
chr14,232657576,232659043,gene
chr14,99975623,99978215,gene
chr14,102182770,102184291,gene
chr14,146418549,146421045,gene
chr14,559108482,559115613,gene
chr14,556259704,556261456,gene
chr14,457482281,457483247,gene
chr14,769530203,769531535,gene
chr14,766679939,766685402,gene
chr14,954059613,954060102,gene
chr14,85189604,85190210,gene
chr14,123031927,123032950,gene
chr14,627199604,627200231,gene
chr14,912277021,912277789,gene
chr14,914846548,914848114,gene
chr14,905414506,905415463,gene
chr14,143591444,143594744,gene
chr14,9165114,9165819,gene
chr14,691439856,691440759,gene
chr14,85360088,85361366,gene
chr14,99807916,99808750,gene
chr14,225969945,225970572,gene
chr14,23568270,23569008,gene
chr14,20460742,20462059,gene
chr14,682949164,682949740,gene
chr14,826643452,826644820,gene
chr14,711510194,711511151,gene
chr14,928051553,928052519,gene
chr14,604203883,604204759,gene
chr14,832297296,832298493,gene
chr14,790051992,790053261,gene
chr14,742416912,742420143,gene
chr14,532681403,532682816,gene
chr14,831794311,831795331,gene
chr14,53677399,53677849,gene
chr14,272192405,272193482,gene
chr14,4318094,4318994,gene
chr14,199888641,199889646,gene
chr14,197317014,197318451,gene
chr14,708528620,708529895,gene
chr14,240952025,240953078,gene
chr14,43592770,43594024,gene
chr14,556916165,556917293,gene
chr14,557596607,557598278,gene
chr14,551307594,551309727,gene
chr14,70919349,70919709,gene
chr14,901713403,901714507,gene
chr14,968880122,968881427,gene
chr14,140130242,140135354,gene
chr14,1426477,1427653,gene
chr14,851564009,851565662,gene
chr14,502261735,502263097,gene
chr14,104974477,104975239,gene
chr14,322890165,322892232,gene
chr14,123913015,123914323,gene
chr14,19205895,19206378,gene
chr14,650836459,650837317,gene
chr14,826266623,826268138,gene
chr14,931620832,931622659,gene
chr14,610299062,610299407,gene
chr14,93915059,93917489,gene
chr14,672638963,672642503,gene
chr14,763032112,763033783,gene
chr14,711628513,711629770,gene
chr14,681912308,681914624,gene
chr14,241613276,241614704,gene
chr14,290652662,290653589,gene
chr14,590197476,590198667,gene
chr14,552542304,552545418,gene
chr14,534246665,534248060,gene
chr14,334807481,334807961,gene
chr14,705549238,705550480,gene
chr14,198862597,198863962,gene
chr14,788760371,788762426,gene
chr14,774109787,774110798,gene
chr14,61826605,61827382,gene
chr14,147207266,147208511,gene
chr14,824362392,824363292,gene
chr14,521986053,521990097,gene
chr14,745204196,745207631,gene
chr14,905264111,905266361,gene
chr14,168614664,168615054,gene
chr14,23277802,23278192,gene
chr14,683605518,683606577,gene
chr14,464375525,464377655,gene
chr14,854693188,854693692,gene
chr14,842132137,842135785,gene
chr14,136740758,136742012,gene
chr14,916961463,916965453,gene
chr14,840011112,840013161,gene
chr14,875274833,875275286,gene
chr14,247207046,247208324,gene
chr14,85231300,85233550,gene
chr14,204790398,204791916,gene
chr14,798447568,798450490,gene
chr14,239876052,239877801,gene
chr15,500434066,500434486,gene
chr15,711160794,711170766,gene
chr15,501270697,501271600,gene
chr15,262967504,262967885,gene
chr15,521666314,521671372,gene
chr15,45957865,45961105,gene
chr15,689933102,689934338,gene
chr15,823327808,823329956,gene
chr15,860931361,860932546,gene
chr15,455113432,455114659,gene
chr15,466534801,466537432,gene
chr15,274719188,274719980,gene
chr15,89607302,89609225,gene
chr15,613814285,613815032,gene
chr15,763712187,763713084,gene
chr15,491074761,491076123,gene
chr15,749101991,749104163,gene
chr15,792131398,792132388,gene
chr15,758916853,758919271,gene
chr15,9769709,9770831,gene
chr15,182217489,182219259,gene
chr15,867350218,867355744,gene
chr15,129429897,129431049,gene
chr15,820932814,820933552,gene
chr15,650593110,650593770,gene
chr15,746296930,746300368,gene
chr15,747634425,747635637,gene
chr15,247263366,247267539,gene
chr15,301377087,301378107,gene
chr15,609957862,609958567,gene
chr15,785988276,785990172,gene
chr15,248470846,248471656,gene
chr15,668208109,668209591,gene
chr15,219561371,219564044,gene
chr15,662952364,662953558,gene
chr15,417621052,417621544,gene
chr15,416434853,416437544,gene
chr15,75262724,75264848,gene
chr15,213332091,213332922,gene
chr15,422466295,422467471,gene
chr15,215518665,215519397,gene
chr15,19996394,19997444,gene
chr15,690980418,690982149,gene
chr15,892537169,892537937,gene
chr15,633938230,633940492,gene
chr15,92239804,92240878,gene
chr15,408664411,408666490,gene
chr15,383485114,383486530,gene
chr15,388448230,388448671,gene
chr15,27678155,27680969,gene
chr15,88422661,88424458,gene
chr15,498829212,498832887,gene
chr15,774757887,774759813,gene
chr15,133807992,133808538,gene
chr15,672509175,672509991,gene
chr15,569822793,569823774,gene
chr15,548641511,548642150,gene
chr15,66938899,66939262,gene
chr15,449568179,449570261,gene
chr15,370675838,370676813,gene
chr15,493395441,493396971,gene
chr15,790665542,790666727,gene
chr15,758489351,758491724,gene
chr15,783002174,783007334,gene
chr15,191355902,191356934,gene
chr15,27390733,27391645,gene
chr15,107470085,107471867,gene
chr15,664059890,664061000,gene
chr15,712333525,712335223,gene
chr15,248034887,248035685,gene
chr15,178777176,178778307,gene
chr15,382642964,382643477,gene
chr15,207495830,207501254,gene
chr15,144525355,144526411,gene
chr15,711668469,711669696,gene
chr15,358078671,358080402,gene
chr15,254348765,254352038,gene
chr15,723900968,723902894,gene
chr15,540060686,540062474,gene
chr15,530801776,530802628,gene
chr15,311401491,311403546,gene
chr15,731363384,731364452,gene
chr15,730822056,730822980,gene
chr15,60023988,60025743,gene
chr15,818207603,818208767,gene
chr15,485905885,485907094,gene
chr15,174857441,174858713,gene
chr15,447768981,447771291,gene
chr15,868644637,868646875,gene
chr15,538541980,538543972,gene
chr15,31608915,31609269,gene
chr15,774663686,774665471,gene
chr15,898330586,898331873,gene
chr15,155952797,155953973,gene
chr15,449687664,449688135,gene
chr15,690441656,690445988,gene
chr15,192268399,192268975,gene
chr15,107131485,107133732,gene
chr15,770986905,770987682,gene
chr15,183815556,183816459,gene
chr15,26087475,26089551,gene
chr15,375135560,375136991,gene
chr15,305874471,305874753,gene
chr15,868704599,868705490,gene
chr15,407814774,407817189,gene
chr15,723579234,723582267,gene
chr15,724314317,724317815,gene
chr15,39272462,39274559,gene
chr15,677466276,677467803,gene
chr15,206323507,206324290,gene
chr15,408423053,408425555,gene
chr15,858120273,858120954,gene
chr15,383048236,383048881,gene
chr15,899189758,899190892,gene
chr15,273407985,273408558,gene
chr15,312106729,312108007,gene
chr15,634452631,634453483,gene
chr15,383952652,383953681,gene
chr15,826437010,826438903,gene
chr15,486341980,486342730,gene
chr15,101293952,101294306,gene
chr15,903812450,903813137,gene
chr15,907600625,907601459,gene
chr15,72497340,72499095,gene
chr15,541667626,541668838,gene
chr15,215008106,215009108,gene
chr15,312683062,312685648,gene
chr15,424887953,424889699,gene
chr15,497436415,497437027,gene
chr15,67456672,67457674,gene
chr15,263213897,263215544,gene
chr15,219387090,219387915,gene
chr15,791433864,791437194,gene
chr15,311165018,311165945,gene
chr15,272037988,272038636,gene
chr15,569368215,569368554,gene
chr16,482804132,482804660,gene
chr16,505815095,505817033,gene
chr16,264540532,264542338,gene
chr16,152733757,152734243,gene
chr16,656512312,656512672,gene
chr16,495403395,495404844,gene
chr16,129879373,129884596,gene
chr16,465090060,465090993,gene
chr16,472830507,472830729,gene
chr16,538645351,538646917,gene
chr16,511555298,511555913,gene
chr16,112107483,112107984,gene
chr16,149618600,149620469,gene
chr16,605093443,605096224,gene
chr16,615061901,615063179,gene
chr16,504153076,504153856,gene
chr16,444431897,444433310,gene
chr16,482513336,482513810,gene
chr16,417400148,417400868,gene
chr16,529646522,529648988,gene
chr16,552014057,552017006,gene
chr16,540151799,540152438,gene
chr16,285439403,285441071,gene
chr16,197031054,197031930,gene
chr16,472372925,472374662,gene
chr16,479132823,479135382,gene
chr16,472901012,472902503,gene
chr16,105174856,105176101,gene
chr16,107539227,107541387,gene
chr16,182838107,182841548,gene
chr16,175143486,175146744,gene
chr16,335921455,335922616,gene
chr16,138929538,138931773,gene
chr16,361896720,361899042,gene
chr16,654976058,654978410,gene
chr16,642495788,642499016,gene
chr16,656280438,656281185,gene
chr16,673602175,673606015,gene
chr16,665481399,665484294,gene
chr16,667328974,667330177,gene
chr16,189704004,189705234,gene
chr16,724685826,724687149,gene
chr16,521236476,521238246,gene
chr16,69546592,69547390,gene
chr16,210779683,210782782,gene
chr16,302693813,302694638,gene
chr16,420620625,420622056,gene
chr16,784434456,784438224,gene
chr16,264862015,264863419,gene
chr16,426713413,426713818,gene
chr16,426727815,426728532,gene
chr16,7509306,7510209,gene
chr16,653525035,653527687,gene
chr16,173127784,173128759,gene
chr16,540152821,540153886,gene
chr16,444201252,444202461,gene
chr16,414916748,414918041,gene
chr16,519654009,519656145,gene
chr16,716273453,716274341,gene
chr16,75471487,75472852,gene
chr16,120717153,120719478,gene
chr16,651387929,651388925,gene
chr16,465233004,465233400,gene
chr16,610126533,610129329,gene
chr16,672919861,672920521,gene
chr16,677770448,677771282,gene
chr16,131194892,131195777,gene
chr16,633966768,633969342,gene
chr16,196684074,196685979,gene
chr16,439853288,439854341,gene
chr16,419572047,419573340,gene
chr16,453483192,453484224,gene
chr16,404814486,404815362,gene
chr16,532260463,532261384,gene
chr16,121125045,121125393,gene
chr16,259686850,259689313,gene
chr16,51690580,51708148,gene
chr16,26315076,26317320,gene
chr16,459215973,459220062,gene
chr16,478368222,478369722,gene
chr16,472597261,472599403,gene
chr16,538131820,538133413,gene
chr16,442861184,442865117,gene
chr16,105131575,105132595,gene
chr16,95185204,95186497,gene
chr16,102587031,102588012,gene
chr16,184086247,184089445,gene
chr16,539548512,539549628,gene
chr16,433820035,433821286,gene
chr16,475979539,475984021,gene
chr16,348284619,348286995,gene
chr16,407234035,407235967,gene
chr16,399384347,399386108,gene
chr16,609931170,609935241,gene
chr16,673234752,673235865,gene
chr16,323743908,323744613,gene
chr16,109836383,109837295,gene
chr16,446673368,446677946,gene
chr16,290461029,290461809,gene
chr16,409062344,409062764,gene
chr16,433440694,433441306,gene
chr16,695446213,695448385,gene
chr16,74931399,74931765,gene
