OG_ID,analysis_paml
OG0005636,paml_selected
OG0005643,paml_selected
OG0005644,paml_selected
OG0005648,paml_selected
OG0005691,paml_selected
OG0005736,paml_selected
OG0005748,paml_selected
OG0005759,paml_selected
OG0005766,paml_selected
OG0005783,paml_selected
OG0005794,paml_selected
OG0005807,paml_selected
OG0005809,paml_selected
OG0005813,paml_selected
OG0005816,paml_selected
OG0005837,paml_selected
OG0005861,paml_selected
OG0005862,paml_selected
OG0005873,paml_selected
OG0005877,paml_selected
OG0005878,paml_selected
OG0005879,paml_selected
OG0005887,paml_selected
OG0005902,paml_selected
OG0005904,paml_selected
OG0005907,paml_selected
OG0005914,paml_selected
OG0005919,paml_selected
OG0005921,paml_selected
OG0005929,paml_selected
OG0005934,paml_selected
OG0005955,paml_selected
OG0005960,paml_selected
OG0005968,paml_selected
OG0005973,paml_selected
OG0005986,paml_selected
OG0005990,paml_selected
OG0006022,paml_selected
OG0006046,paml_selected
OG0006048,paml_selected
OG0006056,paml_selected
OG0006084,paml_selected
OG0006098,paml_selected
OG0006112,paml_selected
OG0006115,paml_selected
OG0006124,paml_selected
OG0006125,paml_selected
OG0006135,paml_selected
OG0006147,paml_selected
OG0006151,paml_selected
OG0006155,paml_selected
OG0006156,paml_selected
OG0006163,paml_selected
OG0006165,paml_selected
OG0006180,paml_selected
OG0006188,paml_selected
OG0006192,paml_selected
OG0006194,paml_selected
OG0006204,paml_selected
OG0006231,paml_selected
OG0006232,paml_selected
OG0006235,paml_selected
OG0006239,paml_selected
OG0006242,paml_selected
OG0006276,paml_selected
OG0006282,paml_selected
OG0006289,paml_selected
OG0006290,paml_selected
OG0006292,paml_selected
OG0006296,paml_selected
OG0006304,paml_selected
OG0006326,paml_selected
OG0006327,paml_selected
OG0006329,paml_selected
OG0006335,paml_selected
OG0006342,paml_selected
OG0006344,paml_selected
OG0006351,paml_selected
OG0006356,paml_selected
OG0006358,paml_selected
OG0006374,paml_selected
OG0006387,paml_selected
OG0006389,paml_selected
OG0006393,paml_selected
OG0006403,paml_selected
OG0006407,paml_selected
OG0006408,paml_selected
OG0006409,paml_selected
OG0006416,paml_selected
OG0006424,paml_selected
OG0006425,paml_selected
OG0006439,paml_selected
OG0006441,paml_selected
OG0006445,paml_selected
OG0006447,paml_selected
OG0006449,paml_selected
OG0006464,paml_selected
OG0006466,paml_selected
OG0006470,paml_selected
OG0006483,paml_selected
OG0006486,paml_selected
OG0006492,paml_selected
OG0006522,paml_selected
OG0006529,paml_selected
OG0006531,paml_selected
OG0006544,paml_selected
OG0006545,paml_selected
OG0006546,paml_selected
OG0006550,paml_selected
OG0006553,paml_selected
OG0006554,paml_selected
OG0006558,paml_selected
OG0006584,paml_selected
OG0006587,paml_selected
OG0006589,paml_selected
OG0006595,paml_selected
OG0006609,paml_selected
OG0006612,paml_selected
OG0006615,paml_selected
OG0006621,paml_selected
OG0006623,paml_selected
OG0006629,paml_selected
OG0006630,paml_selected
OG0006639,paml_selected
OG0006645,paml_selected
OG0006647,paml_selected
OG0006648,paml_selected
OG0006660,paml_selected
OG0006661,paml_selected
OG0006672,paml_selected
OG0006689,paml_selected
OG0006690,paml_selected
OG0006700,paml_selected
OG0006714,paml_selected
OG0006724,paml_selected
OG0006736,paml_selected
OG0006738,paml_selected
OG0006741,paml_selected
OG0006770,paml_selected
OG0006778,paml_selected
OG0006789,paml_selected
OG0006795,paml_selected
OG0006796,paml_selected
OG0006797,paml_selected
OG0006804,paml_selected
OG0006831,paml_selected
OG0006837,paml_selected
OG0006839,paml_selected
OG0006868,paml_selected
OG0006870,paml_selected
OG0006875,paml_selected
OG0006904,paml_selected
OG0006908,paml_selected
OG0006909,paml_selected
OG0006915,paml_selected
OG0006919,paml_selected
OG0006927,paml_selected
OG0006932,paml_selected
OG0006938,paml_selected
OG0006944,paml_selected
OG0006946,paml_selected
OG0006955,paml_selected
OG0006973,paml_selected
OG0006974,paml_selected
OG0006977,paml_selected
OG0006990,paml_selected
OG0007001,paml_selected
OG0007013,paml_selected
OG0007015,paml_selected
OG0007016,paml_selected
OG0007024,paml_selected
OG0007052,paml_selected
OG0007055,paml_selected
OG0007067,paml_selected
OG0007071,paml_selected
OG0007091,paml_selected
OG0007118,paml_selected
OG0007126,paml_selected
OG0007135,paml_selected
OG0007137,paml_selected
OG0007140,paml_selected
OG0007149,paml_selected
OG0007167,paml_selected
OG0007185,paml_selected
OG0007191,paml_selected
OG0007200,paml_selected
OG0007213,paml_selected
OG0007217,paml_selected
OG0007222,paml_selected
OG0007227,paml_selected
OG0007228,paml_selected
OG0007238,paml_selected
OG0007247,paml_selected
OG0007250,paml_selected
OG0007258,paml_selected
OG0007263,paml_selected
OG0007266,paml_selected
OG0007279,paml_selected
OG0007289,paml_selected
OG0007313,paml_selected
OG0007319,paml_selected
OG0007324,paml_selected
OG0007327,paml_selected
OG0007333,paml_selected
OG0007357,paml_selected
OG0007364,paml_selected
OG0007367,paml_selected
OG0007371,paml_selected
OG0007389,paml_selected
OG0007402,paml_selected
OG0007407,paml_selected
OG0007417,paml_selected
OG0007424,paml_selected
OG0007432,paml_selected
OG0007437,paml_selected
OG0007449,paml_selected
OG0007455,paml_selected
OG0007460,paml_selected
OG0007466,paml_selected
OG0007467,paml_selected
OG0007468,paml_selected
OG0007497,paml_selected
OG0007510,paml_selected
OG0007518,paml_selected
OG0007519,paml_selected
OG0007528,paml_selected
OG0007533,paml_selected
OG0007549,paml_selected
OG0007557,paml_selected
OG0007572,paml_selected
OG0007587,paml_selected
OG0007588,paml_selected
OG0007608,paml_selected
OG0007609,paml_selected
OG0007615,paml_selected
OG0007629,paml_selected
OG0007630,paml_selected
OG0007631,paml_selected
OG0007638,paml_selected
OG0007639,paml_selected
OG0007644,paml_selected
OG0007645,paml_selected
OG0007650,paml_selected
OG0007652,paml_selected
OG0007654,paml_selected
OG0007663,paml_selected
OG0007668,paml_selected
OG0007677,paml_selected
OG0007685,paml_selected
OG0007693,paml_selected
OG0007698,paml_selected
OG0007699,paml_selected
OG0007702,paml_selected
OG0007703,paml_selected
OG0007728,paml_selected
OG0007729,paml_selected
OG0007730,paml_selected
OG0007737,paml_selected
OG0007741,paml_selected
OG0007748,paml_selected
OG0007752,paml_selected
OG0007759,paml_selected
OG0007765,paml_selected
OG0007771,paml_selected
OG0007792,paml_selected
OG0007801,paml_selected
OG0007802,paml_selected
OG0007824,paml_selected
OG0007831,paml_selected
OG0007844,paml_selected
OG0007846,paml_selected
OG0007847,paml_selected
OG0007853,paml_selected
OG0007855,paml_selected
OG0007857,paml_selected
OG0007858,paml_selected
OG0007859,paml_selected
OG0007869,paml_selected
OG0007870,paml_selected
OG0007887,paml_selected
OG0007892,paml_selected
OG0007901,paml_selected
OG0007913,paml_selected
OG0007915,paml_selected
OG0007919,paml_selected
OG0007924,paml_selected
OG0007940,paml_selected
OG0007941,paml_selected
OG0007943,paml_selected
OG0007957,paml_selected
OG0007959,paml_selected
OG0007960,paml_selected
OG0007967,paml_selected
OG0007968,paml_selected
OG0007982,paml_selected
OG0007986,paml_selected
OG0007988,paml_selected
OG0007991,paml_selected
OG0008005,paml_selected
OG0008021,paml_selected
OG0008033,paml_selected
OG0008048,paml_selected
OG0008065,paml_selected
OG0008066,paml_selected
OG0008086,paml_selected
OG0008121,paml_selected
OG0008122,paml_selected
OG0008133,paml_selected
OG0008137,paml_selected
OG0008148,paml_selected
OG0008155,paml_selected
OG0008158,paml_selected
OG0008162,paml_selected
OG0008181,paml_selected
OG0008196,paml_selected
OG0008217,paml_selected
OG0008225,paml_selected
OG0008235,paml_selected
OG0008241,paml_selected
OG0008242,paml_selected
OG0008259,paml_selected
OG0008263,paml_selected
OG0008281,paml_selected
OG0008306,paml_selected
OG0008313,paml_selected
OG0008346,paml_selected
OG0008349,paml_selected
OG0008359,paml_selected
OG0008366,paml_selected
OG0008373,paml_selected
OG0008382,paml_selected
OG0008393,paml_selected
OG0008401,paml_selected
OG0008403,paml_selected
OG0008405,paml_selected
OG0008446,paml_selected
OG0008460,paml_selected
OG0008474,paml_selected
OG0008482,paml_selected
OG0008484,paml_selected
OG0008486,paml_selected
OG0008504,paml_selected
OG0008506,paml_selected
OG0008509,paml_selected
OG0008518,paml_selected
OG0008519,paml_selected
OG0008543,paml_selected
OG0008551,paml_selected
OG0008559,paml_selected
OG0008573,paml_selected
OG0008607,paml_selected
OG0008616,paml_selected
OG0008621,paml_selected
OG0008629,paml_selected
OG0008639,paml_selected
OG0008649,paml_selected
OG0008658,paml_selected
OG0008670,paml_selected
OG0008679,paml_selected
OG0008687,paml_selected
OG0008696,paml_selected
OG0008708,paml_selected
OG0008713,paml_selected
OG0008718,paml_selected
OG0008727,paml_selected
OG0008730,paml_selected
OG0008737,paml_selected
OG0008742,paml_selected
OG0008744,paml_selected
OG0008745,paml_selected
OG0008755,paml_selected
OG0008762,paml_selected
OG0008764,paml_selected
OG0008768,paml_selected
OG0008772,paml_selected
OG0008773,paml_selected
OG0008775,paml_selected
OG0008776,paml_selected
OG0008794,paml_selected
OG0008802,paml_selected
OG0008811,paml_selected
OG0008816,paml_selected
OG0008817,paml_selected
OG0008823,paml_selected
OG0008826,paml_selected
OG0008829,paml_selected
OG0008847,paml_selected
OG0008853,paml_selected
OG0008856,paml_selected
OG0008877,paml_selected
OG0008895,paml_selected
OG0008900,paml_selected
OG0008904,paml_selected
OG0008924,paml_selected
OG0008928,paml_selected
OG0008943,paml_selected
OG0008944,paml_selected
OG0008979,paml_selected
OG0008985,paml_selected
OG0008991,paml_selected
OG0008995,paml_selected
OG0009005,paml_selected
OG0009006,paml_selected
OG0009013,paml_selected
OG0009020,paml_selected
OG0009024,paml_selected
OG0009027,paml_selected
OG0009033,paml_selected
OG0009037,paml_selected
OG0009053,paml_selected
OG0009063,paml_selected
OG0009075,paml_selected
OG0009090,paml_selected
OG0009093,paml_selected
OG0009094,paml_selected
OG0009096,paml_selected
OG0009110,paml_selected
OG0009112,paml_selected
OG0009116,paml_selected
OG0009117,paml_selected
OG0009118,paml_selected
OG0009127,paml_selected
OG0009131,paml_selected
OG0009138,paml_selected
OG0009147,paml_selected
OG0009153,paml_selected
OG0009164,paml_selected
OG0009170,paml_selected
OG0009185,paml_selected
OG0009196,paml_selected
OG0009238,paml_selected
OG0009243,paml_selected
OG0009254,paml_selected
OG0009260,paml_selected
OG0009271,paml_selected
OG0009273,paml_selected
OG0009286,paml_selected
OG0009288,paml_selected
OG0009298,paml_selected
OG0009301,paml_selected
OG0009306,paml_selected
OG0009311,paml_selected
OG0009332,paml_selected
OG0009337,paml_selected
OG0009368,paml_selected
OG0009375,paml_selected
OG0009385,paml_selected
OG0009386,paml_selected
OG0009391,paml_selected
OG0009408,paml_selected
OG0009422,paml_selected
OG0009427,paml_selected
OG0009439,paml_selected
OG0009444,paml_selected
OG0009445,paml_selected
OG0009447,paml_selected
OG0009452,paml_selected
OG0009475,paml_selected
OG0009476,paml_selected
OG0009498,paml_selected
OG0009509,paml_selected
OG0009513,paml_selected
OG0009520,paml_selected
OG0009559,paml_selected
OG0009569,paml_selected
OG0009587,paml_selected
OG0009614,paml_selected
OG0009644,paml_selected
OG0009645,paml_selected
OG0009650,paml_selected
OG0009652,paml_selected
OG0009671,paml_selected
OG0009681,paml_selected
OG0009708,paml_selected
OG0009711,paml_selected
OG0009715,paml_selected
OG0009718,paml_selected
OG0009734,paml_selected
OG0009740,paml_selected
OG0009742,paml_selected
OG0009749,paml_selected
OG0009750,paml_selected
OG0009761,paml_selected
OG0009765,paml_selected
OG0009777,paml_selected
OG0009779,paml_selected
OG0009784,paml_selected
OG0009788,paml_selected
OG0009803,paml_selected
OG0009804,paml_selected
OG0009808,paml_selected
OG0009816,paml_selected
OG0009825,paml_selected
OG0009832,paml_selected
OG0009835,paml_selected
OG0009853,paml_selected
OG0009855,paml_selected
OG0009867,paml_selected
OG0009892,paml_selected
OG0009900,paml_selected
OG0009905,paml_selected
OG0009918,paml_selected
OG0009922,paml_selected
OG0009924,paml_selected
OG0009925,paml_selected
OG0009927,paml_selected
OG0009929,paml_selected
OG0009936,paml_selected
OG0009937,paml_selected
OG0009941,paml_selected
OG0009943,paml_selected
OG0009947,paml_selected
OG0009949,paml_selected
OG0009956,paml_selected
OG0009968,paml_selected
OG0009973,paml_selected
OG0009974,paml_selected
OG0009976,paml_selected
OG0009977,paml_selected
OG0009978,paml_selected
OG0009988,paml_selected
OG0010015,paml_selected
OG0010019,paml_selected
OG0010021,paml_selected
OG0010022,paml_selected
OG0010024,paml_selected
OG0010036,paml_selected
OG0010047,paml_selected
OG0010049,paml_selected
OG0010056,paml_selected
OG0010061,paml_selected
OG0010065,paml_selected
OG0010077,paml_selected
OG0010082,paml_selected
OG0010114,paml_selected
OG0010129,paml_selected
OG0010137,paml_selected
OG0010141,paml_selected
OG0010147,paml_selected
OG0010165,paml_selected
OG0010186,paml_selected
OG0010189,paml_selected
OG0010190,paml_selected
OG0010193,paml_selected
OG0010203,paml_selected
OG0010207,paml_selected
OG0010225,paml_selected
OG0010232,paml_selected
OG0010239,paml_selected
OG0010241,paml_selected
OG0010246,paml_selected
OG0010263,paml_selected
OG0010264,paml_selected
OG0010276,paml_selected
OG0010277,paml_selected
OG0010283,paml_selected
OG0010290,paml_selected
OG0010291,paml_selected
OG0010294,paml_selected
OG0010296,paml_selected
OG0010306,paml_selected
OG0010313,paml_selected
OG0010319,paml_selected
OG0010322,paml_selected
OG0010323,paml_selected
OG0010324,paml_selected
OG0010325,paml_selected
OG0010327,paml_selected
OG0010343,paml_selected
OG0010346,paml_selected
OG0010352,paml_selected
OG0010359,paml_selected
OG0010360,paml_selected
OG0010367,paml_selected
OG0010369,paml_selected
OG0010371,paml_selected
OG0010373,paml_selected
OG0010379,paml_selected
OG0010395,paml_selected
OG0010405,paml_selected
OG0010406,paml_selected
OG0010414,paml_selected
OG0010428,paml_selected
OG0010437,paml_selected
OG0010440,paml_selected
OG0010442,paml_selected
OG0010445,paml_selected
OG0010472,paml_selected
OG0010475,paml_selected
OG0010476,paml_selected
OG0010479,paml_selected
OG0010481,paml_selected
OG0010482,paml_selected
OG0010484,paml_selected
OG0010489,paml_selected
OG0010491,paml_selected
OG0010493,paml_selected
OG0010495,paml_selected
OG0010505,paml_selected
OG0010510,paml_selected
OG0010515,paml_selected
OG0010517,paml_selected
OG0010519,paml_selected
OG0010524,paml_selected
OG0010534,paml_selected
OG0010541,paml_selected
OG0010548,paml_selected
OG0010555,paml_selected
OG0010559,paml_selected
OG0010566,paml_selected
OG0010573,paml_selected
OG0010576,paml_selected
OG0010591,paml_selected
OG0010608,paml_selected
OG0010610,paml_selected
OG0010619,paml_selected
OG0010624,paml_selected
OG0010632,paml_selected
OG0010638,paml_selected
OG0010646,paml_selected
OG0010654,paml_selected
OG0010674,paml_selected
OG0010679,paml_selected
OG0010684,paml_selected
OG0010692,paml_selected
OG0010700,paml_selected
OG0010702,paml_selected
OG0010703,paml_selected
OG0010715,paml_selected
OG0010722,paml_selected
OG0010734,paml_selected
OG0010740,paml_selected
OG0010741,paml_selected
OG0010745,paml_selected
OG0010747,paml_selected
OG0010755,paml_selected
OG0010756,paml_selected
OG0010770,paml_selected
OG0010783,paml_selected
OG0010810,paml_selected
OG0010818,paml_selected
OG0010837,paml_selected
OG0010840,paml_selected
OG0010856,paml_selected
OG0010861,paml_selected
OG0010873,paml_selected
OG0010881,paml_selected
OG0010911,paml_selected
OG0010918,paml_selected
OG0010920,paml_selected
OG0010926,paml_selected
OG0010933,paml_selected
OG0010949,paml_selected
OG0010954,paml_selected
OG0010973,paml_selected
OG0010983,paml_selected
OG0010987,paml_selected
OG0011012,paml_selected
OG0011019,paml_selected
OG0011020,paml_selected
OG0011028,paml_selected
OG0011032,paml_selected
OG0011034,paml_selected
OG0011055,paml_selected
OG0011060,paml_selected
OG0011078,paml_selected
OG0011079,paml_selected
OG0011088,paml_selected
OG0011090,paml_selected
OG0011095,paml_selected
OG0011096,paml_selected
OG0011097,paml_selected
OG0011100,paml_selected
OG0011111,paml_selected
OG0011119,paml_selected
OG0011128,paml_selected
OG0011140,paml_selected
OG0011144,paml_selected
OG0011147,paml_selected
OG0011160,paml_selected
OG0011164,paml_selected
OG0011173,paml_selected
OG0011184,paml_selected
OG0011185,paml_selected
OG0011188,paml_selected
OG0011194,paml_selected
OG0011198,paml_selected
OG0011219,paml_selected
OG0011228,paml_selected
OG0011235,paml_selected
OG0011241,paml_selected
OG0011261,paml_selected
OG0011268,paml_selected
OG0011272,paml_selected
OG0011273,paml_selected
OG0011279,paml_selected
OG0011280,paml_selected
OG0011303,paml_selected
OG0011305,paml_selected
OG0011326,paml_selected
OG0011328,paml_selected
OG0011329,paml_selected
OG0011331,paml_selected
OG0011335,paml_selected
OG0011338,paml_selected
OG0011339,paml_selected
OG0011361,paml_selected
OG0011368,paml_selected
OG0011387,paml_selected
OG0011397,paml_selected
OG0011398,paml_selected
OG0011413,paml_selected
OG0011416,paml_selected
OG0011437,paml_selected
OG0011442,paml_selected
OG0011444,paml_selected
OG0011445,paml_selected
OG0011451,paml_selected
OG0011455,paml_selected
OG0011458,paml_selected
OG0011467,paml_selected
OG0011469,paml_selected
OG0011480,paml_selected
OG0011508,paml_selected
OG0011520,paml_selected
OG0011541,paml_selected
OG0011547,paml_selected
OG0011610,paml_selected
OG0011612,paml_selected
OG0011619,paml_selected
OG0011641,paml_selected
OG0011661,paml_selected
OG0011666,paml_selected
OG0011673,paml_selected
OG0011706,paml_selected
OG0011707,paml_selected
OG0011718,paml_selected
OG0011740,paml_selected
OG0011755,paml_selected
OG0011756,paml_selected
OG0011761,paml_selected
OG0011764,paml_selected
OG0011767,paml_selected
OG0011780,paml_selected
OG0011791,paml_selected
OG0011792,paml_selected
OG0011798,paml_selected
OG0011808,paml_selected
OG0011814,paml_selected
OG0011819,paml_selected
OG0011830,paml_selected
OG0011837,paml_selected
OG0011839,paml_selected
OG0011842,paml_selected
OG0011853,paml_selected
OG0011862,paml_selected
OG0011869,paml_selected
OG0011872,paml_selected
OG0011874,paml_selected
OG0011876,paml_selected
OG0011882,paml_selected
OG0011904,paml_selected
OG0011910,paml_selected
OG0011912,paml_selected
OG0011918,paml_selected
OG0011919,paml_selected
OG0011928,paml_selected
OG0011930,paml_selected
OG0011934,paml_selected
OG0011939,paml_selected
OG0011943,paml_selected
OG0011944,paml_selected
OG0011966,paml_selected
OG0011969,paml_selected
OG0011984,paml_selected
OG0012004,paml_selected
OG0012029,paml_selected
OG0012036,paml_selected
OG0012041,paml_selected
OG0012047,paml_selected
OG0012055,paml_selected
OG0012070,paml_selected
OG0012078,paml_selected
OG0012091,paml_selected
OG0012105,paml_selected
OG0012109,paml_selected
OG0012110,paml_selected
OG0012114,paml_selected
OG0012121,paml_selected
OG0012123,paml_selected
OG0012133,paml_selected
OG0012136,paml_selected
OG0012158,paml_selected
OG0012167,paml_selected
OG0012171,paml_selected
OG0012172,paml_selected
OG0012180,paml_selected
OG0012189,paml_selected
OG0012202,paml_selected
OG0012206,paml_selected
OG0012263,paml_selected
OG0012268,paml_selected
OG0012279,paml_selected
OG0012283,paml_selected
OG0012287,paml_selected
OG0012306,paml_selected
OG0012312,paml_selected
OG0012321,paml_selected
OG0012325,paml_selected
OG0012329,paml_selected
OG0012335,paml_selected
OG0012345,paml_selected
OG0012346,paml_selected
OG0012349,paml_selected
OG0012354,paml_selected
OG0012361,paml_selected
OG0012369,paml_selected
OG0012383,paml_selected
OG0012389,paml_selected
OG0012404,paml_selected
OG0012423,paml_selected
OG0012430,paml_selected
OG0012449,paml_selected
OG0012524,paml_selected
OG0012530,paml_selected
OG0012553,paml_selected
OG0012564,paml_selected
OG0012612,paml_selected
OG0012621,paml_selected
OG0012626,paml_selected
OG0012653,paml_selected
OG0012660,paml_selected
OG0012672,paml_selected
OG0012684,paml_selected
OG0012701,paml_selected
OG0012714,paml_selected
OG0002383,paml_selected
OG0002847,paml_selected
OG0002857,paml_selected
OG0003128,paml_selected
OG0003217,paml_selected
OG0003239,paml_selected
OG0003276,paml_selected
OG0003303,paml_selected
OG0003441,paml_selected
OG0003451,paml_selected
OG0003490,paml_selected
OG0003538,paml_selected
OG0003549,paml_selected
OG0003568,paml_selected
OG0003571,paml_selected
OG0003573,paml_selected
OG0003615,paml_selected
OG0003619,paml_selected
OG0003620,paml_selected
OG0003715,paml_selected
OG0003739,paml_selected
OG0003747,paml_selected
OG0003754,paml_selected
OG0003762,paml_selected
OG0003788,paml_selected
OG0003813,paml_selected
OG0003816,paml_selected
OG0003836,paml_selected
OG0003842,paml_selected
OG0003848,paml_selected
OG0003851,paml_selected
OG0003854,paml_selected
OG0003855,paml_selected
OG0003873,paml_selected
OG0003919,paml_selected
OG0003920,paml_selected
OG0003922,paml_selected
OG0003930,paml_selected
OG0003964,paml_selected
OG0003978,paml_selected
OG0004014,paml_selected
OG0004025,paml_selected
OG0004032,paml_selected
OG0004035,paml_selected
OG0004038,paml_selected
OG0004047,paml_selected
OG0004078,paml_selected
OG0004081,paml_selected
OG0004083,paml_selected
OG0004085,paml_selected
OG0004087,paml_selected
OG0004090,paml_selected
OG0004097,paml_selected
OG0004099,paml_selected
OG0004120,paml_selected
OG0004152,paml_selected
OG0004162,paml_selected
OG0004166,paml_selected
OG0004173,paml_selected
OG0004174,paml_selected
OG0004179,paml_selected
OG0004183,paml_selected
OG0004202,paml_selected
OG0004228,paml_selected
OG0004250,paml_selected
OG0004261,paml_selected
OG0004270,paml_selected
OG0004276,paml_selected
OG0004285,paml_selected
OG0004287,paml_selected
OG0004289,paml_selected
OG0004298,paml_selected
OG0004304,paml_selected
OG0004307,paml_selected
OG0004309,paml_selected
OG0004318,paml_selected
OG0004328,paml_selected
OG0004333,paml_selected
OG0004336,paml_selected
OG0004343,paml_selected
OG0004346,paml_selected
OG0004351,paml_selected
OG0004358,paml_selected
OG0004363,paml_selected
OG0004364,paml_selected
OG0004366,paml_selected
OG0004372,paml_selected
OG0004376,paml_selected
OG0004392,paml_selected
OG0004396,paml_selected
OG0004400,paml_selected
OG0004405,paml_selected
OG0004411,paml_selected
OG0004412,paml_selected
OG0004422,paml_selected
OG0004423,paml_selected
OG0004425,paml_selected
OG0004428,paml_selected
OG0004444,paml_selected
OG0004468,paml_selected
OG0004480,paml_selected
OG0004490,paml_selected
OG0004505,paml_selected
OG0004517,paml_selected
OG0004533,paml_selected
OG0004536,paml_selected
OG0004543,paml_selected
OG0004553,paml_selected
OG0004561,paml_selected
OG0004564,paml_selected
OG0004580,paml_selected
OG0004581,paml_selected
OG0004590,paml_selected
OG0004597,paml_selected
OG0004601,paml_selected
OG0004602,paml_selected
OG0004605,paml_selected
OG0004607,paml_selected
OG0004609,paml_selected
OG0004611,paml_selected
OG0004612,paml_selected
OG0004613,paml_selected
OG0004618,paml_selected
OG0004621,paml_selected
OG0004622,paml_selected
OG0004623,paml_selected
OG0004635,paml_selected
OG0004642,paml_selected
OG0004644,paml_selected
OG0004654,paml_selected
OG0004656,paml_selected
OG0004659,paml_selected
OG0004672,paml_selected
OG0004675,paml_selected
OG0004685,paml_selected
OG0004696,paml_selected
OG0004706,paml_selected
OG0004714,paml_selected
OG0004715,paml_selected
OG0004718,paml_selected
OG0004728,paml_selected
OG0004735,paml_selected
OG0004741,paml_selected
OG0004745,paml_selected
OG0004746,paml_selected
OG0004747,paml_selected
OG0004750,paml_selected
OG0004757,paml_selected
OG0004766,paml_selected
OG0004769,paml_selected
OG0004771,paml_selected
OG0004772,paml_selected
OG0004774,paml_selected
OG0004776,paml_selected
OG0004788,paml_selected
OG0004803,paml_selected
OG0004829,paml_selected
OG0004836,paml_selected
OG0004838,paml_selected
OG0004842,paml_selected
OG0004847,paml_selected
OG0004859,paml_selected
OG0004863,paml_selected
OG0004882,paml_selected
OG0004885,paml_selected
OG0004886,paml_selected
OG0004892,paml_selected
OG0004895,paml_selected
OG0004905,paml_selected
OG0004911,paml_selected
OG0004919,paml_selected
OG0004920,paml_selected
OG0004931,paml_selected
OG0004935,paml_selected
OG0004943,paml_selected
OG0004944,paml_selected
OG0004945,paml_selected
OG0004947,paml_selected
OG0004957,paml_selected
OG0004960,paml_selected
OG0004961,paml_selected
OG0004968,paml_selected
OG0004978,paml_selected
OG0004982,paml_selected
OG0004988,paml_selected
OG0005026,paml_selected
OG0005031,paml_selected
OG0005045,paml_selected
OG0005083,paml_selected
OG0005090,paml_selected
OG0005093,paml_selected
OG0005106,paml_selected
OG0005116,paml_selected
OG0005118,paml_selected
OG0005119,paml_selected
OG0005121,paml_selected
OG0005130,paml_selected
OG0005133,paml_selected
OG0005142,paml_selected
OG0005143,paml_selected
OG0005149,paml_selected
OG0005159,paml_selected
OG0005161,paml_selected
OG0005164,paml_selected
OG0005165,paml_selected
OG0005172,paml_selected
OG0005176,paml_selected
OG0005183,paml_selected
OG0005186,paml_selected
OG0005201,paml_selected
OG0005202,paml_selected
OG0005211,paml_selected
OG0005220,paml_selected
OG0005232,paml_selected
OG0005241,paml_selected
OG0005243,paml_selected
OG0005247,paml_selected
OG0005250,paml_selected
OG0005251,paml_selected
OG0005254,paml_selected
OG0005260,paml_selected
OG0005275,paml_selected
OG0005281,paml_selected
OG0005283,paml_selected
OG0005285,paml_selected
OG0005288,paml_selected
OG0005292,paml_selected
OG0005297,paml_selected
OG0005299,paml_selected
OG0005302,paml_selected
OG0005309,paml_selected
OG0005313,paml_selected
OG0005317,paml_selected
OG0005324,paml_selected
OG0005329,paml_selected
OG0005339,paml_selected
OG0005343,paml_selected
OG0005347,paml_selected
OG0005349,paml_selected
OG0005355,paml_selected
OG0005356,paml_selected
OG0005358,paml_selected
OG0005360,paml_selected
OG0005362,paml_selected
OG0005365,paml_selected
OG0005368,paml_selected
OG0005372,paml_selected
OG0005373,paml_selected
OG0005374,paml_selected
OG0005375,paml_selected
OG0005382,paml_selected
OG0005384,paml_selected
OG0005385,paml_selected
OG0005394,paml_selected
OG0005396,paml_selected
OG0005397,paml_selected
OG0005400,paml_selected
OG0005402,paml_selected
OG0005408,paml_selected
OG0005411,paml_selected
OG0005417,paml_selected
OG0005422,paml_selected
OG0005427,paml_selected
OG0005434,paml_selected
OG0005436,paml_selected
OG0005438,paml_selected
OG0005447,paml_selected
OG0005499,paml_selected
OG0005504,paml_selected
OG0005526,paml_selected
OG0005529,paml_selected
OG0005539,paml_selected
OG0005541,paml_selected
OG0005553,paml_selected
OG0005561,paml_selected
OG0005566,paml_selected
OG0005577,paml_selected
OG0005581,paml_selected
OG0005584,paml_selected
OG0005585,paml_selected
OG0005589,paml_selected
OG0005590,paml_selected
OG0005603,paml_selected
OG0005605,paml_selected
OG0005627,paml_selected
OG0005635,paml_selected
OG0005642,paml_selected
OG0005649,paml_selected
OG0005650,paml_selected
OG0005652,paml_selected
OG0005654,paml_selected
OG0005655,paml_selected
OG0005663,paml_selected
OG0005672,paml_selected
OG0005680,paml_selected
OG0005688,paml_selected
OG0005705,paml_selected
OG0005741,paml_selected
OG0005746,paml_selected
OG0005747,paml_selected
OG0005749,paml_selected
OG0005752,paml_selected
OG0005760,paml_selected
OG0005762,paml_selected
OG0005792,paml_selected
OG0005815,paml_selected
OG0005823,paml_selected
OG0005836,paml_selected
OG0005842,paml_selected
OG0005844,paml_selected
OG0005845,paml_selected
OG0005858,paml_selected
OG0005863,paml_selected
OG0005865,paml_selected
OG0005894,paml_selected
OG0005898,paml_selected
OG0005903,paml_selected
OG0005905,paml_selected
OG0005906,paml_selected
OG0005910,paml_selected
OG0005916,paml_selected
OG0005922,paml_selected
OG0005928,paml_selected
OG0005937,paml_selected
OG0005938,paml_selected
OG0005947,paml_selected
OG0005956,paml_selected
OG0005964,paml_selected
OG0005977,paml_selected
