OG_ID	selection	intensified	relaxed	none	pvalue_mean	LRT_mean	K_mean
OG0004684	none	0	0	5	0.219051246	1.511962832	0.866388436
OG0004694	relaxed	0	4	1	0.012055782	10.05384621	0.522597022
OG0004697	none	0	0	5	0.658014169	0.671839597	9.4177352
OG0004701	none	0	0	5	0.247485704	1.50510574	0.855454946
OG0004703	none	0	0	5	0.757142856	0.518414483	0.859564725
OG0004706	none	0	0	5	0.801851994	0.077045052	0.999175646
OG0004708	none	0	0	5	0.240533877	1.380006512	0.912283179
OG0004712	none	0	0	5	0.900756167	0.023998927	0.961116484
OG0004713	relaxed	0	5	0	4.14E-08	30.0981598	0.297358135
OG0004715	relaxed	0	4	1	0.019111304	13.06913891	0.415434476
OG0004720	relaxed	0	5	0	1.35E-06	31.1593385	0.203934833
OG0004725	relaxed	0	5	0	0.006024752	10.36551109	0.38523533
OG0004726	relaxed	0	5	0	0.035211478	4.434924722	0.75527589
OG0004732	relaxed	0	4	1	0.038500487	4.503340444	0.734604035
OG0004733	relaxed	0	5	0	0.017656512	8.63423335	0.225532642
OG0004736	none	0	0	5	0.888709935	0.057482414	1.308159805
OG0004737	intensified	5	0	0	2.12E-08	31.37902535	1.39054231
OG0004740	relaxed	0	5	0	9.01E-13	54.04811758	0.774613917
OG0004741	relaxed	2	3	0	0.003650035	13.28647939	9.310732921
OG0004744	relaxed	0	5	0	1.93E-12	50.69704994	0.275559348
OG0004748	none	0	0	5	0.291069736	1.12294953	0.891470376
OG0004749	relaxed	0	5	0	5.44E-05	16.3003316	0.275029235
OG0004751	none	0	0	5	0.821756258	0.050820293	0.969974317
OG0004753	intensified	5	0	0	0.02683333	4.901701397	1.410707286
OG0004757	none	0	0	5	0.638445056	0.22083075	0.965659027
OG0004765	none	0	0	5	0.444305177	0.585177266	1.096259362
OG0004769	relaxed	0	5	0	1.76E-10	44.08663265	0.515354543
OG0004770	none	1	0	4	0.096843018	5.891269613	1.240868021
OG0004775	none	0	0	5	0.06647719	3.38686268	0.780191026
OG0004776	none	0	1	4	0.048005593	3.983359281	0.837076289
OG0004777	intensified	5	0	0	0.001352015	10.27024403	2.354702548
OG0004779	none	2	0	3	0.498652167	14.15554646	7.970800519
OG0004784	none	1	0	4	0.168847402	6.508153036	5.328269941
OG0004789	relaxed	0	5	0	0.006954739	7.28720892	0.371758001
OG0004791	none	0	0	5	0.760086703	0.115427419	0.927567228
OG0004800	intensified	5	0	0	3.66E-05	19.97149546	9.225051948
OG0004803	intensified	5	0	0	0.002065974	9.493107993	1.690621281
OG0004804	relaxed	0	5	0	0.015620738	5.845141915	0.795074422
OG0004806	relaxed	0	4	1	0.02174983	6.972923624	0.70969039
OG0004811	none	0	0	5	0.499283175	0.477168469	1.253043366
OG0004821	relaxed	0	5	0	0.001374875	11.41188088	0.55641942
OG0004822	relaxed	0	5	0	0.025949728	5.432849734	0.566319877
OG0004823	relaxed	0	5	0	0.001392529	10.74405266	0.475839869
OG0004831	relaxed	0	5	0	0.002485218	9.731892826	0.686490827
OG0004835	relaxed	0	5	0	3.83E-05	21.26625025	0.618862085
OG0004848	none	0	2	3	0.535963864	2.977769416	0.696775864
OG0004854	relaxed	0	5	0	9.87E-08	28.40041111	0.654619951
OG0004872	relaxed	0	5	0	0.022616725	5.197740196	0.775813571
OG0004879	relaxed	0	5	0	0.001068162	13.29017487	0.747787071
OG0004880	relaxed	0	4	1	0.075542253	9.905433747	0.603970139
OG0004882	relaxed	0	5	0	3.28E-05	17.25546572	0.731438493
OG0004885	intensified	5	0	0	0.001544471	12.94029735	3.580529258
OG0004891	relaxed	0	5	0	0.014387701	6.06876168	0.805029501
OG0004896	relaxed	0	5	0	0.003728962	8.57352773	0.781632778
OG0004897	none	0	0	5	0.734874392	0.115274763	1.040392731
OG0004899	none	0	0	5	0.145942969	2.115024492	17.45634069
OG0004903	none	1	0	4	0.05053879	3.99823957	1.447325681
OG0004905	relaxed	0	5	0	0.0131741	6.146147463	0.814606004
OG0004906	none	0	0	5	0.461630278	0.543818968	1.100938256
OG0004909	relaxed	0	5	0	1.07E-07	32.66121684	0.414536909
OG0004910	none	0	0	5	0.143536801	2.148274877	1.101434684
OG0004916	relaxed	0	5	0	4.53E-07	26.98406608	0.562195259
OG0004919	relaxed	0	5	0	0.027776319	5.500400244	0.664920235
OG0004921	relaxed	1	3	1	0.181462864	54.76775529	0.729633508
OG0004922	intensified	3	2	0	0.000599512	12.53601595	1.394065922
OG0004924	relaxed	0	5	0	1.39E-07	36.78206715	0.478354848
OG0004936	none	0	0	5	0.669607727	0.185132186	1.164397802
OG0004937	relaxed	0	5	0	1.00E-08	33.39747114	0.380944912
OG0004944	relaxed	0	5	0	0.003129626	8.917238073	0.80492943
OG0004945	none	0	0	5	0.739974058	0.110736748	1.033264389
OG0004947	none	0	0	5	0.681992506	0.168185162	1.064439165
OG0004948	none	0	0	5	0.068826526	3.326054226	0.870375536
OG0004949	none	0	0	5	0.549086144	0.360312684	0.904587723
OG0004950	relaxed	0	5	0	3.55E-05	17.11966851	0.709157672
OG0004953	relaxed	0	5	0	0.003726556	8.413174618	0.702351208
OG0004955	none	0	0	5	0.337016506	1.140691503	1.161690382
OG0004956	relaxed	0	5	0	7.62E-11	44.1441367	0.693716632
OG0004974	none	0	0	5	0.806333887	0.070481722	0.970312364
OG0004976	relaxed	0	5	0	0.001122739	10.61364194	0.579669729
OG0004991	relaxed	0	5	0	0.028201663	4.821036038	0.826476197
OG0004992	intensified	4	0	1	0.06292969	4.15581839	1.832339188
OG0005005	relaxed	0	5	0	0.014144724	6.028437021	0.790123002
OG0005007	relaxed	0	4	1	0.044883979	6.389337448	0.88682212
OG0005008	none	0	0	5	0.290830236	1.365315001	0.836313428
OG0005009	none	0	0	5	0.455266424	0.652795527	5.267592745
OG0005010	relaxed	0	5	0	0.005131995	7.867675124	0.774672069
OG0005011	relaxed	0	5	0	0.005235032	7.831093957	0.589103374
OG0005015	relaxed	0	5	0	0.005272066	7.784644912	0.830815179
OG0005021	relaxed	0	5	0	1.65E-07	27.40185219	0.588815095
OG0005024	none	1	1	3	0.081915164	8.680928576	2.568473529
OG0005031	relaxed	0	5	0	8.11E-06	22.97026522	0.190951152
OG0005032	relaxed	0	5	0	2.95E-05	17.45106253	0.403535191
OG0005037	relaxed	0	5	0	0.001622785	9.936529504	0.789464844
OG0005038	none	0	0	5	0.593466617	0.285045564	1.218013817
OG0005045	relaxed	0	5	0	2.49E-12	49.74890668	0.418313716
OG0005046	relaxed	0	5	0	3.65E-12	48.31463772	0.180534701
OG0005053	relaxed	0	5	0	0.001658963	10.43836098	0.510094238
OG0005054	relaxed	0	5	0	2.22E-17	72.87740903	0.367432903
OG0005055	relaxed	0	5	0	0.016490919	5.74976047	9.31E-06
OG0005057	none	0	0	5	0.824632809	0.134826975	0.953123501
OG0005058	relaxed	0	5	0	0	81.53018401	0.512178414
OG0005060	none	0	0	5	0.239109334	1.404441034	1.231757442
OG0005061	relaxed	0	5	0	0.001363614	10.25448387	0.843749967
OG0005063	none	0	0	5	0.892030972	0.027187969	0.981347202
OG0005068	relaxed	1	4	0	0.000357101	25.56988553	5.407908297
OG0005072	none	0	0	5	0.87397299	0.066728616	0.989079943
OG0005074	none	0	0	5	0.111561639	2.534427072	2.021307981
OG0005077	none	0	0	5	0.32162268	0.982348331	1.645150252
OG0005081	none	0	0	5	0.471922303	0.526288949	0.74787371
OG0005085	none	0	0	5	0.489279527	1.27333029	0.791881074
OG0005086	none	0	1	4	0.236415855	3.517111069	0.791954969
OG0005089	relaxed	0	5	0	7.58E-08	28.91214285	0.570740572
OG0005102	relaxed	1	4	0	0.008906767	18.87033712	10.00000621
OG0005103	none	0	0	5	0.076707499	3.1347547	2.394872964
OG0005111	relaxed	0	5	0	0.014732521	6.088118184	0.68996492
OG0005112	relaxed	0	5	0	0.002732855	10.8117148	0.64640535
OG0005113	relaxed	0	5	0	0.000186059	13.96695303	0.669962538
OG0005115	none	0	2	3	0.117811532	2.918449332	0.720775485
OG0005123	intensified	5	0	0	0.015402662	5.880539507	1.629825213
OG0005124	none	0	0	5	0.325575203	1.055561368	0.928956947
OG0005126	none	0	0	5	0.431332725	1.591513013	1.415333337
OG0005128	none	0	0	5	0.468044662	0.526964431	1.112200322
OG0005130	none	0	2	3	0.293127034	3.506311155	0.412014641
OG0005135	intensified	5	0	0	0.003215905	8.68300848	3.565030474
OG0005136	intensified	5	0	0	0.018842772	5.540294508	6.020316834
OG0005137	relaxed	0	5	0	4.68E-06	22.40613263	0.572913461
OG0005143	relaxed	0	3	2	0.167035646	7.027717216	0.566630044
OG0005147	relaxed	0	5	0	0.000447899	13.26383771	7.39E-06
OG0005153	none	0	1	4	0.673247286	1.376946181	0.856084629
OG0005155	relaxed	0	5	0	0.025768055	4.975666263	0.586649365
OG0005159	relaxed	0	5	0	0.019514814	5.456759172	0.199579512
OG0005160	relaxed	0	5	0	0.015795399	5.978111016	0.827485213
OG0005162	none	0	0	5	0.421904724	0.645173806	1.361804773
OG0005164	intensified	5	0	0	0.04034582	4.203309567	2.397825306
OG0005173	relaxed	0	5	0	0.008139183	7.491904136	0.457723333
OG0005175	relaxed	0	5	0	0.011533596	6.381192666	0.647997025
OG0005177	relaxed	0	5	0	0.006621606	7.564775526	0.618227265
OG0005178	relaxed	0	4	1	0.025847943	5.955583354	0.543185284
OG0005179	relaxed	0	5	0	0.000114599	45.94011924	0.548935254
OG0005183	none	0	0	5	0.817143548	0.053734664	0.960914807
OG0005184	relaxed	0	4	1	0.16688345	21.10054363	0.409395067
OG0005186	relaxed	0	5	0	0.040589167	4.193087757	0.895075492
OG0005187	relaxed	0	4	1	0.02315925	7.522417636	0.624360603
OG0005191	relaxed	0	5	0	4.29E-06	26.27763323	0.458091782
OG0005194	relaxed	0	5	0	3.09E-07	26.19550359	0.276531307
OG0005196	none	0	0	5	0.758150074	0.094993134	1.028836557
OG0005197	none	0	0	5	0.934343052	0.008044695	0.996523508
OG0005198	none	0	1	4	0.227265674	1.859621058	0.75098671
OG0005199	none	0	0	5	0.103914871	2.644408708	2.35E-05
OG0005200	none	0	0	5	0.89125926	0.019406509	1.017496568
OG0005203	none	0	0	5	0.111978593	2.958065738	0.653317842
OG0005205	relaxed	0	5	0	9.69E-06	19.57157958	0.111543338
OG0005209	none	0	1	4	0.37947678	2.010641459	0.884838369
OG0005210	none	0	0	5	0.115615476	2.777084026	1.210237073
OG0005211	intensified	4	0	1	0.197202268	20.19783634	18.89438346
OG0005216	none	0	0	5	0.479660341	1.143178384	1.21013031
OG0005217	none	0	0	5	0.483733607	0.492119839	1.098173532
OG0005220	none	0	0	5	0.422246015	0.645676332	1.267362583
OG0005221	none	0	0	5	0.286202114	1.137416233	1.20178623
OG0005226	none	0	0	5	0.64571436	0.211369042	1.079058172
OG0005232	relaxed	0	5	0	2.55E-08	31.11605624	0.336014857
OG0005233	intensified	5	0	0	3.63E-07	25.90407591	13.01549024
OG0005236	intensified	5	0	0	0.037873665	4.3110897	1.23938486
OG0005237	none	0	0	5	0.857094963	0.03252209	1.243556588
OG0005239	relaxed	0	5	0	0.000117802	14.87066792	0.474066052
OG0005240	intensified	4	0	1	0.029221999	6.636785614	5.008948473
OG0005242	none	2	0	3	0.439915013	5.546537548	1.26232603
OG0005244	relaxed	0	5	0	2.44E-06	23.83311068	0.508865503
OG0005246	relaxed	0	5	0	0.000450466	12.31189558	0.766587209
OG0005247	none	0	0	5	0.087790133	2.927263544	0.710433725
OG0005250	relaxed	0	5	0	0.034976099	4.572160683	0.67037944
OG0005251	relaxed	0	5	0	0.010850025	6.489769807	0.764353001
OG0005253	none	0	0	5	0.81630407	0.054015133	0.952513606
OG0005254	none	0	1	4	0.086537063	4.409449348	0.823953655
OG0005255	relaxed	0	5	0	0.001441029	10.24555843	0.629429603
OG0005256	relaxed	0	5	0	0.004093207	8.519691031	0.670119286
OG0005259	none	0	0	5	0.712373813	0.136123657	1.036888692
OG0005273	none	0	0	5	0.562900403	0.334736371	0.958477865
OG0005274	relaxed	0	5	0	1.27E-09	36.85431195	0.077673158
OG0005278	relaxed	0	5	0	5.50E-05	16.73705105	0.716746529
OG0005281	relaxed	0	5	0	0.001507755	10.15134337	0.821238443
OG0005284	none	0	0	5	1	-0.003846225	1
OG0005285	none	0	0	5	0.535159908	0.564859268	2.939290361
OG0005287	none	0	0	5	0.384794664	0.755396111	0.892518335
OG0005288	none	0	0	5	0.145924929	2.131519819	0.908827806
OG0005295	intensified	5	0	0	9.67E-05	15.19982629	1.636498349
OG0005296	relaxed	0	5	0	1.16E-08	32.56469999	0.476064033
OG0005301	none	1	0	4	0.245590899	1.680111982	1.260608625
OG0005302	intensified	5	0	0	0.00256498	9.645671524	3.598471104
OG0005303	relaxed	0	5	0	0.005765331	10.19923055	0.81893169
OG0005304	none	0	0	5	0.05471383	3.691952436	1.492390565
OG0005306	relaxed	0	5	0	0.042126917	4.130698136	0.872539525
OG0005307	none	0	0	5	0.100286767	2.701208206	0.814690193
OG0005308	none	0	0	5	0.195623166	1.676875062	1.992841219
OG0005309	relaxed	0	3	2	0.237555219	4.101364546	0.615834002
OG0005316	relaxed	0	5	0	3.00E-09	35.34522394	0.276564472
OG0005320	relaxed	0	5	0	0.016846521	6.075638206	0.746074082
OG0005321	relaxed	0	5	0	0.030853846	4.66208592	0.604997679
OG0005327	intensified	5	0	0	0.000603342	11.76634988	12.06613176
OG0005328	none	0	0	5	0.917035569	0.036816792	0.990079379
OG0005329	none	0	0	5	0.22153135	1.495312342	1.155952619
OG0005337	none	0	0	5	0.346907033	0.971787791	0.897347236
OG0005343	relaxed	0	4	1	0.200000402	20.21047305	0.200001972
OG0005344	none	0	0	5	0.344496547	1.43619272	0.873727945
OG0005345	none	1	0	4	0.725861287	2.154436521	1.949996018
OG0005347	relaxed	0	5	0	0.020407121	6.646622543	0.857115867
OG0005348	intensified	5	0	0	0.004278603	8.186123537	5.575888405
OG0005352	relaxed	0	5	0	1.51E-08	32.04046449	0.488356081
OG0005353	relaxed	0	5	0	2.52E-07	32.50056287	0.372017402
OG0005357	none	0	0	5	0.171504776	1.980635656	0.779174792
OG0005358	relaxed	0	5	0	4.29E-07	25.56068091	0.237851424
OG0005359	relaxed	0	5	0	0.000410339	15.67494393	0.302823434
OG0005360	none	0	0	5	0.579508365	0.309107051	0.905586555
OG0005363	none	0	0	5	0.301659278	1.817497807	1.773302952
OG0005365	relaxed	0	4	1	0.033358916	19.70502351	0.59877243
OG0005368	relaxed	0	5	0	0.001306172	11.26945645	0.635738721
OG0005370	none	0	0	5	0.534029608	0.471574232	1.25143845
OG0005371	none	0	0	5	0.871054318	0.02714994	1.012976007
OG0005373	intensified	5	0	0	0.030045137	4.706734287	2.3063288
OG0005375	none	0	0	5	0.505829043	0.44287444	1.100246771
OG0005376	relaxed	0	5	0	0.000636398	11.67860035	0.517839409
OG0005380	none	0	0	5	0.916871938	0.012649046	0.993928048
OG0005381	none	0	2	3	0.080651365	3.266957872	0.741519952
OG0005382	none	0	2	3	0.047176639	4.45401802	0.424932182
OG0005384	none	0	0	5	0.694293615	0.154637639	0.950151671
OG0005385	none	0	0	5	0.765026922	0.132958605	1.037256805
OG0005389	intensified	5	0	0	0.031556354	4.622458111	2.058572144
OG0005390	intensified	5	0	0	9.41E-05	15.29254804	23.64592188
OG0005392	relaxed	0	5	0	7.44E-13	69.86092894	0.207995498
OG0005395	relaxed	0	5	0	0.00041433	17.86417355	0.648173565
OG0005397	relaxed	0	5	0	9.88E-07	24.59084431	0.622350958
OG0005400	relaxed	0	5	0	0.011742374	6.349479393	0.844208432
OG0005404	none	0	0	5	0.270030955	2.060190034	1.829539622
OG0005408	relaxed	0	5	0	0.018788204	5.977452889	0.476337578
OG0005409	none	0	0	5	0.298367502	1.162063478	0.646193179
OG0005424	relaxed	0	5	0	1.52E-12	73.15132443	0.16814265
OG0005427	none	0	0	5	0.229727305	1.551171645	1.008525803
OG0005435	relaxed	0	5	0	2.48E-05	18.11472537	0.65201559
OG0005436	relaxed	0	5	0	0.037057913	4.347918175	0.720033748
OG0005439	none	0	0	5	0.99142438	0.000227731	1.002262062
OG0005440	none	0	0	5	0.151633159	2.061106422	0.874817805
OG0005442	relaxed	0	5	0	0.009650423	6.698348121	0.84578518
OG0005444	relaxed	0	5	0	0.003129278	8.803620484	0.322001418
OG0005446	none	0	2	3	0.285014277	4.682286915	0.761315292
OG0005454	relaxed	0	5	0	0.004782719	12.66836625	0.550296311
OG0005457	none	0	0	5	0.67611388	0.183661451	0.978310393
OG0005460	none	0	0	5	0.364282333	0.954062	1.036547734
OG0005462	intensified	3	2	0	0.000421301	19.11084259	30.20976599
OG0005465	none	0	0	5	0.178579068	1.809494562	1.18096082
OG0005466	relaxed	0	5	0	0.020390811	5.571044134	0.747239111
OG0005469	relaxed	0	5	0	0.001853412	11.15722316	0.588281516
OG0005471	relaxed	0	5	0	0.001604002	10.86082243	0.517656227
OG0005481	intensified	5	0	0	2.64E-06	22.06010228	7.361577553
OG0005484	relaxed	0	5	0	6.84E-05	16.03172198	0.683411294
OG0005485	relaxed	0	5	0	0.000260355	13.33618953	0.630074398
OG0005487	relaxed	0	5	0	5.61E-12	49.29507079	0.278360509
OG0005488	none	1	0	4	0.110427734	3.210592501	4.26195621
OG0005489	none	0	0	5	0.309591594	1.439373358	0.827753979
OG0005490	relaxed	0	4	1	0.031341511	12.25631686	0.171214677
OG0005494	none	0	0	5	0.673797569	0.516873556	1.048234606
OG0005497	none	0	0	5	0.053766976	3.724286192	0.585070541
OG0005501	none	0	0	5	0.06930117	3.317285484	0.544446461
OG0005502	relaxed	0	4	1	0.03811019	4.644529077	0.795599886
OG0005506	none	0	0	5	0.167251273	1.909893856	0.755368528
OG0005510	relaxed	0	5	0	5.07E-08	30.56860693	0.666312611
OG0005511	intensified	5	0	0	1.23E-06	23.54205847	2.472397633
OG0005512	none	0	0	5	0.187714288	1.749054164	0.782281878
OG0005514	none	0	0	5	0.858095246	0.047537753	0.960038399
OG0005516	relaxed	0	5	0	0.00047784	12.2166716	0.738674178
OG0005517	none	0	0	5	0.513520154	0.711240963	0.996521959
OG0005518	relaxed	0	5	0	2.18E-05	18.0527952	0.417558288
OG0005519	relaxed	0	5	0	5.31E-08	29.60099737	0.023792417
OG0005523	intensified	4	0	1	0.15512105	9.657890497	2.638272851
OG0005525	relaxed	0	5	0	2.29E-05	23.99461975	0.250215363
OG0005526	relaxed	0	5	0	0.005682858	13.18111819	0.663033055
OG0005528	intensified	3	0	2	0.18185043	3.721355904	19.41037214
OG0005531	none	0	0	5	0.999026387	-0.000181636	1.000106666
OG0005535	none	0	0	5	0.202882647	1.664989689	2.86288041
OG0005537	none	0	0	5	0.907745546	0.014553664	1.060892188
OG0005539	none	0	0	5	0.208394905	1.594749925	0.889621906
OG0005547	relaxed	0	5	0	1.68E-06	22.99148004	0.373661588
OG0005548	relaxed	0	5	0	0.00011718	14.8557177	0.572719976
OG0005549	intensified	5	0	0	0.012926095	6.362738839	1.57801293
OG0005554	relaxed	0	5	0	6.50E-05	16.03466284	0.76212776
OG0005555	relaxed	0	5	0	7.66E-08	28.89200645	0.317375076
OG0005561	relaxed	0	5	0	4.08E-10	39.25476612	0.655818389
OG0005564	intensified	3	0	2	0.31616203	12.3242359	2.007306292
OG0005565	relaxed	0	5	0	6.47E-13	51.84387578	0.224739008
OG0005567	none	0	0	5	0.275880959	1.198159828	0.905416853
OG0005568	none	0	0	5	0.966458239	0.00235267	1.003555572
OG0005569	relaxed	0	5	0	0.007135131	10.33110708	0.755400266
OG0005570	none	0	2	3	0.092760522	3.110305151	0.77071218
OG0005571	intensified	5	0	0	0.036232998	4.386243719	1.595875893
OG0005572	none	0	0	5	0.826062046	0.107445797	1.435991336
OG0005573	relaxed	0	5	0	0.001407713	10.27914205	1.83E-05
OG0005576	none	0	0	5	0.271304605	1.215749444	1.059395007
OG0005578	none	0	0	5	0.24091107	1.390843027	1.187836284
OG0005579	relaxed	0	4	1	0.011914033	8.876229419	0.375331796
OG0005581	relaxed	0	5	0	0.018663192	6.29288653	0.745368287
OG0005582	relaxed	0	5	0	2.81E-07	26.37956774	0.646586957
OG0005583	relaxed	0	5	0	1.59E-05	18.63156963	0.114126412
OG0005584	relaxed	0	5	0	0.001232103	11.75090113	0.788901916
OG0005590	none	0	0	5	0.796735012	0.069431751	1.024422853
OG0005592	none	0	0	5	0.14121833	2.196406968	1.216518438
OG0005595	relaxed	0	5	0	0.000984642	11.26196822	0.70108268
OG0005596	relaxed	0	5	0	0.001834833	9.76328149	0.802208602
OG0005600	none	0	1	4	0.099438136	3.380649513	0.823106232
OG0005602	relaxed	0	5	0	1.32E-06	26.15899373	0.414766732
OG0005603	none	0	0	5	0.603775089	0.468737347	0.923445959
OG0005604	relaxed	0	5	0	6.55E-14	56.20032359	0.49834811
OG0005605	relaxed	0	5	0	3.06E-06	21.78364086	0.762516718
OG0005607	relaxed	0	5	0	3.43E-12	48.79401114	0.627522357
OG0005608	relaxed	0	5	0	0.001315444	10.32198961	0.818232673
OG0005611	relaxed	0	5	0	6.28E-07	24.82538784	0.816962231
OG0005615	none	0	2	3	0.073825066	4.069937835	0.585906688
OG0005620	relaxed	0	5	0	0.029177749	5.502436831	0.692443489
OG0005623	relaxed	0	4	1	0.028102068	26.51121467	0.669428075
OG0005624	intensified	5	0	0	1.35E-07	31.74912356	5.725715359
OG0005627	relaxed	0	5	0	0.006649125	7.365902941	0.719579715
OG0005632	none	0	1	4	0.254129901	2.03064065	0.7086982
OG0005635	relaxed	0	4	1	0.10829838	7.689790417	0.29242524
OG0005644	none	0	0	5	0.206759544	1.646141729	1.118650701
OG0005651	none	0	0	5	0.906879946	0.01371492	1.028285089
OG0005652	none	0	0	5	0.308786969	1.042824236	0.900743017
OG0005653	relaxed	0	5	0	0	80.8560501	0.49126586
OG0005655	relaxed	0	5	0	0.00014427	18.82623997	0.701884361
OG0005662	relaxed	0	5	0	0.000118946	14.84437415	0.828756255
OG0005664	relaxed	0	5	0	0.000317773	12.983212	0.60225057
OG0005665	relaxed	0	5	0	5.69E-06	20.59353365	0.19120996
OG0005670	relaxed	0	5	0	5.33E-12	47.6276421	0.525306436
OG0005680	relaxed	0	5	0	4.29E-08	30.02037023	0.333775669
OG0005683	none	0	0	5	0.978979273	0.000849543	1.002806422
OG0005691	relaxed	0	5	0	1.10E-09	37.13298964	0.261184205
OG0005695	relaxed	0	5	0	3.54E-07	25.95973034	0.670390958
OG0005697	none	0	0	5	0.139953192	2.193108119	0.895093258
OG0005699	none	0	0	5	0.241418972	2.937634691	40.15516681
OG0005707	relaxed	0	5	0	0.005942133	8.793992807	0.747974558
OG0005726	none	0	1	4	0.103376688	3.531136762	0.49775018
OG0005761	relaxed	0	5	0	0.016037896	12.23588411	0.853829532
OG0005789	relaxed	0	5	0	4.92E-10	39.05242286	0.576629998
OG0005794	none	0	0	5	0.167029655	2.22126445	0.694784385
OG0005797	relaxed	0	5	0	0.000769173	18.13554558	0.180486097
OG0005803	none	0	0	5	0.455734725	1.024828484	1.072819981
OG0005828	none	0	0	5	0.857099461	0.069541452	0.984436853
OG0005835	relaxed	0	5	0	0.029388382	4.745931114	0.857155731
OG0005836	relaxed	0	5	0	7.84E-05	15.59746205	0.005337047
OG0005844	relaxed	1	3	1	0.048937182	8.263751381	0.985736417
OG0005849	relaxed	0	5	0	0.011788926	6.342786041	0.710459295
OG0005851	relaxed	0	5	0	0.001946324	15.4747198	0.310045053
OG0005857	none	0	0	5	0.702583656	0.379642817	0.940420435
OG0005866	intensified	5	0	0	1.81E-06	22.79103168	2.852242208
OG0005871	relaxed	0	5	0	0.000473852	12.23492866	0.490488871
OG0005878	relaxed	0	5	0	0.002974917	11.30530856	0.677010015
OG0005879	intensified	5	0	0	1.64E-07	27.42544552	4.312643499
OG0005883	none	0	1	4	0.798905198	1.567930285	0.86854546
OG0005897	none	2	0	3	0.210742249	3.839030335	6.922199537
OG0005908	relaxed	0	5	0	0.01356788	6.227022991	0.792505563
OG0005923	intensified	3	0	2	0.067517298	10.10868343	10.51386102
OG0005928	relaxed	0	4	1	0.145083391	12.37470107	0.599712946
OG0005932	none	0	0	5	0.346271249	0.888131151	1.129842537
OG0005934	relaxed	0	5	0	0.000335587	12.89794579	0.765015301
OG0005939	relaxed	0	5	0	0.000120831	15.76160594	0.553583086
OG0005946	none	0	0	5	0.742653261	0.339885776	0.90049138
OG0005951	none	0	0	5	0.052542404	3.758423599	6.337898556
OG0005958	none	0	1	4	0.398337024	5.216537808	0.841627009
OG0005964	relaxed	0	5	0	0.00027073	18.23964116	0.666452119
OG0005968	relaxed	0	4	1	0.010489007	11.75942531	6.218338401
OG0005973	relaxed	0	5	0	4.57E-07	35.50117476	0.595552814
OG0005986	none	0	0	5	0.090788239	2.894776663	1.097193394
OG0005992	none	1	0	4	0.178509712	7.067352876	10.90766364
OG0006000	none	0	0	5	0.788939644	0.077390665	1.050163757
OG0006004	relaxed	0	5	0	0.00071723	11.44521057	0.227068792
OG0006015	relaxed	0	5	0	0.001121353	10.72890264	0.777086239
OG0006031	none	0	0	5	0.336540867	1.133765803	0.857599519
OG0006038	relaxed	0	5	0	3.68E-05	19.84813397	0.29377709
OG0006045	none	0	0	5	0.095369785	2.81025278	1.451621367
OG0006046	none	0	0	5	0.650667812	0.207315138	1.046229504
OG0006048	none	0	0	5	1	-8.85E-05	1
OG0006052	none	0	2	3	0.087513702	3.37115961	0.611768528
OG0006088	none	0	1	4	0.264825204	3.048728827	1.026016843
OG0006089	none	0	0	5	0.912772998	0.012486655	1.025536205
OG0006093	none	0	0	5	0.840918435	0.040316978	0.963644247
OG0006100	none	0	0	5	0.262581719	1.255774784	1.115136302
OG0006107	none	0	0	5	0.801258659	0.065098156	0.98249238
OG0006115	relaxed	0	5	0	4.43E-06	21.37904793	0.177936052
OG0006119	none	1	0	4	0.051571053	3.790104739	3.864413342
OG0006127	relaxed	0	5	0	0.000275561	32.10925923	0.520594553
OG0006134	none	2	0	3	0.065725502	3.683549327	1.223272006
OG0006141	none	0	0	5	0.2334354	1.947198439	1.225898782
OG0006144	relaxed	0	5	0	0.000943112	13.08127954	0.697232753
OG0006155	intensified	5	0	0	0.003116425	8.738485924	2.517387121
OG0006166	none	0	0	5	0.26164884	1.295301602	0.10905058
OG0006167	none	0	0	5	0.112275948	2.732664907	1.367642695
OG0006183	none	0	0	5	0.486975447	0.484173191	0.888682614
OG0006195	none	0	0	5	0.955257395	0.004677376	1.001138765
OG0006196	relaxed	0	5	0	0.000247358	13.43369061	0.231107121
OG0006197	relaxed	0	5	0	4.52E-05	20.3075683	0.614465892
OG0006214	relaxed	0	5	0	1.72E-05	20.62726833	0.578653243
OG0006236	relaxed	0	4	1	0.029489323	7.336463174	0.785728097
OG0006247	none	0	1	4	0.081378899	3.094615646	0.266920063
OG0006268	none	0	0	5	0.759389327	0.114269963	0.96046999
OG0006273	unknown	2	2	1	0.03058265	4.944243709	4.392346138
OG0006284	relaxed	0	5	0	0.015136039	5.902640207	0.636510108
OG0006290	none	0	0	5	0.802382194	0.062838411	0.985230904
OG0006292	relaxed	0	5	0	1.33E-05	19.70760282	0.424936842
OG0006293	relaxed	0	3	2	0.147417597	7.603418433	2.58894426
OG0006308	intensified	5	0	0	0.014313356	6.017633005	3.982596257
OG0006311	none	0	0	5	0.178472362	1.888787636	0.885520746
OG0006314	none	0	0	5	0.180561135	1.793674495	1.262019449
OG0006328	none	0	0	5	0.063884064	3.433626795	0.796351619
OG0006329	none	0	0	5	0.676216197	0.174661651	1.040935972
OG0006360	relaxed	0	5	0	9.41E-05	15.25233225	0.156570715
OG0006361	intensified	3	2	0	0.000591081	17.27614391	30.10470936
