OG_ID	Preferred_name	selection
OG0011111	BLVRB	relaxed
OG0011116	HSD17B4	relaxed
OG0011119	ERCC6L2	relaxed
OG0011126	ANAPC7	relaxed
OG0011134	NDUFB11	relaxed
OG0011146	IQCD	relaxed
OG0011151	CPSF1	relaxed
OG0011153	RSAD1	relaxed
OG0011158	RECQL4	relaxed
OG0011160	KLHL7	relaxed
OG0011165	ACOT13	relaxed
OG0011173	SMIM12	relaxed
OG0011182	DRG2	relaxed
OG0011187	UTP23	relaxed
OG0011189	RHBDD3	relaxed
OG0011202	CLIP1	relaxed
OG0011203	RSRC2	relaxed
OG0011209	ANKRD13A	relaxed
OG0011215	RADIL	relaxed
OG0011219	BRAT1	relaxed
OG0011223	MRPL39	relaxed
OG0011224	TXNL4B	relaxed
OG0011226	SETDB2	relaxed
OG0011230	EED	relaxed
OG0011233	TAF5	relaxed
OG0011237	TAF5L	relaxed
OG0011242	PARN	relaxed
OG0011243	TXNDC11	relaxed
OG0011251	THTPA	relaxed
OG0011253	TOPBP1	relaxed
OG0011255	EEF1E1	relaxed
OG0011258	INVS	relaxed
OG0011261	NEK10	relaxed
OG0011273	IMPAD1	relaxed
OG0011281	SIRT2	relaxed
OG0011284	MMP28	relaxed
OG0011287	MBP	relaxed
OG0011293	C5orf15	relaxed
OG0011298	CAST	relaxed
OG0011301	ZER1	relaxed
OG0011302	TMPRSS15	relaxed
OG0011303	IK	relaxed
OG0011305	ZMAT2	relaxed
OG0011306	ABHD11	relaxed
OG0011308	POLQ	relaxed
OG0011311	ARSB	relaxed
OG0011317	BOP1	relaxed
OG0011327	TBPL1	relaxed
OG0011329	ASB8	relaxed
OG0011334	TMCO4	relaxed
OG0011336	USP21	relaxed
OG0011355	CBLN4	relaxed
OG0011361	TUBGCP5	relaxed
OG0011388	SLCO2A1	relaxed
OG0011391	TTC22	relaxed
OG0011395	PUS7L	relaxed
OG0011408	CHST11	relaxed
OG0011409	TTLL12	relaxed
OG0011413	PRDM4	relaxed
OG0011418	ACOX1	relaxed
OG0011424	CYP27C1	relaxed
OG0011427	CCDC126	relaxed
OG0011428	NUDC	relaxed
OG0011430	SMAP2	relaxed
OG0011458	MON2	relaxed
OG0011460	BET1L	relaxed
OG0011465	DDAH2	relaxed
OG0011469	SNX30	relaxed
OG0011471	ALDH7A1	relaxed
OG0011480	WDR45	relaxed
OG0011489	USP25	relaxed
OG0011497	DDHD2	relaxed
OG0011500	PPWD1	relaxed
OG0011503	CENPT	relaxed
OG0011506	RPL13	relaxed
OG0011529	MRPL4	relaxed
OG0011540	GNPNAT1	relaxed
OG0011542	CCDC175	relaxed
OG0011543	PNN	relaxed
OG0011544	KHK	relaxed
OG0011553	RCOR1	relaxed
OG0011557	LIN52	relaxed
OG0011559	NUBPL	relaxed
OG0011560	IVD	relaxed
OG0011564	ISCA2	relaxed
OG0011567	DACT1	relaxed
OG0011569	ZBTB24	relaxed
OG0011570	FUCA2	relaxed
OG0011576	ADI1	relaxed
OG0011577	RLF	relaxed
OG0011583	GALE	relaxed
OG0011588	YIPF4	relaxed
OG0011593	PSMC5	relaxed
OG0011604	ZNF518A	relaxed
OG0011611	ANKRD22	relaxed
OG0011618	LSM11	relaxed
OG0011619	ABCB7	relaxed
OG0011636	PDGFD	relaxed
OG0011640	TXNDC17	relaxed
OG0011651	ISPD	relaxed
OG0011655	XAF1	relaxed
OG0011663	DIRC2	relaxed
OG0011669	ATF2	relaxed
OG0011673	CCDC108	relaxed
OG0011690	NLRC3	relaxed
OG0011692	C8orf33	relaxed
OG0011698	TELO2	relaxed
OG0011705	KIAA0408	relaxed
OG0011710	SCMH1	relaxed
OG0011713	CEP76	relaxed
OG0011735	WNT9A	relaxed
OG0011736	WRNIP1	relaxed
OG0011755	SLX1A	relaxed
OG0011761	PARP2	relaxed
OG0011768	PIGK	relaxed
OG0011786	BEND3	relaxed
OG0011792	EIF3L	relaxed
OG0011797	MTRF1L	relaxed
OG0011801	DLK2	relaxed
OG0011804	SUFU	relaxed
OG0011805	MANBA	relaxed
OG0011811	PCGF6	relaxed
OG0011813	DDX43	relaxed
OG0011816	INPP5F	relaxed
OG0011822	IDE	relaxed
OG0011826	MMAA	relaxed
OG0011833	ORC6	relaxed
OG0011836	C15orf43	relaxed
OG0011857	PLLP	relaxed
OG0011860	SPATA2L	relaxed
OG0011870	PDPR	relaxed
OG0011879	C1orf131	relaxed
OG0011885	HECA	relaxed
OG0011889	DISP1	relaxed
OG0011891	ZNF512	relaxed
OG0011903	EPHA10	relaxed
OG0011912	SLC35B1	relaxed
OG0011927	EOGT	relaxed
OG0011940	ARHGEF3	relaxed
OG0011941	MCM2	relaxed
OG0011942	TAMM41	relaxed
OG0011945	PHF2	relaxed
OG0011950	RUFY1	relaxed
OG0011955	PMF1-BGLAP	relaxed
OG0011961	C11orf49	relaxed
OG0011967	BLOC1S6	relaxed
OG0011982	ANKRD63	relaxed
OG0011996	MAPRE2	relaxed
OG0012006	HPS6	relaxed
OG0012008	ZNF592	relaxed
OG0012011	EXTL2	relaxed
OG0012015	PROB1	relaxed
OG0012020	C2orf71	relaxed
OG0012031	MDH1B	relaxed
OG0012103	CCDC25	relaxed
OG0012108	CISD2	relaxed
OG0012112	CAAP1	relaxed
OG0012118	PGM2	relaxed
OG0012125	LRRC49	relaxed
OG0012139	ZNF608	relaxed
OG0012146	DFFB	relaxed
OG0012149	NTPCR	relaxed
OG0012150	ABTB1	relaxed
OG0012152	CCDC124	relaxed
OG0012155	TRIM32	relaxed
OG0012159	STIP1	relaxed
OG0012165	SCAI	relaxed
OG0012173	-	relaxed
OG0012174	RNF214	relaxed
OG0012177	MFSD13B	relaxed
OG0012183	KDM8	relaxed
OG0012188	SAMD12	relaxed
OG0012193	GNB1L	relaxed
OG0012198	POLK	relaxed
OG0012199	GPR98	relaxed
OG0012211	MVK	relaxed
OG0012216	FASTKD2	relaxed
OG0012217	ERCC5	relaxed
OG0012221	TMCO3	relaxed
OG0012227	NTHL1	relaxed
OG0012231	MYCBPAP	relaxed
OG0012234	GPANK1	relaxed
OG0012237	LRRC34	relaxed
OG0012239	ARMC3	relaxed
OG0012258	LACTB2	relaxed
OG0012259	ZNF236	relaxed
OG0012284	SMS	relaxed
OG0012286	XRRA1	relaxed
OG0012288	AMACR	relaxed
OG0012294	TCFL5	relaxed
OG0012295	MTG2	relaxed
OG0012297	CORT	relaxed
OG0012298	PHF8	relaxed
OG0012300	CTNNBIP1	relaxed
OG0012307	TTLL9	relaxed
OG0012311	ZNF341	relaxed
OG0012318	CRBN	relaxed
OG0012319	TNFRSF4	relaxed
OG0012321	DDIT3	relaxed
OG0012339	FOXP2	relaxed
OG0012343	SOX5	relaxed
OG0012354	OTUD6B	relaxed
OG0012358	GTF2H4	relaxed
OG0012366	MYBPC1	relaxed
OG0012368	MTPN	relaxed
OG0012371	HDAC10	relaxed
OG0012373	TMEM258	relaxed
OG0012379	SLC35B4	relaxed
OG0012380	DUS2	relaxed
OG0012393	CYP51A1	relaxed
OG0012400	BBX	relaxed
OG0012406	UMODL1	relaxed
OG0012411	CPSF2	relaxed
OG0012413	ACD	relaxed
OG0012418	ORAOV1	relaxed
OG0012421	TK1	relaxed
OG0012424	RTCA	relaxed
OG0012432	DDX49	relaxed
OG0012436	MRPL45	relaxed
OG0012437	ZGPAT	relaxed
OG0012440	SLC6A5	relaxed
OG0012445	TDP1	relaxed
OG0012450	MOK	relaxed
OG0012451	DNAAF2	relaxed
OG0012459	GSTZ1	relaxed
OG0012464	AQR	relaxed
OG0012465	PTPN21	relaxed
OG0012471	-	relaxed
OG0012481	DYDC2	relaxed
OG0012482	MRPL27	relaxed
OG0012483	FH	relaxed
OG0012493	G6PC3	relaxed
OG0012495	PEMT	relaxed
OG0012508	COLCA2	relaxed
OG0012513	MFRP	relaxed
OG0012518	EHHADH	relaxed
OG0012526	TSC22D1	relaxed
OG0012531	NOSTRIN	relaxed
OG0012533	TMEM37	relaxed
OG0012537	ARPC2	relaxed
OG0012539	CLYBL	relaxed
OG0012546	-	relaxed
OG0012550	TAF2	relaxed
OG0012555	LYPLAL1	relaxed
OG0012557	TAPBPL	relaxed
OG0012558	-	relaxed
OG0012564	DSCC1	relaxed
OG0012565	RUSC1	relaxed
OG0012566	CUNH8orf88	relaxed
OG0012584	CYB5D1	relaxed
OG0012585	ACOX3	relaxed
OG0012588	RAP1GDS1	relaxed
OG0012592	D2HGDH	relaxed
OG0012594	RNF32	relaxed
OG0012595	SCP2	relaxed
OG0012596	FASTK	relaxed
OG0012602	MNAT1	relaxed
OG0012613	GBF1	relaxed
OG0012639	PDF	relaxed
OG0012643	EIF2A	relaxed
OG0012646	MTHFSD	relaxed
OG0012652	RPF2	relaxed
OG0012665	Blimp-1	relaxed
OG0012677	PIH1D1	relaxed
OG0012681	PIR	relaxed
OG0012687	FTCD	relaxed
OG0012688	WDR77	relaxed
OG0012701	PIK3C2B	relaxed
OG0012706	KLF15	relaxed
OG0012707	MIIP	relaxed
OG0012731	HDC	relaxed
OG0012733	DCP1B	relaxed
OG0012741	FBLN5	relaxed
OG0012763	TMEM129	relaxed
OG0012766	ZBTB34	relaxed
OG0012780	TLDC1	relaxed
OG0012781	C16orf89	relaxed
OG0012782	C12orf57	relaxed
OG0012806	GRXCR2	relaxed
OG0012816	POLR2K	relaxed
OG0012862	IFT122	relaxed
OG0012867	CEBPZ	relaxed
OG0012870	TTC32	relaxed
OG0012877	CUTC	relaxed
OG0012878	NVL	relaxed
OG0012891	IFT81	relaxed
OG0012894	HAUS4	relaxed
OG0012895	IFT74	relaxed
OG0012902	C11orf88	relaxed
OG0012904	FBXL6	relaxed
OG0012919	AK6	relaxed
OG0012922	EIF3F	relaxed
OG0012927	MSL3	relaxed
OG0012953	TRIM59	relaxed
OG0012957	HAUS1	relaxed
OG0012959	ALPK2	relaxed
OG0012961	PLGRKT	relaxed
OG0012974	NIPA1	relaxed
OG0012984	LRRC40	relaxed
OG0012985	MRPS10	relaxed
OG0012986	AGBL5	relaxed
OG0012989	ALG12	relaxed
OG0013001	BNIP2	relaxed
OG0013007	IRAK4	relaxed
OG0013011	AP4E1	relaxed
OG0013021	DSCR3	relaxed
OG0013025	STT3A	relaxed
OG0013036	ANKMY1	relaxed
OG0013044	NUFIP1	relaxed
OG0013048	NRDE2	relaxed
OG0013051	METTL10	relaxed
OG0013054	CDAN1	relaxed
OG0013061	C10orf88	relaxed
OG0013069	PRODH2	relaxed
OG0013081	SPIRE2	relaxed
OG0013091	TEX26	relaxed
OG0013135	MRPL15	relaxed
OG0013137	-	relaxed
OG0013139	METTL4	relaxed
OG0013168	SIAE	relaxed
OG0013169	CMC2	relaxed
OG0013182	ALKBH7	relaxed
OG0013185	SWSAP1	relaxed
OG0013213	C14orf159	relaxed
OG0013236	-	relaxed
OG0013252	SEBOX	relaxed
OG0013254	B3GALT4	relaxed
OG0013257	TSR3	relaxed
OG0013288	CDCP2	relaxed
OG0013335	PNPT1	relaxed
OG0013344	ARHGEF26	relaxed
OG0013354	LONRF1	relaxed
OG0013362	MRM1	relaxed
OG0013380	REXO5	relaxed
OG0013393	ADHFE1	relaxed
OG0013421	GPR180	relaxed
OG0013432	MRPS35	relaxed
OG0013433	SERGEF	relaxed
OG0013437	ISOC1	relaxed
OG0013473	ASCC1	relaxed
OG0013475	apn-1	relaxed
OG0013480	COMMD5	relaxed
OG0013482	-	relaxed
OG0013493	NEK5	relaxed
OG0013496	RAB3GAP1	relaxed
OG0013505	EME2	relaxed
OG0013508	LARS2	relaxed
OG0013524	PLAA	relaxed
OG0013550	ZNF330	relaxed
OG0013552	C12orf73	relaxed
OG0013566	RPP14	relaxed
OG0013585	IQCK	relaxed
OG0013586	-	relaxed
OG0013631	FASTKD5	relaxed
OG0013680	-	relaxed
OG0013684	DNAH6	relaxed
OG0013707	-	relaxed
OG0013716	TMPRSS7	relaxed
OG0013760	PDCD7	relaxed
OG0013808	METTL12	relaxed
OG0013828	Sirt2	relaxed
OG0013832	ZBTB49	relaxed
OG0013863	-	relaxed
OG0013889	CYP21A2	relaxed
OG0013890	NOXRED1	relaxed
OG0013978	C15orf48	relaxed
OG0014007	EBPL	relaxed
OG0014040	-	relaxed
OG0014057	-	relaxed
OG0014063	ECT2L	relaxed
OG0014094	RBFA	relaxed
OG0014114	C16orf46	relaxed
OG0014118	METTL24	relaxed
OG0014122	NAGS	relaxed
OG0014148	MBOAT4	relaxed
OG0014164	OPN1SW	relaxed
OG0014188	NA	relaxed
OG0014404	-	relaxed
OG0014646	-	relaxed
OG0014649	PTH2	relaxed
OG0014727	NA	relaxed
OG0014745	DUSP18	relaxed
